influence,creativity,threat,ict_index,was_home,xG,xA,xGC,Fixture,Form,total_points
5.6,12.6,18,3.6,TRUE,0.071006894,0.048429862,1.42817,6,2.75,5
10.2,12.3,15,3.8,TRUE,0.030210575,0.338190436,0.872224,2,2.25,1
9.8,4.2,21,3.5,TRUE,0.044082053,0,2.86236,10,0.75,2
71.4,20.2,103,19.5,TRUE,2.070398092,0.129392967,0.872224,2,5,13
0,2.6,25,2.8,FALSE,0.991145372,0,1.66303,1,4.5,2
0,2.4,13,1.1,TRUE,0.173155889,0,0.819472,2,2.25,2
0,3.8,18,2.2,FALSE,0.193762928,0,2.78596,9,5.25,2
0,4.3,17,2.1,FALSE,0.17316933,0,3.80842,3,8,1
15.6,37.2,38,9.1,TRUE,0.075830795,0.127972871,0.873177,9,8.25,2
55.4,0.4,70,12.6,FALSE,0.7389189,0,1.28197,9,2,9
14.6,12.4,64,9.1,TRUE,1.146286726,0.083659925,2.61689,1,5.25,2
18,25.4,7,5,FALSE,0.059967723,0.705486,1.28197,9,7.75,5
19,24.6,8,5.2,TRUE,0.027801504,0.143955395,0.305982,8,3.5,5
0.8,1.8,0,0.3,FALSE,0,0,1.19894,7,1.5,2
41.4,26.7,43,11.1,FALSE,0.153499216,0.074960425,1.36558,6,6.5,9
36,8.6,80,12.5,TRUE,0.69786799,0,0.8065,6,0.75,7
6.8,22.4,57,8.6,FALSE,0.515625238,0.1385279,1.1187,2,5.5,2
12.2,2.4,6,2.1,TRUE,0.040482149,0,2.34878,10,3.75,2
99.6,15.3,71,18.6,FALSE,1.995251894,0.516068876,2.73537,3,5.25,16
16,11.2,2,2.9,TRUE,0,0.049142513,1.15217,7,3.75,2
71.8,30.4,105,20.7,TRUE,2.063588381,0.525282383,0.600697,8,8.25,13
2.4,4,20,2.6,FALSE,0.042331155,0,2.73537,3,2,2
6.2,23.2,4,3.3,FALSE,0,0.036125142,3.58922,10,4,2
38,2.3,64,10.4,FALSE,0.280567437,0,1.35378,9,2.25,8
11.8,14.3,151,17.7,TRUE,0.533862293,0.022236144,1.90585,2,2.25,2
0,1.7,67,6.1,TRUE,0.385303408,0,0.713362,9,8.75,2
8.4,2.5,25,3.6,FALSE,0.063482322,0,1.76461,7,7.75,2
0,2.4,34,3.6,TRUE,0.265455365,0,0.473292,3,3.5,2
10.4,11.9,2,2.4,FALSE,0,0.016046181,1.08617,10,10,2
8.6,4.6,45,5.8,TRUE,0.335216045,0,0.713362,9,2,2
4.2,1.1,42,4.7,TRUE,0.273287028,0,1.88049,8,4,2
16.4,13,30,5.9,TRUE,0.097324915,0.054387182,0.443686,3,4,3
2.2,18.5,23,4.4,TRUE,0.110426001,0.089527927,0.512477,1,3,2
1,17.2,8,2.6,FALSE,0,0.046742722,1.99866,6,4.75,2
30,12.2,66,10.8,TRUE,0.3409715,0.131586477,2.87276,8,3.5,5
0.2,2.2,11,1.3,FALSE,0.142595068,0,2.85899,5,8.75,2
40.4,32.3,68,14.1,FALSE,1.127160907,0.460339963,0.882608,9,0.5,9
9,10.8,45,6.5,TRUE,0.147659183,0.01848235,1.26735,9,6.5,2
35,23.1,56,11.4,FALSE,0.755694985,0.409791023,2.85899,5,2,6
5.6,3.4,16,2.5,FALSE,0.03143353,0,0.941018,3,3.25,2
29,23.6,26,7.9,FALSE,0.418391287,0.400705814,2.06986,5,4.75,13
4,14.8,22,4.1,FALSE,0.253510535,0.268517435,1.70197,10,3.25,2
34,21.8,59,11.5,FALSE,0.645307779,0.052077122,0.595313,2,4.5,6
39.2,19.3,71,13,TRUE,0.768859088,0.055612311,1.09534,9,0.5,7
4.6,0.9,29,3.5,FALSE,0.104553059,0,1.34099,2,0,2
0,0.7,8,0.8,TRUE,0.023265656,0,1.08752,5,2.75,2
64.2,24.1,95,18.3,TRUE,0.832683384,0.11237815,0.639599,2,0,13
19.8,12.2,30,6.2,FALSE,0.215415955,0.303945273,0.543759,8,3.25,2
0,0,0,0,TRUE,0.077052869,0,3.18377,10,0,2
38,3.5,81,12.3,FALSE,0.953046978,0,1.1644,7,5.5,5
11.4,52.1,26,9,FALSE,0.046700098,0.266014189,1.65069,2,6.25,5
0.4,1.8,4,0.6,FALSE,0.006219568,0,3.20076,10,3.25,2
0,2.3,10,0.9,FALSE,0.048941933,0,1.22629,9,4.75,2
39.6,3.5,28,7.1,FALSE,0.837015867,0,1.65069,2,3,6
4.6,2.5,22,2.9,TRUE,0.107070766,0,1.14332,9,3.25,2
36.4,7.2,32,7.6,FALSE,0.446523458,0,2.14047,5,1.25,8
15.4,13.1,36,6.5,TRUE,0.292749614,0.079491638,0.676993,4,3.75,5
0,2.5,18,2,FALSE,0.403965145,0,0.855926,2,1.5,1
14.6,13.2,15,4.3,TRUE,0.032616984,0.080056518,3.12856,10,4,2
40.4,24.4,43,10.8,TRUE,0.919265807,0.061619069,1.22762,6,2,9
75.6,34.6,68,17.8,FALSE,1.205611229,0.264606684,1.89345,2,4.75,13
68,2.3,110,18,FALSE,1.821989775,0,2.29348,1,1,13
34,4,40,7.8,FALSE,0.957945347,0,2.30579,9,1.333333333,11
36,23.4,19,7.8,FALSE,0.309253901,0.109392248,2.23766,8,4.25,5
0,13.2,17,2.9,TRUE,0.054483969,0.075501546,1.20057,10,2,0
40.8,11.8,38,9.1,FALSE,0.872796416,0.12544781,1.92509,7,4.25,6
87.6,13.6,45,14.6,TRUE,0.665877461,0.639667809,0.554726,2,3.5,16
37.6,2.8,54,9.4,FALSE,0.501193702,0,1.48842,5,3.75,5
87.4,23.1,58,16.9,TRUE,0.460195899,0.33910808,0.861035,3,7.5,16
41.8,6.6,90,13.8,TRUE,1.131150961,0,1.1674,1,5,8
0,1.3,1,0.2,FALSE,0.021011965,0,1.68545,3,6.75,2
65.8,1,54,12.1,TRUE,0.843454838,0,1.50641,5,5,13
16.4,4.1,53,7.4,TRUE,1.196298361,0,1.57659,5,1.5,2
1.2,11.3,4,1.7,FALSE,0,0.019859569,1.10019,9,7,2
42,42.9,23,10.8,TRUE,0.025018746,0.657582462,1.50641,5,3,10
37.6,13.3,89,14,FALSE,0.959325373,0.072736204,1.7413,1,10,6
10.6,37.4,30,7.8,FALSE,0.175105155,0.17200093,1.40502,2,5.75,2
37.8,0.8,21,6,FALSE,0.495426118,0,2.18021,5,7,7
72.6,14.4,111,19.8,TRUE,1.811984658,0.071500994,0.801428,1,1.5,13
50.4,2.9,86,13.9,FALSE,0.830953956,0,1.28752,8,3.75,8
4.2,11.2,45,6,TRUE,0.263979614,0.035796627,1.33735,8,7,2
4.6,3.2,20,2.8,FALSE,0.049747996,0,2.18021,5,5,2
46.2,12.6,58,11.7,FALSE,0.715318978,0.0665121,1.23321,9,7.5,9
53.4,38.1,56,14.8,TRUE,2.332970142,1.210468888,0.344718,1,10.25,9
8.4,4.7,8,2.1,TRUE,0.0584963,0,1.27826,9,5.75,2
46.6,12.3,84,14.3,TRUE,1.524330854,0.061540034,1.29546,3,7.5,6
33.6,1.3,37,7.2,FALSE,0.785557032,0,0.914266,2,4.25,7
34.2,1.7,57,9.3,TRUE,1.351900578,0,3.1082,10,2,6
37.2,1.3,31,7,TRUE,0.58279407,0,1.16256,5,5.25,8
58.2,17,37,11.2,TRUE,0.410270512,0.346556753,1.29546,3,4,12
6.2,1.7,42,5,TRUE,0.263630003,0,1.97079,10,2.75,2
26.8,44.1,78,14.9,FALSE,0.144909248,0.295170307,2.31957,2,6.25,5
11.6,22.7,17,5.1,FALSE,0.049996614,0.374756604,1.24109,7,7.75,2
2.4,1.1,8,1.2,TRUE,0.138908878,0,1.30723,5,5.5,2
4.6,28.8,12,4.5,FALSE,0.083207928,0.106585711,2.60017,3,6.75,2
6.2,1.8,10,1.8,FALSE,0,0,3.74867,10,8,2
10,13,8,3.1,FALSE,0.025400655,0.016168419,1.24109,7,6.5,2
45.4,24,74,14.3,TRUE,1.103505731,0.191981122,0.478504,8,3.25,7
41.8,31,30,10.3,FALSE,0.128185183,0.708629251,1.61884,10,2.75,10
33.8,3.9,54,9.2,TRUE,0.829520285,0,2.0682,4,4.25,5
3.4,14.6,17,3.5,TRUE,0.069039308,0.330977529,0.402873,1,7,2
45.2,17.7,56,11.9,FALSE,1.478733778,0.014735788,0.8291,8,6,5
4,2.8,44,5.1,TRUE,0.086344682,0,0.846851,1,5.75,2
34.2,16.5,21,7.2,TRUE,0.118423373,0.016512744,1.79569,6,4.5,8
0,2.7,11,1.2,TRUE,0.465657651,0,4.02104,10,3,2
31,3.6,23,5.8,TRUE,0.761168838,0,1.37695,5,4,7
7.2,5.8,44,5.7,FALSE,0.306195825,0,0.791862,9,5.25,2
4.8,14.6,37,5.6,FALSE,0.069825031,0.133228868,2.23324,5,3.5,2
4.8,16.2,68,8.9,TRUE,0.244515255,0.10256581,1.77892,4,0.25,5
34.8,10.8,19,6.5,FALSE,0.609873831,0.060090918,2.18851,10,5,7
105.4,3,93,20.1,FALSE,1.980528712,0,0.457334,5,6,20
39.4,5.3,42,8.7,TRUE,0.203045636,0,0.988321,9,2,6
14.4,25.6,19,5.9,FALSE,0.048971586,0.335134506,0.674903,1,4.25,2
37.4,26.1,29,9.3,TRUE,0.818759978,0.125568211,1.04723,5,3,9
15.2,14.8,113,14.3,TRUE,0.637488186,0.047991931,1.35143,8,3.75,2
4.8,3.9,11,2,FALSE,0.019140597,0,1.86862,2,1.75,2
9.2,22.3,12,4.4,TRUE,0.105372123,0.124757573,0.641129,9,2.75,1
37.8,0.9,40,7.9,FALSE,0.238395527,0,0.44291,4,10.5,6
40.4,21.1,56,11.8,TRUE,1.248422027,0.076466173,0.641129,9,4.25,7
0,4.1,93,9.4,TRUE,0.985047936,0,0.455082,1,4.75,2
55,14.4,116,18.5,FALSE,0.293955445,0.045016121,1.02552,7,5.25,9
8.6,45.5,46,10,FALSE,0.097902834,0.257385373,0.741615,2,2,2
26.4,1.1,111,13.9,TRUE,1.076850653,0,0.893889,5,1.75,6
4.6,2.3,51,5.8,FALSE,0.8121925,0,1.37055,8,2.5,2
45,44,45,13.4,TRUE,0.180610269,0.867857456,1.1342,3,2.25,10
38.2,1.3,77,11.7,TRUE,1.596774817,0,0.474281,3,1.75,6
38.6,0.6,35,7.4,TRUE,0.664255679,0,2.08883,5,4.75,7
38,44.8,9,9.2,FALSE,0.01610872,0.209583059,1.5104,8,1.25,8
54.6,21.8,48,12.4,TRUE,0.669132531,0.070058785,0.961339,7,9,12
10.8,3.9,0,1.5,FALSE,0,0,3.28903,9,5.25,2
3.2,2.8,8,1.4,FALSE,0.045191843,0,3.65299,9,5,2
5,3.7,9,1.8,FALSE,0.023783706,0,2.4158,6,3.5,2
80.2,25.4,60,16.6,TRUE,0.69360584,0.048471961,2.60312,5,3,12
32.2,1.9,46,8,FALSE,0.908876657,0,0.902384,1,2.75,6
5,13.3,72,9,TRUE,0.180679902,0.049435582,1.80849,1,1.75,2
44.2,12.5,30,8.7,FALSE,0.436919421,0.023067245,0.661449,3,2.75,6
59,12.8,95,16.7,FALSE,1.766064763,0.671382189,0.784706,3,11.5,12
0.2,12.1,26,3.8,TRUE,0.108601548,0.020556446,3.50917,8,3.75,2
43.6,24.2,87,15.5,FALSE,0.805501938,0.139585793,0.849789,2,6.75,7
0,3.3,55,5.5,TRUE,0.356477737,0,2.20681,8,2.75,2
2.6,17.1,47,6.7,FALSE,0.148164421,0.092085227,0.810596,1,5.75,2
0,13.4,13,2.1,FALSE,0.063266888,0.017703906,2.93189,8,1.5,2
4.6,15.6,57,7.7,TRUE,1.253702879,0.019807907,0.936732,4,3.25,2
47.8,26.6,56,13,TRUE,0.878673553,0.673705459,0.504005,1,4,9
10.6,24.8,50,8.5,TRUE,0.463759333,0.221835271,1.02949,2,3.75,2
38.6,16.7,69,12.4,TRUE,1.058353782,0.103234015,1.24986,5,12.5,6
1.2,11.3,4,1.7,FALSE,0,0.025767902,0.383763,4,1.75,2
1.2,5.9,11,1.8,FALSE,0.095357589,0,1.47683,9,2.5,2
33.6,3.3,39,7.6,TRUE,0.885729253,0,0.199733,1,9,5
9,2.1,28,3.9,TRUE,0.164516047,0,0.342799,2,2,2
42,13.4,83,13.8,FALSE,0.393167824,0.083047763,0.965377,7,1.75,9
5.8,4.4,6,1.6,FALSE,0.060231704,0,1.57132,1,2,2
1.8,4.4,34,4,FALSE,0.622868419,0,2.03892,5,5.5,2
85.2,21.7,95,20.2,FALSE,1.628781438,0.172553584,1.24141,2,8.75,13
8.2,21.9,57,8.7,FALSE,0.349839628,0.681415915,0.154608,2,4.25,2
3,1.2,30,3.4,FALSE,0.69114399,0,2.39684,8,1,2
85,30,48,16.3,TRUE,0.209786698,0.37359333,1.08645,6,3,16
79,17.2,92,18.8,TRUE,1.09578383,0.06626866,1.25734,9,1.25,12
4,3.2,27,3.4,TRUE,0.157769546,0,1.79181,7,2.25,2
4.8,11.7,10,2.7,TRUE,0.059138071,0.021541007,0.90324,3,8,2
12.2,18.5,75,10.6,TRUE,0.14692159,0.066789232,2.48355,3,0.75,1
37.4,4.1,60,10.2,FALSE,1.27372992,0,0.484859,4,5,6
7.8,15.2,1,2.4,TRUE,0.066789232,0.05070797,2.48355,3,2,2
7,5.3,70,8.2,TRUE,0.454153985,0,1.16408,1,9,5
7.2,18.3,68,9.4,TRUE,0.330554664,0.030316507,1.20777,2,4,2
7,13.5,10,3.1,TRUE,0.03504834,0.018974576,0.276759,5,3.5,2
15,43.1,34,9.2,FALSE,0.12484391,0.301929623,0.805884,5,2.75,3
22.4,17.4,35,7.5,TRUE,0.198266119,0.045812264,0.989205,8,4.75,5
4,3.1,14,2.1,FALSE,0.11062967,0,1.48327,9,4,2
0,17.5,12,3,FALSE,0.364896506,0.034048766,1.43602,6,2.5,1
7.4,4.8,2,1.4,TRUE,0,0,0.144318,6,0.5,2
9.4,16.5,29,5.5,TRUE,0.174206749,0.040060338,1.49374,9,5.25,2
5,13.5,28,4.7,TRUE,0.042822119,0.022248033,0.985368,4,2.5,2
17.8,41.1,47,10.6,FALSE,0.199097365,0.92536217,1.59291,1,3.5,2
0,1.7,2,0,FALSE,0,0,0.138532,2,3.5,2
42.2,15.5,31,8.9,FALSE,0.439782172,0.526099503,3.59139,10,7.25,9
3.8,2.7,16,2.3,FALSE,1.102309108,0,0.428371,3,2.5,1
5.6,3.3,22,3.1,TRUE,0.056887545,0,0.881818,7,4.25,2
38.6,26.2,66,13.1,FALSE,0.530820787,0.092052639,1.26536,1,4.25,7
0,11.2,9,2,TRUE,0.097900011,0.310713857,1.42464,7,1.25,1
1.4,25.7,56,8.3,FALSE,0.326288939,0.163398728,1.55463,2,2,1
47.2,17.8,65,13,TRUE,0.302175134,0.092060462,1.09007,3,5.25,8
73,23.3,63,15.9,FALSE,1.320888758,0.130239576,0.120994,8,2.5,12
72.6,38.8,55,16.6,TRUE,0.99465692,0.741060674,0.796338,3,2,12
8.4,2.7,14,2.5,TRUE,0.268988311,0,0.981321,5,4.5,2
3,1.4,4,0.8,FALSE,0.016294437,0,1.47521,5,3,2
3.2,1.6,6,1.1,TRUE,0.061224319,0,3.76973,10,8,2
8.2,25.6,2,3.6,TRUE,0,0.095949695,0.596611,1,2.25,2
25.6,18.7,40,8.4,FALSE,0.230715007,0.348287731,2.14195,4,2,5
31.2,2.6,51,8.5,TRUE,0.371097386,0,0.565252,6,4.25,7
56.2,38.2,109,20.3,TRUE,0.8001495,0.645523489,1.52044,10,4.75,11
3.8,2.8,4,1.1,TRUE,0,0,1.49666,9,0.5,1
35.4,2.5,110,14.8,TRUE,0.643244088,0,0.137837,4,6,9
45,24.4,44,11.3,FALSE,1.072101712,0.125176907,0.268052,1,6.75,8
31.6,33.9,87,15.3,TRUE,0.213228121,0.287605613,2.82576,5,1.75,5
4.8,2.6,1,0.8,FALSE,0.037638638,0,1.47937,5,4.5,2
33.2,1.1,86,12,FALSE,0.667539001,0,0.785214,7,2,7
1.6,2.1,4,0.8,TRUE,0,0,2.10542,9,3.75,2
19.4,16.2,25,6.1,TRUE,0.23137188,0.103351071,0.500726,2,4.25,5
35.4,12.6,59,10.7,FALSE,0.579542696,0.095740855,0.782104,3,2.75,6
7,25,8,4,FALSE,0,0.133194476,2.32825,3,0.75,2
32,4.3,29,6.5,TRUE,0.174328178,0,0.720709,2,3.25,6
10.6,25.1,14,5,FALSE,0,0.077510588,1.90747,7,6.75,2
11.6,19.8,43,7.4,FALSE,0.110493436,0.016875027,1.66454,1,4.5,2
7.6,12.4,38,5.8,FALSE,0.210309342,0.100543424,1.56978,3,3.25,5
28.8,25.3,50,10.4,TRUE,0.992278576,0.081469417,1.74824,2,3.75,7
6.8,16.6,35,5.8,TRUE,0.389887452,0.059730675,1.57497,9,3.5,1
0,2,26,2.7,FALSE,0.02097041,0,1.79757,10,5.75,1
5.4,11,0,1.6,TRUE,0,0.014181027,2.43642,8,0.25,2
0,5.6,26,2.6,FALSE,0.163577691,0,1.07053,1,6,2
0,8.6,14,2.1,TRUE,0.148076639,0,2.29827,1,1.25,2
131,25.3,109,26.5,FALSE,1.324095607,0.209269971,1.12565,2,2.5,20
23.8,21.9,70,11.6,FALSE,1.095604181,0.495014578,0.317862,4,1.25,4
42.8,11.4,103,15.7,FALSE,1.653238535,0.019320382,0.780114,8,8,5
49.8,45.4,82,17.7,FALSE,0.667550981,0.347599506,1.10584,8,4.5,9
37.6,12.9,25,7.6,TRUE,0.089294195,0.023662332,1.43924,7,4.5,9
37.4,11.1,82,13.1,TRUE,0.681806684,0.078513384,0.717407,6,4,6
3.6,13.1,36,5.3,FALSE,0.147575125,0.123054415,2.87633,9,3.25,2
1,2.8,22,2.6,FALSE,0.062314674,0,2.02533,5,2.25,2
24.4,20.8,2,4.7,TRUE,0,0.57616812,2.40601,5,2.75,5
6,4.8,97,10.8,TRUE,0.901960015,0,1.53324,3,5.5,1
72.4,6.9,80,15.9,FALSE,1.80110538,0,0.786974,5,4,13
13.2,1.3,42,5.7,FALSE,1.09811008,0,1.50886,6,1.75,0
69.4,2.2,151,22.3,TRUE,1.470780373,0,0.586716,4,7.25,13
5.8,6.1,16,2.8,FALSE,0.358117491,0,2.00655,10,8.25,2
29.2,7.9,76,11.3,FALSE,1.239183664,0,1.68436,3,5.25,8
18,13,65,9.6,TRUE,0.239926383,0.078005925,1.02045,2,2.25,4
8.2,2.2,2,1.2,FALSE,0,0,2.47314,10,6.25,1
4.4,3.4,41,4.9,FALSE,0.072188273,0,1.76046,1,1.5,1
15,6.3,69,9,FALSE,0.550602734,0,1.22882,7,2.75,2
30.4,2.2,55,8.8,TRUE,1.048543453,0,2.33415,8,3.25,7
12.8,5.3,13,3.1,TRUE,0.009812399,0,2.33415,8,1,2
8.6,14.3,64,8.7,TRUE,0.871915102,0.104427099,1.95473,5,2.75,2
9,2.9,8,2,FALSE,0,0,3.38612,9,2.25,2
10.4,34.6,37,8.2,TRUE,0.359388173,0.134841248,0.717284,6,5,2
39.8,24.3,31,9.5,TRUE,0.898647189,0.126766101,1.97227,3,1.5,8
53.4,13.2,21,8.8,FALSE,0.523029745,0.056976378,1.416,9,4.5,12
38.6,3.3,17,5.9,FALSE,0.056976378,0,1.416,9,1,6
10,13.2,22,4.5,TRUE,0.113301866,0.329803944,1.1306,5,3.5,2
16.6,23.8,176,21.6,FALSE,1.311079264,0.035446569,1.92315,2,3,2
11.2,6,11,2.8,TRUE,0.586114585,0,2.873,10,2.75,1
44.2,36.3,54,13.5,TRUE,0.733570576,0.712889969,1.59024,10,4.5,8
15.2,19.3,31,6.6,FALSE,0.657996416,0.076890737,0.878341,3,5,2
14.6,13.9,2,3.1,TRUE,0,0.015023124,2.59926,10,3.75,2
10.2,11.9,40,6.2,TRUE,0.436315954,0.053319473,0.568077,7,5,5
0,11.5,44,5.3,TRUE,0.326041371,0.668390393,1.40955,2,3.25,1
11.4,43.5,20,7.5,TRUE,0.096993364,0.10055659,1.48025,7,7,2
36.2,7.8,54,9.8,FALSE,0.416633636,0,1.30774,3,0.5,6
9.2,3.6,38,5.1,TRUE,0.699272335,0,1.48025,7,2.25,2
41.2,23.3,72,13.7,FALSE,0.634293199,0.073538817,2.72236,2,0,8
7.6,13,24,4.5,FALSE,0.013581542,0.027177129,0.970063,4,2.75,2
8,2,38,4.8,FALSE,0.099483922,0,1.18608,9,6.25,2
55,43.8,66,16.5,TRUE,1.176682711,1.130053043,0.716298,5,5,11
11.8,22.3,8,4.2,TRUE,0,0.135799393,2.03179,3,2.75,2
1,1.4,26,2.8,TRUE,0.072035238,0,0.280048,1,2,2
31.8,2.9,41,7.6,FALSE,0.141651198,0,0.940204,9,3.75,8
19.2,23,66,10.8,TRUE,0.145872995,0.205707148,1.07183,2,3,2
35.4,7.3,21,6.4,TRUE,0.042493533,0,0.892699,6,2.5,7
3.4,2.2,26,3.2,FALSE,0.079828277,0,2.13777,10,0.75,2
7.4,4.3,4,1.6,FALSE,0,0,2.79103,5,3.5,2
5.8,1.8,38,4.6,FALSE,0.556243539,0,0.694025,5,2.5,2
44.2,21.8,70,13.6,FALSE,0.614941001,0.045666229,2.79103,5,0.5,7
3.6,14.7,35,5.3,FALSE,0.684995413,0.017398709,0.383495,1,5.5,2
0,7.2,42,4.7,TRUE,0.710035086,0,0.527366,8,6.25,2
6.8,18.3,97,12.2,TRUE,0.571989298,0.054050434,0.0895892,3,9.75,2
51.6,13.9,76,14.2,TRUE,1.514831901,0.118863203,0.865323,4,4,11
1.2,1.6,45,4.8,FALSE,0.688308835,0,3.09935,6,4.5,2
40,5.2,84,12.9,FALSE,1.472303271,0,1.33567,7,6.5,6
0,3.4,22,2.1,TRUE,0.458369255,0,2.42749,10,1.25,2
42.2,18,61,12.1,TRUE,1.182919502,0.029092796,1.75718,2,3,6
3.2,1.9,20,2.5,FALSE,0.077590853,0,3.02926,5,5,2
21.6,37,4,6.3,FALSE,0,0.379986525,2.48209,10,1.25,2
14.6,4.5,104,12.3,TRUE,1.329739451,0,1.06035,3,1.75,2
6.8,18.8,38,6.4,TRUE,0.916735053,0.070407592,0.638236,3,5.5,2
37.4,12.1,19,6.9,FALSE,0.31214118,0.017555021,1.78712,3,2.75,7
3.2,4.5,24,3.2,FALSE,0.041523531,0,2.78682,3,3.75,2
38.4,15.1,55,10.9,FALSE,0.647595644,0.071015261,1.63079,8,4.25,7
42.6,3.8,64,11,TRUE,0.621889532,0.048275691,1.12561,9,6,7
11.2,2.4,42,5.6,TRUE,0.252396673,0,1.98271,9,4.75,1
53.4,24.8,66,14.4,TRUE,0.757876277,0.547281504,0.868573,5,1.25,9
0,13.6,11,2.2,FALSE,0.164079472,0.093459025,0.591716,1,2.25,2
65.8,49.1,46,16.1,TRUE,0.945688486,0.864036441,0.868573,5,1.5,11
13.2,3.2,72,8.8,TRUE,0.569957376,0,2.17159,4,3,2
6.4,14.9,47,6.8,TRUE,0.332126945,0.01169847,0.617612,6,0.25,1
39.4,2.9,30,7.2,TRUE,0.219038516,0,0.449161,1,4,6
4.4,1.3,4,1,FALSE,0.470014215,0,2.41239,8,4,2
4.2,24.3,31,6,TRUE,0.489917517,0.114496171,0.308874,3,4,2
39,4.7,35,7.9,FALSE,0.756432891,0,1.89453,10,3,5
10,21.7,47,7.9,FALSE,0.082128234,0.475150973,1.55974,7,3,2
2.4,6.3,31,4,TRUE,0.953471065,0,1.29544,2,4.25,2
1.6,7.3,35,4.4,FALSE,1.162765384,0,1.55974,7,4.25,1
19,46.8,16,8.2,TRUE,0.100718252,0.59715265,0.449161,1,3.75,1
43.4,23.7,99,16.6,TRUE,1.47976017,0.047525812,1.13669,8,1,9
6.6,0.8,89,9.6,FALSE,1.296375036,0,0.348871,5,0.5,2
0.4,3.7,16,2,TRUE,0.062712558,0,0.788453,4,4,2
0.6,11.5,24,3.6,TRUE,0.156907231,0.119717501,0.659123,10,6.5,2
5.4,2.1,8,1.6,TRUE,0.038121156,0,1.77307,9,0,2
6.2,22,41,6.9,FALSE,0.17692256,0.052020896,1.00765,1,3.75,2
41,13.8,23,7.8,FALSE,0.40059644,0.067572273,0.363637,2,5,5
38.6,1.8,66,10.6,TRUE,0.42560339,0,0.69627,7,3.5,9
45,23.8,82,15.1,FALSE,0.834694803,0.075014338,0.44207,3,4,8
1.8,3.5,32,3.7,TRUE,0.210478425,0,2.18595,7,4,2
3,2.3,4,0.9,FALSE,0,0,0.964774,6,0.75,2
13.6,5.2,84,10.3,FALSE,0.361628085,0,0.382813,1,4.25,2
32,5.3,66,10.3,TRUE,1.739294171,0,0.83104,3,0.5,5
13,31.7,45,9,TRUE,0.07077717,0.160567805,1.10227,3,3.75,2
4.2,11.6,22,3.8,TRUE,0.395107806,0.068170108,0.495542,1,2.5,2
0.6,5.2,52,5.8,FALSE,0.456068397,0,2.24125,8,3.75,2
79,33,26,13.8,FALSE,0.119473383,0.242347643,0.365347,1,4,13
0.4,4.8,20,2.5,TRUE,0.055141244,0,1.80384,8,3.25,2
12.2,24.4,10,4.7,FALSE,0,0.526170373,1.17592,5,3.75,2
7,16.8,43,6.7,TRUE,0.44576472,0.107739963,0.359906,6,5,2
13.2,1.7,4,1.9,FALSE,0.048403651,0,1.06533,4,1.5,2
55,26.4,76,15.7,TRUE,1.230170488,0.586733222,1.57609,9,3.75,12
39.6,12.5,47,9.9,TRUE,0.649044752,0.023052599,1.01524,8,1.75,5
19,12,6,3.7,TRUE,0.334097415,0.071973756,3.39575,10,7,2
18.4,36.1,12,6.7,FALSE,0.015348243,0.138596132,1.31966,6,1.25,2
10,2.6,47,6,FALSE,0.135258406,0,0.511828,8,2,2
18.6,13.6,28,6,TRUE,0.096729651,0.07957536,0.403762,5,3.5,2
62.2,1,56,11.9,TRUE,1.119402766,0,0.507537,4,4.25,13
14.6,1.3,18,3.4,FALSE,0.040787678,0,2.20683,8,3.75,2
52.4,21.9,23,9.7,FALSE,0.761168838,0.379751146,2.63259,9,0.75,9
1.2,13.3,6,2.1,FALSE,0.08589118,0.017483402,0.545069,1,2.75,2
5,30.9,8,4.4,TRUE,0.106762022,0.369877666,1.28273,7,5.25,2
0.2,3.1,48,5.1,TRUE,0.218261227,0,0.479274,8,0.75,2
41.2,7.5,76,12.5,TRUE,0.90986836,0,2.65753,9,1,6
48.4,40.6,116,20.5,FALSE,0.994794607,0.196040601,0.671442,5,7,9
47,1.6,54,10.3,TRUE,0.353277296,0,1.13378,1,1.25,9
12,2.2,14,2.8,FALSE,0.081587993,0,0.960349,2,4,2
44.2,29.2,28,10.1,FALSE,0.564399123,0.189661324,1.29023,7,4.75,9
47.4,14.3,21,8.3,FALSE,0.100523554,0.032617055,1.99821,3,3,9
2.8,23.8,18,4.5,TRUE,0.044254266,0.57752043,0.479274,8,3,2
17.4,46.6,95,15.9,TRUE,0.568448544,0.581003129,1.05291,6,5.5,2
7.6,13.9,53,7.5,TRUE,0.567819357,0.086960003,2.61624,10,2.75,2
40.4,12.4,7,6,FALSE,0.014346344,0.116643801,1.81846,8,4,6
58,22.7,48,12.9,TRUE,0.507607102,0.960797548,1.8051,5,11,13
1.4,0.6,86,8.8,FALSE,0.644088149,0,1.6977,2,2,-1
7.2,3.9,22,3.3,FALSE,0.095042072,0,1.5033,9,6.5,2
74.4,13.5,68,15.6,TRUE,1.170854211,0.450716913,1.17509,9,1.5,13
31.8,41.2,70,14.3,TRUE,0.68438828,0.687918782,0.68991,7,4,2
40.2,22.2,113,17.5,FALSE,1.239674568,0.112421937,2.54311,2,6.5,7
35,3.6,28,6.7,FALSE,0.148084432,0,2.17649,10,5,9
13.6,66.6,58,13.8,TRUE,0.264208943,0.380808443,0.452331,6,1.75,2
50.2,35.7,37,12.3,FALSE,0.430375814,0.305522203,0.572141,4,9,8
34.4,18.6,80,13.3,TRUE,0.608960807,0.075527392,0.67264,3,6.5,7
