influence,creativity,threat,ict_index,was_home,xG,xA,xGC,fixture,form,total_points
18.4,0,0,1.8,1,0,0,0.741471,9,3.75,3
45.8,0,0,4.6,0,0,0,0.850791,9,0,11
28.2,0,0,2.8,1,0,0,1.71312,1,1.75,3
21.8,0,0,2.2,0,0,0,0.639356,6,2.25,2
28.4,0,0,2.8,0,0,0,1.0789,2,3.75,7
47,0,0,4.7,1,0,0,2.66309,3,4.75,3
20,0,0,2,1,0,0,0.644144,6,1.25,3
18,0,0,1.8,0,0,0,0.871304,7,4.25,6
27.2,0,0,2.7,1,0,0,0.686806,2,4,2
31.4,0,0,3.1,1,0,0,2.6754,8,4.75,2
6.2,0,0,0.6,0,0,0,0.621818,1,2.25,1
26.4,0,0,2.6,0,0,0,1.75983,6,1.75,3
17.2,0,0,1.7,0,0,0,0.669394,6,2,2
13.8,0,0,1.4,1,0,0,2.2665,10,2.75,2
55.8,0,0,5.6,1,0,0,0.957777,8,4,4
6.2,0,0,0.6,0,0,0,0.124558,2,4.75,6
55.4,0,0,5.5,1,0,0,1.52828,4,1.5,9
12.2,0,0,1.2,1,0,0,1.41659,3,5.25,1
23.8,0,0,2.4,1,0,0,0.685895,8,2.25,9
31.6,0,0,3.2,0,0,0,1.32355,9,3,2
11.8,0,0,1.2,1,0,0,0.903255,1,2.5,2
9,0,0,0.9,1,0,0,1.31169,7,1.75,2
11.4,0,0,1.1,1,0,0,0.755304,9,2,6
22.4,0,0,2.2,0,0,0,2.64005,8,3.25,2
36,0,0,3.6,0,0,0,0.937902,1,4.75,3
11,0,0,1.1,1,0,0,2.01376,10,5.75,1
23.2,0,0,2.3,0,0,0,1.06009,3,4,2
16.6,0,0,1.7,0,0,0,1.24835,4,4,2
11.6,0,0,1.2,1,0,0,0.255727,2,2,6
30,0,0,3,0,0,0,1.06981,5,3,8
7.4,0,0,0.7,1,0,0,1.53294,5,1.75,2
8.4,0,0,0.8,1,0,0,0.597893,2,3,2
5.2,0,0,0.5,1,0,0,0.479838,5,3.75,2
29.4,0,0,2.9,1,0,0,1.05995,7,5.25,3
15.2,0,0,1.5,0,0,0,0.73078,1,4,8
17.4,0,0,1.7,0,0,0,0.576336,10,2.5,2
17.6,0,0,1.8,1,0,0,1.33896,10,3.25,2
42.8,0,0,4.3,0,0,0,3.23417,8,5,3
16,0,0,1.6,0,0,0,1.33257,3,2.5,3
41.8,0,0,4.2,0,0,0,2.00175,3,1.75,4
70.8,0,0,7.1,0,0,0,3.03102,10,3.25,5
14.8,0,0,1.5,0,0,0,2.94236,9,3.25,0
19,0,0,1.9,1,0,0,2.60922,10,5,1
34.8,0,0,3.5,1,0,0,1.49717,8,2.5,3
38.4,0,0,3.8,1,0,0,1.12475,10,4,3
7.6,0,0,0.8,0,0,0,3.10409,9,3,2
26.8,0,0,2.7,1,0,0,0.787747,3,3.5,3
1.4,0,0,0.1,1,0,0,0.560836,1,2.5,6
7,0,0,0.7,1,0,0,0.980673,2,2.75,1
32.8,0,0,3.3,0,0,0,1.96816,1,3.75,3
81.2,0,0,8.1,1,0,0,3.02164,6,3.75,12
19.6,0,0,2,0,0,0,1.53311,5,3,2
15,0,0,1.5,0,0,0,1.21144,9,1.75,1
34.8,0,0,3.5,0,0,0,2.68412,5,4.25,3
37.4,0,0,3.7,0,0,0,1.31614,2,4,3
17.2,0,0,1.7,1,0,0,1.74711,6,2.5,3
21.4,0,0,2.1,0,0,0,2.35088,8,0,2
31.4,0,0,3.1,1,0,0,0.613167,3,4,7
19,0,0,1.9,0,0,0,1.08514,3,5.75,1
3.2,0,0,0.3,1,0,0,1.57739,5,1.75,-1
26.8,0,0,2.7,1,0,0,1.23555,1,2.75,3
9.8,0,0,1,1,0,0,0.133934,1,3.5,6
36,0,0,3.6,1,0,0,0.845211,9,4.25,3
26.6,0,0,2.7,0,0,0,0.946697,6,3,3
25.2,0,0,2.5,1,0,0,0.798715,1,0.5,7
23.6,0,0,2.4,1,0,0,0.88618,4,4.25,3
1.8,0,0,0.2,0,0,0,0.625978,9,5.25,1
4.4,0,0,0.4,0,0,0,0.219359,2,3,6
15.2,0,0,1.5,1,0,0,1.20566,2,1.25,2
35.8,0,0,3.6,0,0,0,3.67741,10,3,3
21,0,0,2.1,1,0,0,1.74201,3,3.5,6
4.6,0,0,0.5,1,0,0,1.54089,8,3.75,1
3.6,0,0,0.4,1,0,0,0.722229,9,0,6
46,0,0,4.6,0,0,0,2.54216,8,2.25,8
19.4,0,0,1.9,0,0,0,1.76818,9,4.5,2
40.8,0,0,4.1,1,0,0,3.45713,8,5,10
26.6,0,0,2.7,1,0,0,0.702261,2,0,7
15.6,0,0,1.6,0,0,0,1.39896,2,2.75,2
22.4,0,0,2.2,1,0,0,0.811272,10,2.5,7
24.8,0,0,2.5,0,0,0,1.36515,5,1.25,2
12.6,0,0,1.3,0,0,0,1.88895,6,4.5,0
15,0,0,1.5,1,0,0,0.706284,5,2.5,1
25,0,0,2.5,0,0,0,1.90872,3,0,3
22.4,0,0,2.2,1,0,0,1.26876,9,4.25,3
31.2,0,0,3.1,1,0,0,2.3703,8,3.75,9
11.6,0,0,1.2,0,0,0,2.07772,3,6,1
18.2,0,0,1.8,1,0,0,2.16389,4,3.25,1
19.8,0,0,2,1,0,0,0.15103,1,1,2
39.2,0,0,3.9,0,0,0,3.49275,2,3.75,2
8.4,0,0,0.8,1,0,0,1.15114,7,4,1
5.8,0,0,0.6,0,0,0,4.12341,10,2,0
7.2,0,0,0.7,1,0,0,0.129312,2,1.75,1
7.4,10,4,2.1,0,0,0.026107285,1.88114,6,3.5,0
27,0,0,2.7,1,0,0,1.24394,9,5.5,9
10.8,0,0,1.1,0,0,0,1.17008,3,1.25,2
19,0,0,1.9,1,0,0,1.66909,1,3.5,1
2.8,0,0,0.3,0,0,0,1.61666,4,3.25,1
14,0,4,1.8,1,0.058809966,0,0.608954,6,1.25,1
6.8,0,0,0.7,0,0,0,0.560521,2,5,6
15,0,0,1.5,1,0,0,0.564317,5,3.25,6
7.4,0,0,0.7,0,0,0,0.0891639,6,7.25,6
18.4,0,0,1.8,1,0,0,0.790333,4,2,6
55.6,0,0,5.6,1,0,0,2.65983,7,3,3
9.2,0,0,0.9,0,0,0,1.04458,8,2,1
63.2,0,0,6.3,0,0,0,2.57376,9,2.75,3
13.4,0,0,1.3,1,0,0,2.00654,10,6,1
41.4,0,0,4.1,0,0,0,2.69396,7,5,3
15.8,0,0,1.6,1,0,0,0.201885,8,7.25,7
30.4,0,0,3,0,0,0,1.62301,1,3,3
44.8,0,0,4.5,0,0,0,2.23287,9,3,2
2.8,0,0,0.3,1,0,0,0.907988,5,0.75,2
14.4,0,0,1.4,0,0,0,1.20888,4,2,2
16.4,0,0,1.6,0,0,0,1.12595,5,5,6
6.4,0,0,0.6,1,0,0,0.983527,1,4.5,6
25.6,0,0,2.6,0,0,0,1.66303,1,7.25,2
13.6,0,0,1.4,0,0,0,2.65125,8,2,1
41.6,0,0,4.2,0,0,0,0.877377,6,1.25,9
10.4,0,0,1,1,0,0,0.872224,2,2.25,7
23,0,0,2.3,1,0,0,2.86236,10,5.75,2
11,0,0,1.1,0,0,0,1.08462,4,3,1
26.8,0,0,2.7,0,0,0,1.27253,5,2.5,3
12.2,0,0,1.2,1,0,0,0.143138,2,3.25,6
33.8,0,0,3.4,1,0,0,1.08462,5,0,2
7.4,0,0,0.7,1,0,0,0.305982,8,6,6
12.2,0,0,1.2,0,0,0,1.36558,6,3.25,1
14.8,0,0,1.5,1,0,0,0.8065,6,1.75,2
23.4,0,0,2.3,1,0,0,1.27102,3,3.25,3
27.2,0,0,2.7,0,0,0,0.115051,10,0,3
42.4,0,0,4.2,0,0,0,1.28197,9,4,2
18.6,0,0,1.9,0,0,0,1.54245,8,6,2
8.4,0,0,0.8,1,0,0,2.62214,4,1.75,1
68,0,0,6.8,0,0,0,3.6797,6,3,4
46.6,0,0,4.7,1,0,0,0.991558,6,4.5,4
18.8,0,0,1.9,0,0,0,3.58922,10,0.5,0
3.8,0,0,0.4,0,0,0,0.261344,5,5.25,6
14.4,10,0,2.4,1,0,0.292975813,0.600697,8,3,6
35.2,10,0,4.5,0,0,0.020877313,1.35378,9,2,9
10.6,0,0,1.1,0,0,0,1.20482,2,3.75,2
39.4,0,0,3.9,1,0,0,2.34878,10,4.25,3
22.2,0,0,2.2,1,0,0,1.15217,7,4.25,8
31.6,0,0,3.2,1,0,0,1.90585,2,3.25,3
22.2,0,0,2.2,0,0,0,1.99866,6,0,2
39.8,0,0,4,0,0,0,2.22622,4,4,3
50.2,10,0,6,1,0,0.338737398,1.88049,8,0.5,9
12.2,0,0,1.2,1,0,0,0.473292,3,5.25,6
34.6,0,0,3.5,0,0,0,1.08617,10,3,3
10.8,0,0,1.1,1,0,0,0.443686,3,3.5,6
10.6,0,0,1.1,1,0,0,1.48081,10,4,1
30.6,0,0,3.1,0,0,0,1.76461,7,3.5,2
50.4,0,0,5,0,0,0,1.4996,2,5.5,3
6.4,0,0,0.6,1,0,0,0.857152,1,1.25,2
26,0,0,2.6,0,0,0,1.72939,3,2.5,3
48.6,0,0,4.9,1,0,0,2.06851,7,3.25,3
12,0,0,1.2,0,0,0,0.882608,9,5,1
29.6,0,0,3,1,0,0,1.26735,9,3,7
54,0,0,5.4,0,0,0,2.06986,5,4.5,4
20.2,0,0,2,0,0,0,0.569845,1,3.75,6
20.6,0.1,0,2.1,1,0,0,2.87276,8,3.5,1
38.8,0,0,3.9,1,0,0,1.8981,4,3.75,2
21,1,0,2.2,0,0,0,0.345306,6,0,7
9.8,0,0,1,0,0,0,0.909241,6,1.5,1
43.2,0,0,4.3,1,0,0,1.09534,9,6,10
13.6,0,0,1.4,0,0,0,1.34099,2,0,2
21.4,0,0,2.1,1,0,0,0.639599,2,4,3
20.8,0,0,2.1,0,0,0,0.87159,4,4.75,7
28.4,0,0,2.8,1,0,0,3.18377,10,5.25,1
11,0,0,1.1,1,0,0,1.13309,7,3,2
25.6,10,0,3.6,1,0,0.023265656,1.08752,5,0,8
24.2,0,0,2.4,0,0,0,2.57262,8,2,2
14,0,0,1.4,1,0,0,1.2246,5,3.75,6
39.8,0,0,4,0,0,0,1.65069,2,0.5,4
12.2,0,0,1.2,0,0,0,2.14047,5,0.25,3
30.2,0,0,3,1,0,0,1.52022,10,1,2
26.4,0,0,2.6,1,0,0,1.39172,6,4.25,3
22.2,0,0,2.2,1,0,0,0.241912,4,2,9
56.6,0,0,5.7,0,0,0,3.20076,10,3.25,3
15.8,0,0,1.6,1,0,0,1.17279,1,5,6
36.6,0,0,3.7,0,0,0,1.22629,9,5.5,3
23.2,0,0,2.3,0,0,0,2.40461,3,5,3
38.6,0,0,3.9,0,0,0,2.09572,1,2.75,2
54,10.3,2,6.6,0,0,0.0380737,1.1644,7,2,3
12.2,0,0,1.2,1,0,0,1.62777,2,2,1
19,0,0,1.9,1,0,0,3.12856,10,1.5,1
9.2,0,0,0.9,1,0,0,0.985542,7,1,2
21.6,0,0,2.2,0,0,0,0.997711,3,1.25,7
19,0,0,1.9,0,0,0,2.78821,10,4,1
10,0,0,1,1,0,0,0.676993,4,5.5,1
1.8,0,0,0.2,1,0,0,0.704879,8,5.5,1
7.2,0,0,0.7,0,0,0,0.855926,2,5,1
17.8,0,0,1.8,0,0,0,2.29348,1,3.5,2
14.2,0,0,1.4,0,0,0,1.25927,8,2.75,6
11.4,0,0,1.1,1,0,0,1.25668,5,1.5,6
14,0,0,1.4,0,0,0,2.23561,9,3.25,1
13,0,0,1.3,0,0,0,2.23766,8,1.75,1
20.8,0,0,2.1,0,0,0,0.61739,6,1.5,6
45.8,0,0,4.6,1,0,0,1.90356,9,3,5
29.6,0,0,3,1,0,0,1.95514,8,3.5,3
10.4,0,0,1,0,0,0,0.769616,5,3.5,2
23.6,0,0,2.4,0,0,0,2.30579,9,4,2
40.8,0,0,4.1,0,0,0,1.92509,7,2.75,3
7.2,0,0,0.7,1,0,0,0.554726,2,4.5,2
20,0,0,2,1,0,0,1.1674,1,2.5,7
14,0,0,1.4,1,0,0,1.1068,1,4,3
32.2,0,0,3.2,1,0,0,1.20057,10,3.25,2
24,0,0,2.4,0,0,0,1.41394,4,2.5,3
18.4,0,0,1.8,1,0,0,0.30354,2,2.75,6
33.6,0,0,3.4,1,0,0,1.50641,5,2,3
45.4,0,0,4.5,0,0,0,2.83209,1,3.5,2
22.4,0,0,2.2,1,0,0,0.459141,8,3.75,9
40.8,0,18,5.9,1,0.033040807,0,1.57659,5,3.5,4
42.2,0,0,4.2,1,0,0,0.577323,4,2.75,8
21,0,0,2.1,0,0,0,1.41542,2,4,2
30.2,10,0,4,0,0,0.18576166,1.10019,9,3.25,3
32.4,0,0,3.2,0,0,0,1.40502,2,3.25,10
32.6,0,0,3.3,0,0,0,2.93281,10,3.25,2
31.4,0,0,3.1,0,0,0,1.68545,3,3.75,3
6.8,0,0,0.7,1,0,0,0.535279,3,3,6
16.2,0,0,1.6,0,0,0,1.04944,8,3.75,0
56,10,0,6.6,0,0,0.495426118,2.18021,5,2.25,10
12.4,0,0,1.2,0,0,0,1.23321,9,3.25,2
1.6,0,0,0.2,1,0,0,1.29773,2,5.75,1
37.4,0,0,3.7,1,0,0,1.71546,2,2.25,2
27.6,0,0,2.8,0,0,0,0.51376,3,3.5,2
22.6,0,0,2.3,0,0,0,1.26041,5,4,6
23.6,0,0,2.4,1,0,0,1.33735,8,2.5,3
24,0,0,2.4,1,0,0,1.27826,9,5.5,8
13.8,0,0,1.4,1,0,0,1.21592,3,3.25,6
15,0,0,1.5,1,0,0,0.801428,1,2.5,6
38.6,0,0,3.9,0,0,0,1.28752,8,0,2
21.8,0,0,2.2,0,0,0,2.53209,7,4,2
30.2,0,0,3,1,0,0,1.29546,3,3.75,2
17.8,0,0,1.8,0,0,0,1.19008,8,5.5,1
18.6,0,0,1.9,0,0,0,1.1335,9,2,3
31,0,0,3.1,1,0,0,1.70399,7,3.5,4
16.8,0,0,1.7,1,0,0,1.97079,10,3.25,3
25.8,0,0,2.6,1,0,0,1.16256,5,3.25,3
41,0,0,4.1,1,0,0,3.1082,10,1.5,3
10.8,0,0,1.1,0,0,0,1.82438,8,4.25,0
6.6,0,0,0.7,0,0,0,0.914266,2,3.25,1
6.4,0,0,0.6,1,0,0,1.66919,6,4.25,1
27.4,0,0,2.7,1,0,0,0.712129,1,2.5,9
10.6,0,0,1.1,0,0,0,1.24109,7,4,2
4.8,0,0,0.5,1,0,0,0.0982107,8,3.75,2
17.8,0,0,1.8,1,0,0,2.15201,9,4,1
15,0,0,1.5,1,0,0,0.683967,2,2.5,6
17.6,0,0,1.8,0,0,0,1.44318,1,3.75,6
20.8,0,0,2.1,0,0,0,0.558912,6,2,2
50.4,0,0,5,0,0,0,3.74867,10,3.5,3
22.6,0,0,2.3,1,0,0,0.969204,9,2.75,8
14.4,0,0,1.4,1,0,0,1.30723,5,3,7
28.2,0,0,2.8,0,0,0,1.84838,1,3,3
34.2,0,0,3.4,0,0,0,1.23577,3,4.5,3
7.8,0,0,0.8,1,0,0,0.402873,1,4.25,6
21.2,0,0,2.1,1,0,0,1.03212,10,4.25,3
17.4,0,0,1.7,1,0,0,0.949735,7,4.75,6
31.4,0,0,3.1,1,0,0,0.459112,3,2,8
27.4,0,0,2.7,1,0,0,1.79569,6,3.75,3
50.4,0,0,5,0,0,0,2.30068,9,4,4
6,0,0,0.6,0,0,0,0.8291,8,4.25,1
7.2,0,0,0.7,1,0,0,0.846851,1,1,2
30.2,0,0,3,1,0,0,1.32184,3,3,3
55.2,0,0,5.5,1,0,0,4.02104,10,0,4
22,0,0,2.2,0,0,0,0.674903,1,5,8
46.8,0,0,4.7,1,0,0,4.38046,8,1.25,0
18.4,0,0,1.8,1,0,0,1.77892,4,3.25,1
14,0,0,1.4,0,0,0,0.8924,1,2.75,2
21.4,0,0,2.1,0,0,0,2.33891,3,5.25,3
11.6,0,0,1.2,0,0,0,1.15279,3,3.5,1
22.8,0,0,2.3,0,0,0,0.457334,5,3.75,7
21.6,0,0,2.2,1,0,0,0.988321,9,3.75,1
88,10,0,9.8,0,0,0.40006125,2.18851,10,1.5,8
48.4,0,0,4.8,0,0,0,3.19004,10,2.25,2
32.2,0,0,3.2,0,0,0,1.54014,7,1,2
19.6,0,0,2,1,0,0,0.641129,9,4.5,9
18.4,0,0,1.8,0,0,0,3.36132,10,0,1
42.8,0,0,4.3,0,0,0,1.86862,2,2.75,3
1,0,0,0.1,1,0,0,0.716613,6,4.5,6
9.8,3,0,1.3,1,0,0,0.243393,8,3.5,2
19.8,0,0,2,0,0,0,0.44291,4,4.75,8
30.8,0,0,3.1,0,0,0,1.53597,3,3.75,2
19.6,0,0,2,0,0,0,1.15532,5,3,2
28.6,0,0,2.9,1,0,0,2.38824,10,2.25,2
21.2,0,0,2.1,1,0,0,0.981167,8,3,2
24.6,0,0,2.5,1,0,0,2.08883,5,0.25,2
42.4,0,0,4.2,0,0,0,1.37055,8,3.25,2
16.2,0,0,1.6,0,0,0,1.3319,10,0,1
11.2,0,0,1.1,1,0,0,1.1342,3,2.5,2
25,0,0,2.5,0,0,0,1.5104,8,5.25,3
11.2,0,0,1.1,0,0,0,0.742281,5,3.25,2
10.8,0,0,1.1,1,0,0,0.961339,7,5.25,6
19.6,0,0,2,1,0,0,1.9213,2,4.25,2
26.4,0,0,2.6,1,0,0,0.474281,3,2.75,9
21.8,0,0,2.2,0,0,0,3.28903,9,1.25,2
27.2,0,0,2.7,0,0,0,1.60823,7,0.75,2
43.6,0,0,4.4,1,0,0,2.60312,5,2.25,9
27.4,0,0,2.7,1,0,0,1.80849,1,3.25,2
2.4,0,0,0.2,0,0,0,0.784706,3,6,6
44.8,0,0,4.5,0,0,0,2.6985,2,2.75,3
28.4,10,0,3.8,0,0,0.138366908,0.902384,1,3.25,9
18.4,0,0,1.8,0,0,0,0.661449,3,3.75,2
7.8,0,0,0.8,1,0,0,1.33065,9,0,1
20.2,0,0,2,1,0,0,1.64291,10,1,1
19.2,0,0,1.9,0,0,0,2.93189,8,5.75,1
18,0,0,1.8,1,0,0,0.504005,1,1.25,2
48.8,0,0,4.9,0,0,0,0.810596,1,4,3
8.4,0,0,0.8,1,0,0,1.29701,2,2.25,1
42.2,0,0,4.2,0,0,0,2.73185,9,0,10
35.2,0,0,3.5,0,0,0,2.24348,8,1.75,2
20,0,0,2,1,0,0,1.24986,5,6.75,2
50.8,0,0,5.1,1,0,0,2.44389,10,2.5,4
5.8,0,0,0.6,1,0,0,0.936732,4,5.25,1
26.8,0,0,2.7,1,0,0,1.02949,2,3.75,2
38.2,0,0,3.8,0,0,0,1.84804,9,2.75,0
23.8,0,0,2.4,0,0,0,1.8509,6,1.25,8
6.4,0,0,0.6,0,0,0,0.383763,4,4,2
15.4,0,0,1.5,1,0,0,1.76453,5,0.25,1
14,0,0,1.4,1,0,0,0.896647,1,1.75,2
51.2,0,0,5.1,1,0,0,1.53446,3,4.5,3
30.4,0,0,3,1,0,0,0.542315,8,2,3
0,0,0,0,0,0,0,2.41397,10,2,0
7.8,0,0,0.8,1,0,0,0.199733,1,5.5,6
25.8,0,0,2.6,1,0,0,2.56057,10,5.25,1
26.2,0,0,2.6,0,0,0,1.47683,9,2.25,2
51.2,0.3,0,5.2,0,0,0,1.9774,9,2.25,3
23,0,0,2.3,1,0,0,0.342799,2,3.25,8
37,0,0,3.7,1,0,0,4.03286,8,2.5,1
12,0,0,1.2,1,0,0,1.08645,6,2.25,6
23.8,0,0,2.4,0,0,0,0.585805,1,1.75,3
26.6,0,0,2.7,1,0,0,1.25734,9,1.5,3
16.8,0,0,1.7,0,0,0,2.39684,8,5,0
12.2,0,0,1.2,0,0,0,1.24141,2,5,2
18.4,0,0,1.8,1,0,0,1.89255,5,4.75,3
28,0,0,2.8,0,0,0,1.57132,1,4.75,10
42.8,0,0,4.3,1,0,0,3.04446,10,2.25,3
21.4,0,0,2.1,0,0,0,2.07108,10,2,2
0.8,0,0,0.1,1,0,0,1.79181,7,3,1
22,0,0,2.2,0,0,0,0.521847,3,4.25,3
27,0,0,2.7,1,0,0,0.90324,3,2,3
38,0,0,3.8,0,0,0,1.48327,9,1.75,5
15.6,0,0,1.6,1,0,0,0.276759,5,2,3
23.8,0,0,2.4,0,0,0,1.43602,6,5,3
58.2,0,0,5.8,1,0,0,2.48355,3,6.75,8
14.2,0,0,1.4,0,0,0,0.805884,5,3.25,5
47.8,0,0,4.8,0,0,0,2.02119,9,2,10
15.6,0,0,1.6,1,0,0,1.16408,1,4,2
3,0,0,0.3,1,0,0,0.97258,2,1.75,6
26.4,0,0,2.6,1,0,0,1.69553,10,4.5,2
0,0,0,0,1,0,0,1.49374,9,3.25,0
2.4,0,0,0.2,0,0,0,0.138532,2,2,7
14.2,0,0,1.4,0,0,0,0.428371,3,3.25,12
4.6,0,0,0.5,1,0,0,0.144318,6,4,2
30,0,0,3,1,0,0,2.63444,5,1.25,2
30.8,0,0,3.1,0,0,0,0.921054,2,2.25,3
34.4,0,0,3.4,1,0,0,0.985368,4,5,8
5.2,0,0,0.5,0,0,0,0.486523,5,2.75,6
20.2,0,0,2,1,0,0,0.881818,7,2.5,6
1.6,0,0,0.2,0,0,0,1.59291,1,2.25,1
73,0,0,7.3,0,0,0,3.59139,10,3,5
22,0,0,2.2,1,0,0,1.09007,3,2.75,3
33.8,0,0,3.4,0,0,0,1.47521,5,3.5,3
9.2,0,0,0.9,1,0,0,0.596611,1,5.5,2
7,0,0,0.7,1,0,0,1.42464,7,4.25,2
6.2,0,0,0.6,1,0,0,0.796338,3,7,2
38.2,0,0,3.8,1,0,0,1.45005,1,1.75,10
29.2,0,0,2.9,0,0,0,0.859973,9,2.5,7
29.6,0,0,3,0,0,0,1.99638,9,6,2
31,0,0,3.1,0,0,0,1.55463,2,3.5,3
3.4,0,0,0.3,1,0,0,0.565252,6,3.5,6
16.8,0,0,1.7,1,0,0,3.76973,10,3.75,0
9.6,0,0,1,0,0,0,0.268052,1,3,1
14.4,0,0,1.4,1,0,0,2.10542,9,4,1
10.8,0,0,1.1,0,0,0,1.08628,10,5.75,1
28.2,0,0,2.8,0,0,0,1.05876,3,4.25,2
30.6,0,0,3.1,0,0,0,1.47937,5,5.5,3
22.8,0,0,2.3,0,0,0,3.25314,1,3.5,2
9.6,0,0,1,1,0,0,0.137837,4,3.75,2
55.2,0,0,5.5,1,0,0,2.82576,5,4,3
57,0,0,5.7,1,0,0,2.62349,8,0,8
14,0,0,1.4,1,0,0,1.49666,9,3.5,1
8.2,0,0,0.8,0,0,0,0.386662,6,2,6
27.8,0,0,2.8,0,0,0,0.782104,3,2.25,3
20,0,0,2,0,0,0,1.51192,5,1.75,2
30,0,0,3,1,0,0,1.74824,2,4.25,2
0,0,0,0,0,0,0,3.0465,10,5.25,2
28.6,0,0,2.9,0,0,0,2.32825,3,4,1
19,0,0,1.9,0,0,0,1.66454,1,3.75,3
33.8,0,0,3.4,1,0,0,1.078,8,3.75,8
45.4,0,0,4.5,1,0,0,2.43642,8,4,3
17.4,0,0,1.7,1,0,0,0.720709,2,2,6
28,0,0,2.8,1,0,0,0.715563,9,3,9
42.6,0,0,4.3,0,0,0,1.79757,10,5,2
11,0,0,1.1,1,0,0,0.848942,5,2,2
15.8,0,0,1.6,0,0,0,1.90747,7,3,1
42,0,0,4.2,1,0,0,1.74564,10,1.5,3
32.4,0,0,3.2,0,0,0,2.87633,9,3.25,2
14.8,0,0,1.5,1,0,0,0.90477,3,4.25,6
26,0,0,2.6,1,0,0,1.43924,7,2.5,3
33.6,0,0,3.4,1,0,0,3.75131,10,0.25,0
29,0,0,2.9,0,0,0,0.780114,8,5,3
11.4,0,0,1.1,0,0,0,0.317862,4,4.75,2
19.2,0,0,1.9,1,0,0,1.53324,3,4.25,5
18,0,0,1.8,1,0,0,0.275987,1,2.5,7
48.8,0,0,4.9,1,0,0,2.40601,5,3.5,4
28,0,0,2.8,0,0,0,1.76046,1,1.25,3
28.4,0,0,2.8,0,0,0,1.68436,3,4,3
21,0,0,2.1,1,0,0,2.05436,9,2.5,8
24,0,0,2.4,0,0,0,1.50886,6,3.25,2
35.2,0,0,3.5,0,0,0,2.47314,10,2.75,2
39.4,0,0,3.9,0,0,0,2.39174,1,2.25,14
19.2,0,0,1.9,1,0,0,1.95473,5,0,2
22.4,0,0,2.2,0,0,0,1.22882,7,2.75,3
74.2,0,0,7.4,1,0,0,2.33415,8,2,12
16.8,0,0,1.7,0,0,0,2.00655,10,4,1
45.2,0,0,4.5,1,0,0,1.97227,3,1.5,4
1.4,0,0,0.1,0,0,0,0.674589,4,3.5,6
42,0,0,4.2,0,0,0,3.38612,9,3.5,3
3.4,0,0,0.3,1,0,0,0.717284,6,3.75,1
54,0,0,5.4,1,0,0,2.873,10,3,11
7.6,0,0,0.8,1,0,0,1.42472,1,0,2
12,0,0,1.2,1,0,0,1.16254,3,3.75,1
23,0,0,2.3,1,0,0,2.59926,10,1.75,2
30.6,0,0,3.1,0,0,0,2.05254,5,4,3
46.6,0,0,4.7,0,0,0,1.416,9,4.25,10
29.8,0,0,3,1,0,0,1.1306,5,2.75,2
22.6,0,0,2.3,1,0,0,1.40955,2,2,3
37.2,0,0,3.7,0,0,0,3.7195,10,4.5,1
17,0,0,1.7,0,0,0,2.24562,6,4,7
22.4,0,0,2.2,0,0,0,0.970063,4,5.5,10
51.8,0,0,5.2,1,0,0,3.25139,10,0.5,15
3.4,0,0,0.3,0,0,0,0.919248,1,2.75,1
14.2,0,0,1.4,1,0,0,0.806995,9,3.25,1
26.6,0,0,2.7,1,0,0,2.03179,3,0.75,2
30.6,0,0,3.1,1,0,0,2.39985,1,4,7
14,0,0,1.4,1,0,0,1.48025,7,6.5,6
17.2,0,0,1.7,0,0,0,1.65956,8,0,1
26.8,0,0,2.7,1,0,0,0.892699,6,2.75,2
9.8,0,0,1,0,0,0,0.694025,5,7.5,2
31.2,0,0,3.1,0,0,0,2.79103,5,2,2
12,0,0,1.2,1,0,0,0.681814,9,0.25,1
18.4,0,0,1.8,0,0,0,3.02257,7,5,1
10.6,0,0,1.1,1,0,0,1.07183,2,7.5,2
10,0,0,1,0,0,0,0.940204,9,4,6
4.8,0,0,0.5,1,0,0,0.865323,4,2.5,2
31,0,0,3.1,0,0,0,2.13777,10,1,2
23.2,0,0,2.3,0,0,0,1.71313,2,4.25,2
42.4,0,0,4.2,0,0,0,3.09935,6,3,3
10.2,0,0,1,1,0,0,0.47235,2,2.5,7
28.6,0,0,2.9,1,0,0,2.65691,5,4.5,2
15.6,0,0,1.6,1,0,0,0.294956,1,3.75,6
5.6,0,0,0.6,1,0,0,1.06035,3,6.5,2
40.8,0,0,4.1,0,0,0,1.78193,9,4.75,3
9,0,0,0.9,0,0,0,1.33567,7,1.75,1
66,0,0,6.6,1,0,0,2.42749,10,2.75,12
26.6,0,0,2.7,0,0,0,2.48209,10,1.5,2
60.2,0,0,6,0,0,0,1.75552,4,4.75,4
34.4,0,0,3.4,1,0,0,1.75718,2,7.5,9
23,0,0,2.3,1,0,0,0.265879,8,0.5,3
26.2,0,0,2.6,0,0,0,2.78682,3,4,2
34.4,0,0,3.4,1,0,0,1.98271,9,3,2
27.8,0,0,2.8,0,0,0,1.58495,2,1.25,2
7.4,0,0,0.7,1,0,0,0.617612,6,3.75,6
28,0,0,2.8,0,0,0,2.41259,5,5,3
50.2,0,0,5,0,0,0,1.78712,3,2.75,11
5,0,0,0.5,1,0,0,0.868573,5,2,2
22.4,0,0,2.2,1,0,0,1.12561,9,1.25,3
38,0,0,3.8,0,0,0,0.591716,1,5.25,2
18.6,0,0,1.9,1,0,0,1.29544,2,0,2
34.2,0,0,3.4,0,0,0,1.89453,10,2.5,2
