ID,avg_xG,avg_xA,avg_xGC,avg_I,avg_C,avg_T,avg_ICT,fixture_difficulty,was_home,form,total_points,class
7434,0.199911637,0.298425738,1.54915325,28.35,56.325,24.25,10.9,10,1,5.75,1,no
7445,0.004373292,0.077849917,1.689457,9.8,7.125,3.25,2,5,1,2.25,1,no
7446,0.060416948,0.154535997,1.47427525,11.55,25.875,7.75,4.525,1,0,1.5,1,no
7450,0.212660565,0.246062148,0.9780305,12.35,10.375,11.5,3.425,4,1,2.25,1,no
7456,0.081508461,0.046994921,1.27221775,2.65,7.8,20.75,3.075,7,0,1.25,1,no
7464,0.049222618,0.185032656,0.8952285,23.95,18.85,8.75,5.15,4,1,3.5,1,no
7465,0.002111581,0.042196599,1.71732925,14.6,13.375,0.25,2.8,2,1,1.75,1,no
7466,0.067761425,0.12332692,2.5236875,38.35,43.05,25.25,10.675,1,0,5.5,1,no
7467,0.170021836,0.27930718,1.1816565,39.7,29.55,52.5,12.175,10,0,6.75,1,no
7468,0.025218677,0.046782797,0.9612515,10.55,10.275,3,2.4,2,1,1.5,1,no
7469,0.030499887,0.187589917,1.642788,10.6,20.85,6.25,3.775,9,1,2,1,no
7471,0.065321639,0.119672196,1.25859,17.8,25.75,14.75,5.825,9,1,3.75,1,no
7473,0.050655753,0.066890657,1.29850175,17.1,11.875,12.75,4.175,5,0,3,1,no
7476,0.042605886,0.03775026,1.0646325,18.75,13.125,7.5,3.95,9,1,2,1,no
7477,0,0.00450119,2.26387075,5.3,3.325,0,0.875,3,0,1.5,1,no
7480,0.004399801,0.011537949,2.1436975,5.7,9.075,3.5,1.825,5,1,2,1,no
7482,0,0.198987201,1.5081685,11.55,15.55,3,3.025,9,1,2.5,1,no
7485,0.13182796,0.002809633,1.642788,8.95,2.85,8,1.95,9,1,3,1,no
7488,0.288582206,0.046564551,2.4913475,9.3,19.85,19.5,4.875,1,0,2.5,1,no
7492,0.02834041,0.022653788,1.5775795,7.2,4.65,6.25,1.8,5,1,2.25,1,no
7498,0.017941591,0.017902743,1.40777325,14.05,11.075,8.75,3.4,9,1,1.5,1,no
7500,0.426949382,0.076185741,2.4416525,4.65,7.85,20,3.25,3,0,2,1,no
7501,0.003934598,0,1.1816565,15.55,1.15,2.75,1.95,10,0,1.75,1,no
7502,0.144518681,0.169907511,1.8678735,18.6,29.15,19.75,6.775,8,1,3.5,1,no
7506,0.044461437,0.014816673,2.4416525,18.65,4.75,3,2.65,3,0,2.25,1,no
7508,0.097704907,0.258794043,2.4416525,16.35,44.125,20.5,8.125,3,0,3.5,1,no
7511,0.106213545,0.118559474,1.658652,9.05,18.975,19.75,4.775,3,0,2.25,1,no
7512,0.017344365,0.029070253,1.8678735,19.7,6.9,8.5,3.5,8,1,2.5,1,no
7514,0.141691506,0,1.29850175,20.3,1.425,17.25,3.9,5,0,4.25,1,no
7515,0.014729504,0.086131334,1.07312425,4.85,5.725,5.5,1.6,4,1,2,1,no
7518,0.050929651,0.092569652,1.21940825,9.65,16.525,8.75,3.5,5,0,1.25,1,no
7519,0.030305621,0.01296293,0.84508875,13.15,10.1,10.25,3.35,9,1,2,1,no
7525,0.033164932,0.155330189,2.35362,8.55,23.525,7.25,3.95,2,1,1.5,1,no
7528,0.048362273,0.046994921,1.25330625,2.55,8.675,15.75,2.65,3,0,1.25,1,no
7532,0.057099085,0.030482334,1.014915,6,11.05,10.5,2.75,9,1,2.75,1,no
7533,0.232071131,0.032235467,1.31656125,4.95,11.7,30.5,4.725,1,0,2,1,no
7538,0.027897641,0.034197599,1.04692,4.95,3.725,8.25,1.7,10,0,2,1,no
7541,0.008633989,0.021153478,1.43510625,4.75,4.375,1.5,1.075,1,0,1.5,1,no
7542,0.059870565,0.119839139,1.513065,7.8,21.175,10,3.9,2,1,1.75,1,no
7543,0.020088474,0.294903595,1.07426675,9.65,24.175,8.25,4.2,7,0,2.25,1,no
7547,0.155825302,0.036057939,0.92010975,1.35,14.575,8,2.375,7,0,1.25,1,no
7548,0.033251642,0.122128723,2.3287575,18,15.6,7.25,4.075,6,0,3,1,no
7549,0.150923764,0.028841706,1.44976325,23.4,7.025,30,6.05,3,0,4.25,1,no
7550,0.27766671,0.015469411,1.08185275,2.8,9.875,21,3.325,7,0,1.5,1,no
7552,0.084515253,0.002809633,1.5290005,1,2.925,12.75,1.65,2,1,1.75,1,no
7553,0.062678073,0.012693887,0.9272485,11,4.225,9.5,2.475,7,0,3,1,no
7556,0.291714534,0.059573919,1.2867725,16.35,10.7,11,3.8,5,0,3,1,no
7562,0.023244543,0.022653788,1.810882,5.2,4.65,4.5,1.425,8,1,1.5,1,no
7569,0.017941591,0.005119995,1.13115825,10.2,6.675,8.25,2.525,9,1,1.5,1,no
7576,0,0,0.8952285,4.5,1.425,0,0.575,8,1,1,1,no
7579,0.456382606,0.17308028,0.853972,18.4,26.65,67.75,11.275,5,1,5,1,no
7582,0.125048,0.327452185,1.08185275,22.9,27.8,23,7.375,7,0,4.25,1,no
7586,0.106213545,0.100805392,1.162227,7.95,14.975,19.25,4.2,3,0,2,1,no
7588,0.077729897,0.058109553,2.036892,27.35,25.7,14.75,6.8,8,1,5.75,1,no
7589,0.141691506,0,1.5826445,15.45,1.1,15.25,3.2,1,0,3.75,1,no
7590,0.042222416,0.191422068,0.64584175,12.3,16.075,8.5,3.7,10,0,5.25,1,no
7592,0.135210184,0.029848913,0.887047,10.55,7.725,9.25,2.75,8,0,3,1,no
7595,0.021584108,0.340286545,1.3668505,17.95,29.575,4,5.175,9,0,3.75,1,no
7597,0.050929651,0.072287709,1.30674825,8.05,13.775,8.75,3.05,10,1,1.25,1,no
7598,0.156226702,0.07466445,0.749216,23.05,15.425,8.25,4.675,8,0,3.25,1,no
7599,0.016584569,0.062019806,0.657745,10.55,13.375,11.25,3.525,2,0,2,1,no
7600,0.061178285,0.052539097,0.753931,8.6,10.9,11.75,3.125,8,0,1,1,no
7604,0.030798897,0.014716762,1.086718,7.25,8.075,8.25,2.35,10,1,1.5,1,no
7606,0.321539268,0.113282591,1.58057,13.5,6.75,14.5,3.475,5,1,2.75,1,no
7610,0.083901225,0.030482334,1.063344,6.15,10.775,15.5,3.225,4,0,2.75,1,no
7613,0.086788541,0.195502182,2.4204525,35.2,47.2,26.25,10.875,10,1,7,1,no
7614,0.065825868,0.04433015,0.89675125,11.2,7.425,15,3.375,5,0,1.5,1,no
7616,0.010997161,0.07968862,1.3668505,6.85,22.65,1.75,3.15,9,0,1.75,1,no
7617,0.204124584,0.08130434,0.9445705,20.6,17.175,15.5,5.325,2,0,4.25,1,no
7624,0.050925924,0.028709436,1.063344,15.05,8.1,4,2.725,4,0,2,1,no
7640,0.026255023,0.029757861,1.6059495,9.1,7.875,2.5,1.95,7,1,1.5,1,no
7643,0.013307238,0,2.27083,1.1,0.8,2.75,0.475,10,1,1.25,1,no
7645,0,0.023069817,2.6153825,6.65,9.425,0,1.625,10,1,1.25,1,no
7646,0.009709953,0,1.1074,7.55,2.9,3,1.35,4,0,1.25,1,no
7648,0.056077347,0.065628917,2.4416525,9.85,15.95,10,3.575,5,1,2,1,no
7649,0.181358889,0.096842592,2.326826,5.15,10.35,14.75,3.025,5,1,2,1,no
7653,0,0,0.94056675,4.15,1.275,0,0.525,8,0,1,1,no
7657,0.03990775,0.029710365,0.873685,6.35,10.925,5,2.25,8,0,1.5,1,no
7659,0.101039587,0.251386443,1.04095025,14.45,17.6,19.25,5.15,1,1,3.25,1,no
7661,0.003240215,0.011645024,0.87200825,11.35,11.375,2,2.475,3,1,4,1,no
7669,0,0.023069817,2.544995,7.15,9.175,0,1.65,3,0,1.5,1,no
7674,0.040634044,0.292889594,1.0132815,12.5,22.8,3.75,3.925,10,0,3.5,1,no
7675,0.010865801,0.023425028,0.77096975,12.65,8.2,3.5,2.425,10,0,2.5,1,no
7685,0.02057973,0.062250025,2.7328025,7.5,12.25,4.5,2.4,6,0,1.75,1,no
7690,0.193109751,0.361489345,1.40854025,24.75,30.375,4.5,5.95,7,0,4.25,1,no
7691,0.141733613,0.061628743,1.57300825,22.45,18.625,23.25,6.45,5,1,5,1,no
7697,0.202948576,0.02928341,1.755421333,26.8,9.833333333,8.333333333,4.5,9,1,6.333333333,1,no
7698,0,0,0.96474125,3.3,1.325,2.5,0.725,9,1,1.25,1,no
7707,0.002765991,0.022653788,2.060982,3.6,4.175,0.25,0.8,9,1,1.25,1,no
7714,0.058707809,0.012693887,1.0132815,18.2,4.4,12.5,3.5,10,0,3.75,1,no
7719,0.033562377,0,1.344872,14.8,4.35,12.5,3.2,10,0,1.75,1,no
7730,0.070993831,0.015137922,1.77748,5,4.25,19.25,2.8,1,0,1.5,1,no
7732,0.109682688,0.036011874,1.2883505,2.8,7.9,19.75,3.05,3,0,2.5,1,no
7734,0.461957375,0.514630392,0.8175205,42.95,35.95,59.5,13.85,4,1,7.75,1,no
7736,0.293017438,0.152373283,1.0573285,20.1,16.1,24,6.025,2,0,6,1,no
7739,0.125239724,0.243357301,1.5808415,19.1,10.25,19.75,4.925,2,0,5,1,no
7740,0.232168453,0.305192685,1.14416725,12.8,27.8,13.25,5.4,6,1,3,1,no
7749,0.079629518,0,0.154608,0,2.8,4,0.5,3,0,1,1,no
7755,0.193631421,0.023335842,1.3368925,4.25,8.225,18.75,3.125,10,1,1.75,1,no
7762,0,0.011661815,1.67607,11.4,7.1,0,1.85,1,1,1.5,1,no
7774,0.208809229,0.019379008,1.04095025,0.85,12.9,9.75,2.275,6,1,1.25,1,no
7775,0.047842477,0.287278019,1.5665925,21.55,16.375,14,5.2,10,1,5.75,1,no
7776,0.045933765,0.028370045,1.44417525,3.1,4.7,7.75,1.575,10,1,2.75,1,no
7780,0.074453991,0.156403771,1.280369,27.1,30.425,27.25,8.475,2,0,5.25,1,no
7785,0.394537144,0.097734079,1.93260225,42.45,14.325,11.5,6.85,10,1,7,1,no
7787,0.043724387,0,1.44572925,9.4,1.675,10.25,2.125,6,1,2,1,no
7788,0.091090957,0.377105999,1.0134305,14.95,25.875,23.75,6.475,7,1,2.75,1,no
7792,0.016916564,0.09516495,1.63561,14.55,25.95,3,4.325,5,0,3.5,1,no
7793,0.029688213,0.021153478,1.344872,5.65,4.95,7.5,1.825,5,1,1.75,1,no
7794,0.027141538,0.120390989,1.02117875,7.4,27.05,6.5,4.1,9,0,2.5,1,no
7797,0.017963749,0.017719023,1.7659325,2,10.8,3,1.575,10,1,2,1,no
7798,0.165185705,0.181481816,0.45226975,23.15,16.125,15,5.425,3,0,4.75,1,no
7799,0.003468086,0.015003894,1.06431025,7.35,4.4,1.75,1.35,3,1,1.5,1,no
7802,0.003392304,0.353540907,1.5665925,12.45,25.65,0.25,3.825,10,1,2,1,no
7804,0.237025948,0.019730564,1.97454725,14.75,8.425,19.25,4.2,8,0,3.75,1,no
7805,0.219900526,0.028488639,1.86021975,16.6,11.7,18.25,4.675,10,1,3.75,1,no
7807,0.049745452,0.21579856,1.97454725,16.3,28.8,13.25,5.875,8,0,3.5,1,no
7809,0.249977385,0.203971099,1.1967825,14.95,30.525,33.5,7.9,7,1,2.25,1,no
7814,0.044461437,0.014816673,2.326826,16.35,4.175,2.5,2.3,3,1,2,1,no
7821,0,0,1.102466,3.8,1.6,2,0.75,5,1,1.25,1,no
7825,0.313719255,0.026451437,2.528935,9.55,14.625,23.25,4.75,2,0,2.75,1,no
7829,0,0.131349266,1.24178775,2.65,5.55,1,0.925,4,0,1,1,no
7830,0.065348614,0.1344425,0.879014,9.35,25.55,31,6.575,8,0,1.5,1,no
7831,0.027336083,0.020804556,1.78824325,12.2,6.65,7.25,2.575,6,0,1.5,1,no
7833,0.020067968,0.010174246,1.367414,12.15,5.65,2.25,2.025,3,0,1.75,1,no
7836,0.158479354,0.096275955,2.8189975,18.25,5.825,14.75,3.85,9,1,4.5,1,no
7839,0.152230214,0.010999082,1.768505,4.05,4.425,32,4,10,1,2,1,no
7851,0.115261286,0.03421107,2.34227,17.65,8.2,14.75,4.05,1,1,3.75,1,no
7854,0.100100047,0.163909642,1.4648785,12,40.425,20,7.25,9,1,1.75,1,no
7855,0.041898226,0.305023115,0.667635,19.15,29.55,6.25,5.5,10,0,2,1,no
7858,0.040102824,0.028370045,2.0132725,2.85,3.325,7.5,1.375,4,0,2.5,1,no
7861,0,0.035144109,1.234746,16.4,6.075,1.5,2.4,9,0,1.75,1,no
7864,0.153006639,0.045551086,2.04692975,6.05,9.725,13.5,2.925,3,1,1.75,1,no
7875,0.184408389,0.181481816,0.4738895,23.85,15.6,16.75,5.625,5,1,4.75,1,no
7879,0.213926936,0,2.04692975,4.3,4.775,15,2.35,3,1,1.5,1,no
7882,0.334022865,0.113141011,0.682787,11.2,20.3,43,7.475,8,0,4.5,1,no
7885,0.348152165,0.197852628,0.74519675,14.8,28.325,35.5,7.875,8,0,2.25,1,no
7887,0.005338538,0,2.34227,5.4,0.975,0.75,0.725,1,1,1.25,1,no
7888,0.044479462,0.139922392,0.77751125,5.55,7.625,16,2.925,10,0,1,1,no
7890,0.104342332,0.197513138,0.9101195,19.5,38.3,29,8.675,8,0,4.25,1,no
7894,0.040607192,0.021188378,1.635975,12.65,8.525,13,3.425,1,1,1.75,1,no
7895,0.023973254,0,1.4284375,3.65,1.275,6.25,1.125,5,0,1.5,1,no
7900,0.288414469,0.172377389,1.22682275,7.3,19.325,17.25,4.4,9,0,1.75,1,no
7908,0.343890434,0.175936469,0.74540025,18.3,25.1,10.25,5.375,3,1,2.25,1,no
7915,0.118345187,0.01099519,2.2357925,15.1,4.95,16,3.6,7,0,3.75,1,no
7919,0.020464065,0.031667035,1.30532875,4.75,5.25,11,2.1,6,1,1,1,no
7921,0.104342332,0.028273095,1.128706,10.75,15.775,26.5,5.3,9,1,2.75,1,no
7927,0.037065796,0.08558226,0.8175205,11.25,16.5,12,4,3,1,2,1,no
7932,0.041848404,0.031089587,1.3951055,7,5.55,5,1.775,4,1,1.75,1,no
7938,0.057958152,0.021356625,1.42886275,6.55,5.15,16,2.775,6,1,1,1,no
7946,0.057924147,0.383469,1.158456,25.35,32.425,18.5,7.65,8,1,5,1,no
7947,0.019232831,0.041564477,1.67688,18.85,12.375,2.75,3.425,5,0,1.75,1,no
7948,0.042235663,0.063089406,1.02974475,11.7,11.925,14.5,3.825,1,0,3,1,no
7951,0.161686395,0.064653634,1.02974475,24.65,12.7,13.5,5.05,1,0,5.75,1,no
7952,0.138637081,0.071544787,2.2033725,15.45,18.75,4.25,3.825,2,0,2,1,no
7953,0.208468894,0.090115914,0.762948,17.05,12.6,10,3.975,1,0,3.25,1,no
7956,0.015121458,0.036262606,1.67688,14.8,5.75,7.75,2.85,5,0,3,1,no
7957,0.07985345,0,2.37400775,0.95,3.075,9,1.275,10,0,1.25,1,no
7959,0.070092262,0.395613533,1.022665,23.25,30.525,23.25,7.725,1,1,4.75,1,no
7960,0.01442122,0.049192386,1.135419,5.55,9.1,6.75,2.15,7,0,1.75,1,no
7961,0.135717959,0.069098579,0.8491585,26.8,15.925,14,5.675,3,1,5.5,1,no
7963,0.155595416,0.082024382,2.4234725,4.6,22.225,20.5,4.75,5,0,2.5,1,no
7965,0.295965873,0.116789689,1.47110125,26.25,16.45,27,7,10,1,5.25,1,no
7966,0.672852278,0.156304475,2.195245,15.3,11.575,39,6.575,9,0,5.25,1,no
7967,0,0.099549852,0.907856,1.1,2.975,0.5,0.45,3,1,1,1,no
7971,0.003153772,0.125983823,2.6622275,10.3,18.45,1.75,3.025,5,0,1.25,1,no
7978,0,0.052731834,1.4836045,9.2,7.75,0,1.675,7,0,0.25,1,no
7980,0.026758235,0.155482819,2.195245,17.95,23.6,6.5,4.8,9,0,2,1,no
7982,0.125735223,0.147806858,1.27884525,15,25.275,5.25,4.55,7,0,3.5,1,no
7984,0.004034725,0.046966804,2.195245,11.4,13.2,0.25,2.475,9,0,2,1,no
7985,0.596461034,0.157371331,1.47110125,38.1,25.125,40.5,10.375,10,1,6.75,1,no
7988,0.185212666,0.449778255,2.4234725,23.85,51.4,35,11.025,5,0,5,1,no
7991,0.07985345,0,2.6705725,1.2,2.875,8.5,1.225,10,0,1.25,1,no
7994,0.158577113,0.023164093,1.53592825,9.8,3.675,7,2.05,3,1,2.75,1,no
7997,0.031115368,0.095462438,1.66629125,15.35,9.9,3.25,2.875,5,1,2.25,1,no
7998,0.196488222,0.085600283,2.42046,21.3,10.575,5.25,3.7,10,0,3,1,no
8003,0.00423359,0,1.66629125,5.5,1.65,2,0.9,5,1,1.25,1,no
8006,0.100737423,0.026033721,2.38233,8.85,8.625,4.5,2.225,4,0,2.5,1,no
8009,0.206977926,0.221297003,0.524782,11.2,13.225,16,4.05,3,1,1.75,1,no
8012,0,0.010627603,1.56305075,4.25,6.125,0,1.05,2,1,1.5,1,no
8017,0.048655195,0,1.3668505,1,0.5,10.25,1.2,2,1,1.5,1,no
8020,0.190916275,0.227230668,1.8601375,14,35.9,10.75,6.05,6,0,2.75,1,no
8023,0.048000569,0.051340986,1.120766,16.6,12.75,15.25,4.45,1,1,2,1,no
8024,0.053197536,0.020161266,2.38233,11,4.075,11,2.625,4,0,1.5,1,no
8027,0.09792308,0,0.591418667,2.533333333,0.833333333,13,1.633333333,1,1,1,1,no
8028,0.179126024,0.049641497,2.08478,18.5,6.45,20.5,4.55,10,0,2,1,no
8029,0.120988831,0.030938171,0.9067145,10.55,16.4,29.5,5.625,8,1,2.5,1,no
8034,0.079960802,0.343492219,2.308075,17.3,25.5,27.5,7.05,6,1,3.25,1,no
8038,0.017342255,0.018487168,1.40250225,3.7,6.25,6.5,1.65,3,0,1,1,no
8039,0.007358412,0.052724361,1.67688,13.85,8.2,5.5,2.75,3,0,2,1,no
8042,0.044144006,0.122449154,1.47647125,18.7,16.375,11.5,4.675,1,0,3.5,1,no
8046,0.101749539,0.322003031,1.22682275,15.65,33.75,11.5,6.1,5,0,3.75,1,no
8050,0.153825669,0.096275955,1.78733875,18.4,4.975,13.5,3.675,1,0,4.5,1,no
8054,0,0,0.840408,3.45,1.075,1,0.55,1,0,1,1,no
8055,0.021986144,0.031542451,1.9585025,16.5,9.125,3.5,2.925,3,0,1.5,1,no
8060,0.023707021,0,2.326441,12.55,1.6,1,1.45,1,0,1.25,1,no
8061,0.074119555,0.248321168,1.4508745,11.6,12.85,9.75,3.425,4,1,3.75,1,no
8065,0.238484603,0.045844436,0.80273075,10.6,13.625,15,3.925,2,0,3.5,1,no
8070,0.054797569,0.111863674,2.3911675,30.1,13.525,12.75,5.625,5,1,6.5,1,no
8076,0.062061086,0.015384232,0.7938325,8.05,8.525,15.5,3.2,2,0,1.25,1,no
8078,0.041848404,0.049493145,1.47012325,7.55,8.1,5,2.075,9,1,1.75,1,no
8082,0,0.038673328,1.41163825,7.4,11.425,0,1.9,3,0,1.5,1,no
8083,0,0.021188378,1.3122445,9.65,8.1,3,2.1,4,1,1.5,1,no
8086,0.017385559,0.12274016,2.3461585,5.45,7.375,5.25,1.825,1,0,1.25,1,no
8087,0.492060423,0,0.716298,0,0,4,0.1,1,0,1,1,no
8092,0,0.099549852,0.857841,3.1,3.75,1.5,0.825,1,1,1,1,no
8094,0,0,1.74882975,2.2,0.225,0,0.25,6,0,1,1,no
8097,0.122377254,0,1.68436,0,7.4,14,2,9,0,1,1,no
8102,0.053792937,0.122449154,1.24718525,17.65,15.125,13.5,4.625,2,1,3.5,1,no
8103,0.209748862,0.387637662,0.713982,36.6,34.775,33.5,10.475,9,0,7,1,no
8105,0.01799084,0,1.034081,8.466666667,2.066666667,5.333333333,1.633333333,1,1,2.333333333,1,no
8116,0.119417349,0.033094332,2.217216667,18.06666667,4.433333333,15,3.766666667,7,0,1.666666667,1,no
8117,0.083901225,0.027141538,1.02117875,4,5.425,14.5,2.375,3,1,2.25,1,no
8119,0.012363532,0,1.488537,4.7,2.2,3.25,1.025,2,1,1,1,no
8125,0.236420251,0.224156328,1.14863525,16.25,8.775,21,4.625,9,0,3.75,1,no
8126,0.007975654,0.304841977,1.33686375,21.25,22.45,4,4.775,8,1,4.25,1,no
8129,0.039507609,0.209946424,2.07386825,20.85,8.35,9.25,3.85,7,0,4.25,1,no
8134,0.003468086,0.018518465,1.01355025,9.35,8.55,2.25,2.025,2,1,1.5,1,no
8137,0.072275631,0.0845471,0.9262205,6.8,18.85,15.5,4.125,3,1,1.75,1,no
8139,0.035118252,0.111863674,1.88005575,30.45,13.725,8.25,5.25,7,0,6.5,1,no
8142,0.149171224,0.206447607,1.54350525,17.8,13.8,25.5,5.625,4,0,4.75,1,no
8143,0.063133853,0.025977237,2.30762,12.25,8.2,13,3.35,5,0,1.5,1,no
8148,0.048884553,0.077406488,1.30213325,10.3,9.55,8.5,2.85,9,0,1.75,1,no
8150,0.12758444,0.077378514,2.248816667,19.46666667,22.93333333,29.33333333,7.166666667,6,0,4.666666667,1,no
8152,0.091300296,0.082024382,2.8557175,4.5,21.925,19,4.575,8,0,2.25,1,no
8154,0.139702182,0.130994595,0.4549668,15.6,27.85,42.75,8.625,9,0,3,1,no
8155,0.012812456,0.022918519,2.6062575,2.9,6.75,2,1.15,8,0,1,1,no
8156,0.214523662,0.066236774,1.33686375,17.2,13.95,13.75,4.5,8,1,3,1,no
8158,0.028528424,0.039707303,1.33686375,13.65,8.225,8.75,3.05,8,1,2.75,1,no
8163,0.034424356,0.021103382,1.6828195,16.8,14.85,6.5,3.825,1,1,2.75,1,no
8168,0.025177782,0.072228677,1.25767025,7.6,25.925,9.25,4.275,5,0,1.5,1,no
8169,0.008835443,0.213175304,1.35198225,12.35,15.45,7.25,3.525,2,0,3,1,no
8170,0.061188627,0,1.856595,1.7,3.75,7,1.2,10,1,1,1,no
8173,0.194969673,0.267497052,0.64552475,22.25,26.9,27.75,7.675,7,1,5,1,no
8181,0.025003152,0.079460354,1.5691675,15.45,8.8,2.5,2.7,7,1,1.75,1,no
8182,0.150025543,0.021607632,0.63447825,6.35,9.175,34.25,4.975,8,0,2.75,1,no
8188,0.026732195,0.012903391,1.25767025,17.2,12.6,8.75,3.875,5,0,3.5,1,no
8189,0.039093594,0.116143872,2.5198675,11.65,22.1,5.5,3.925,9,1,1,1,no
8190,0.003687362,0.076331012,2.4762,15.5,7.2,1.75,2.45,10,0,2.25,1,no
8191,0.295881581,0.054666834,1.33885825,7.1,16.45,20,4.375,10,1,1.75,1,no
8192,0.040454331,0.006183523,1.14670625,10.85,4.7,8.25,2.4,1,0,2,1,no
8193,0.212563924,0.220095918,2.0604075,17.65,17.5,29.25,6.45,4,1,3.5,1,no
8199,0.110359425,0.386408448,3.0060625,15.25,38.25,24.75,7.825,9,1,2.75,1,no
8200,0.007528411,0.028325466,1.707525,12.15,4.375,2.75,1.925,2,0,1.75,1,no
8203,0.021986144,0.176061127,1.53947775,13.15,19.225,3,3.55,2,0,1.75,1,no
8209,0,0,1.75718,2,0,0,0.2,10,0,1,1,no
8211,0.371415809,0.461334201,0.43247755,36,51,42.25,12.95,6,1,8.25,1,no
8215,0.004360212,0.0039207,1.298574,4.4,5.075,0.75,1.025,2,0,1.25,1,no
8218,0.015715027,0.013867471,3.0060625,8.7,3.375,0.5,1.175,9,1,1.5,1,no
8219,0.085730364,0.035632297,1.357845,15.15,14.8,13.5,4.375,8,0,3,1,no
8221,0.045357911,0.046173796,1.04805075,16.35,16.85,6.75,3.975,2,0,2,1,no
8224,0.017963749,0.017719023,1.738,1.55,10.875,3,1.55,3,0,2,1,no
8228,0.019475001,0.096477184,1.05830475,27.4,25.025,4.5,5.675,8,0,4,1,no
8237,0.043415453,0,1.03655875,2.4,0.8,5.25,0.825,10,0,1.25,1,no
8238,0.043415453,0,1.34670625,1.3,0.2,6.25,0.75,3,0,1,1,no
8241,0.166639062,0.163828975,0.98907775,20.6,25.125,14.75,5.975,2,0,5.75,1,no
8242,0.227389153,0.050376168,0.882531,18.8,19.4,21.25,5.975,2,0,3.75,1,no
8246,0.017342255,0.062556738,1.884214,4.8,11.85,7.5,2.425,1,0,1.25,1,no
8249,0.246030211,0,1.714904,0.7,0.7,2,0.2,5,0,1,1,no
8253,0.077299831,0,1.629585,11.7,5.15,7,2.4,1,0,2.5,1,no
8258,0.116211153,0.221196827,1.154697,13.65,18.925,29.25,6.175,6,0,3,1,no
8260,0,0,0.69627,2.2,0.5,0,0.3,8,0,1,1,no
8262,0.017878977,0.036430213,1.3171605,6.85,20.175,8,3.5,4,1,1.5,1,no
8265,0.040792418,0.019576661,1.457437667,2.8,10.6,4.666666667,1.766666667,1,0,1,1,no
8267,0.342390008,0.129829615,1.24718525,24.4,13.7,33.5,7.175,3,1,5,1,no
8268,0.57265234,0.021442678,2.5198675,13.75,4.325,28,4.6,3,1,3.25,1,no
8269,0.172151366,0.20536283,0.7473172,15.65,18.35,16.25,5,9,0,3.75,1,no
8270,0.014213677,0.031016173,0.462705,6.3,12.75,1.5,2.05,10,1,2,1,no
8271,0,0.095518738,1.66454,5.4,21,2,2.8,10,0,1,1,no
8276,0.022792661,0.141772731,1.113912,22.9,26.375,7,5.625,8,0,3.25,1,no
8281,0.01877019,0.020250501,2.5348525,3.7,8.175,5.75,1.75,3,1,3,1,no
8285,0.170146357,0.061832362,1.28730825,6,14.125,14.75,3.525,1,0,1.5,1,no
8286,0.008353305,0.053946551,2.12988,11.7,19.95,1,3.275,3,1,2,1,no
8287,0.217080628,0.070666519,1.174826,25.85,19.05,31,7.575,3,1,6.25,1,no
8292,0.004388755,0.028325466,1.43862425,8.4,3.9,0.75,1.3,10,0,1.5,1,no
8299,0.240131984,0.136167273,1.42386,17.1,9.225,20.75,4.725,9,0,6.25,1,no
8304,0.031512296,0.018224106,0.685595,7.9,8.3,2.5,1.85,2,1,2.25,1,no
8305,0.136329892,0.16056187,1.113912,5.65,16.75,12.25,3.475,8,0,2,1,no
8306,0.03170322,0,1.317092,17.5,2.175,6.5,2.625,10,0,3.75,1,no
8307,0.015977692,0.01875194,2.3747,4.65,6.775,5.25,1.65,8,0,1.75,1,no
8308,0.008511283,0.058622549,1.76204325,13.65,17.525,2.25,3.375,8,0,1.75,1,no
8310,0.063221082,0.085645258,1.02621825,18.2,23.1,10.75,5.175,10,1,2.25,1,no
8315,0.005429483,0.010443761,1.5416125,0.75,4.55,1,0.625,2,1,1.75,1,no
8317,0.207420541,0.208206855,0.58987125,11.9,17.95,13.75,4.375,4,1,1.75,1,no
8320,0.020025995,0.059190034,1.42386,11.05,27.275,4,4.225,9,0,2.5,1,no
8321,0,0.038673328,1.91331475,7.65,11.725,0,1.975,7,1,1.5,1,no
8322,0.077703375,0.214692914,1.73554825,21.85,10.325,16.5,4.875,8,0,4.25,1,no
8329,0.01349313,0,1.42386,3.3,2.675,3.5,0.975,9,0,2,1,no
8330,0.109099815,0.120236549,2.1502875,16.25,27.825,21.25,6.525,3,1,4,1,no
8332,0.215671465,0,1.350421333,0.6,1.066666667,9,0.966666667,4,1,1,1,no
8334,0.043397565,0.046316901,1.1697215,7.25,6.7,13,2.7,1,0,1.5,1,no
8336,0.35058314,0.013457452,1.347737,12.85,10.25,31,5.425,10,0,4,1,no
8338,0.023130876,0.136021566,1.174826,7.05,13.725,6.5,2.7,3,1,1.5,1,no
8339,0.024336798,0.020405938,1.235889,14.25,10.325,5.75,3,8,0,2,1,no
8340,0.144438734,0.097145517,0.9133485,12.8,23.425,15.5,5.175,9,1,1.75,1,no
8341,0.082325979,0.221196827,0.7698405,12.85,18.8,22.5,5.4,5,1,2.75,1,no
8342,0.025064664,0.257020582,0.610908725,13.95,15.275,3.75,3.275,2,0,3.25,1,no
8347,0.264989442,0.159188984,0.98500625,7.1,16.325,15.75,3.925,3,0,1.75,1,no
8352,0.090036906,0.098956019,1.23211775,4.45,9.15,17.75,3.125,5,0,1.5,1,no
