influence,creativity,threat,ict_index,was_home,xG,xA,xGC,Fixture,Form,total_points
24.4,4.1,9,3.8,FALSE,0.015543725,0,0.394113,10,1,3
38.4,2.8,52,9.3,FALSE,0.231261134,0,1.56302,9,6.25,10
8.8,10,7,2.6,TRUE,0.012752928,0,3.07657,8,3,2
5.2,2.1,0,0.7,FALSE,0,0,1.74822,6,3,2
8.4,3,0,1.1,TRUE,0,0,1.23077,9,3.5,2
10.2,64.8,15,9,TRUE,0.081439316,0.200817198,1.00333,3,5,2
0.2,15,6,2.1,TRUE,0,0.030072467,0.998072,7,1.5,2
14.2,35.5,21,7.1,TRUE,0.12358205,0.065702066,1.21805,6,0.5,2
7.4,12.7,4,2.4,TRUE,0,0.095896855,1.00333,3,6.75,2
39.6,42,22,10.4,FALSE,0.10101904,0.419020355,0.407341,2,3.75,6
5.2,2.2,0,0.7,TRUE,0,0,0.324457,3,1.75,2
19,22.9,2,4.4,FALSE,0,0.084234387,1.74822,6,0.25,2
22,15.3,0,3.7,FALSE,0,0.048536878,1.62247,2,1.25,1
8.8,2.3,0,1.1,TRUE,0,0,1.23077,9,2,2
11.8,16.3,26,5.4,TRUE,0.115534022,0.06820666,0.482685,1,3.5,3
10.4,2.7,22,3.5,FALSE,0.07241334,0,1.62247,2,2.25,2
8.6,12.7,15,3.6,TRUE,0.451842368,0.031750511,0.802767,4,2.75,3
9.8,14.4,0,2.4,TRUE,0,0.01979688,1.23077,9,2,2
3.6,19.3,14,3.7,TRUE,0.030072467,0.115258574,0.998072,7,6.5,2
5.4,0.3,19,2.5,FALSE,0.052972578,0,2.44855,5,1.5,5
10.2,13.9,4,2.8,TRUE,0,0.009800851,0.998072,7,1.5,2
15,2.9,0,1.8,TRUE,0,0,0.324457,3,3,2
63.6,36.8,116,21.6,TRUE,0.721866131,0.476351887,1.00333,3,9,15
18.4,1.6,0,2,FALSE,0,0,2.44855,5,4.5,2
93.4,30.3,15,13.9,FALSE,0.292668194,0.510504782,2.44855,5,4.75,17
18.8,11.8,4,3.5,FALSE,0.102840878,0.044343524,2.44855,5,3,5
7.4,2.7,8,1.8,FALSE,0.016409388,0,1.97236,7,3,2
16,0.8,17,3.4,FALSE,0.037786435,0,1.56302,9,3,2
29.8,48.8,8,8.7,TRUE,0.049631994,0.583276093,3.07657,8,3,6
11,16.3,22,4.9,TRUE,0.048870414,0.2416673,1.89643,10,3,2
4,4.8,29,3.8,TRUE,0.039411798,0,1.18789,9,6.25,1
28.6,35.7,34,9.8,TRUE,0.070980825,0.48544243,0.847913,6,6.25,5
3,1.8,1,0.6,FALSE,0.031245926,0,1.58487,10,1.5,2
14.2,2.4,4,2.1,FALSE,0.110276341,0,1.59022,3,0.5,3
93.6,21.2,58,17.3,FALSE,0.369879812,0.418130904,0.376464,6,5.5,17
20,31.9,16,6.8,TRUE,0.832714617,0.46479997,1.18789,9,2.25,3
19,19.4,2,4,FALSE,0,0.516160786,1.42614,8,1,2
6.6,12.3,12,3.1,FALSE,0,0.105097361,1.58487,10,4,5
9.8,3.7,0,1.4,FALSE,0,0,1.58487,10,1.75,2
14.4,43.6,44,10.2,TRUE,0.146526247,0.479582459,0.326933,2,2,3
6.6,4.2,6,1.7,TRUE,0,0,1.98553,5,4,0
40.4,38,35,11.3,FALSE,0.799009562,0.089305378,1.58487,10,7.5,9
19.6,4,0,2.4,TRUE,0,0,1.84922,2,2,3
10,4.8,23,3.8,TRUE,0.196646452,0,1.59642,10,2.25,1
30.6,53.4,2,8.6,FALSE,0,0.564962387,1.30169,4,2.75,4
16.8,3.9,17,3.8,FALSE,0.022225611,0,2.87622,9,1.5,2
11,2.1,2,1.5,FALSE,0,0,1.59022,3,3.5,3
34.6,80.7,79,19.4,FALSE,0.342464119,1.061810613,1.39037,7,5.5,7
15.4,23.3,43,8.2,FALSE,0.412356377,0.014106482,0.799352,1,11,3
0,15.5,17,3.1,FALSE,0.031507347,0.042982444,0.985828,3,1,1
13.6,15.4,28,5.7,FALSE,0.848400176,0.019181374,1.42614,8,3.75,0
9.8,6.4,0,1.6,FALSE,0,0,0.985828,3,5,2
4.6,1.1,0,0.6,FALSE,0,0,0.985828,3,1.25,2
12.4,36.5,6,5.5,FALSE,0,0.245893732,1.39037,7,4.75,3
17,0.3,0,1.7,TRUE,0,0,0.847913,6,2,2
8.8,1.3,2,1.2,TRUE,0,0,0.847913,6,0.75,2
0.6,4.9,36,4.2,FALSE,0.181294352,0,1.58487,10,5,2
7.6,1.8,21,3,TRUE,0.114856385,0,1.87063,7,1.5,2
14.4,26.6,1,4.2,FALSE,0.037193809,0.074441262,1.59022,3,2,3
16.2,49.5,8,7.4,FALSE,0.045608141,0.156538844,1.42614,8,4,2
21.2,15.6,2,3.9,TRUE,0,0.020107824,1.18789,9,1,2
67,28.2,10,10.5,TRUE,0.089449033,0.21672681,0.847913,6,1,13
18.6,51,12,8.2,TRUE,0.009990521,0.075953431,1.87063,7,2,2
5.4,11.8,6,2.3,FALSE,0.273715347,0,2.0545,8,3.5,1
7.6,2.1,0,1,FALSE,0,0,1.59022,3,2,3
29.8,47.1,32,10.9,FALSE,0.366800398,0.157638386,0.376464,6,5.25,5
13.4,15.9,0,2.9,FALSE,0,0.022553785,0.376464,6,2,2
24.6,3.7,0,2.8,FALSE,0,0,0.799352,1,3,3
6,28.3,8,4.2,TRUE,0,0.175025523,1.98553,5,3.5,2
24.6,25.8,87,13.7,FALSE,0.429355472,0.368091524,1.39037,7,10.75,6
14.2,3.8,9,2.7,TRUE,0.166895986,0,0.326933,2,3.5,2
55.8,11.3,27,9.4,TRUE,0.404161304,0.019236645,1.84922,2,2,9
12.2,21.2,9,4.2,FALSE,0.022440355,0.126629323,1.30169,4,2.75,2
20.6,12.8,6,3.9,FALSE,0.051476296,0.565767288,2.87622,9,3,4
11.8,24.6,19,5.5,TRUE,0.079928771,0.140065581,1.98397,8,0.5,3
23.4,5.9,9,3.8,FALSE,0.012977207,0,3.77245,9,5.25,2
58,86.5,56,20.1,TRUE,0.874044955,1.174809098,0.438646,1,8.25,11
12.8,51.8,91,15.6,FALSE,0.30304423,0.659443676,0.761142,7,2.5,2
13,18.5,1,3.3,TRUE,0.01872215,0.034156609,2.2508,6,1.5,2
10.8,0.7,1,1.3,FALSE,0.053001542,0,1.9617,6,0.75,3
6.8,2,0,0.9,TRUE,0,0,1.98397,8,1.75,3
54.2,14.4,33,10.2,FALSE,0.578450561,0.056663528,1.87028,2,1.25,9
15.6,11.7,30,5.7,TRUE,0.058819834,0.020858489,1.81923,9,3,1
2,12.3,0,1.4,TRUE,0,0.049611088,1.81923,9,0.5,1
7.2,36.8,12,5.6,TRUE,0.162880942,0.057331234,0.710778,7,3.25,3
2,3.5,0,0.6,FALSE,0,0,3.77245,9,2.75,1
17.8,23.8,7,4.9,TRUE,0.023920354,0.01753678,2.1142,8,0,2
9,3.2,17,2.9,TRUE,0,0,1.28331,4,2.25,3
40.6,2,17,6,TRUE,0.357142657,0,1.66325,10,7.25,10
3.2,3.3,3,1,TRUE,0.022440093,0,1.81923,9,1,2
19.8,3.5,2,2.5,FALSE,0,0,1.87028,2,1.75,2
30.8,35,16,8.2,TRUE,0.038525075,0.370262474,2.2508,6,3.5,5
7.8,17.4,3,2.8,TRUE,0.018390363,0.025367539,1.50038,3,3,2
15.8,20.8,22,5.9,FALSE,0.090566665,0.627334356,1.75343,2,2,2
10.2,25.9,11,4.7,FALSE,0.054534681,0.046911448,1.75343,2,0.75,2
6.8,1.7,0,0.9,TRUE,0,0,1.66325,10,2.5,2
19.6,11.7,4,3.5,FALSE,0.061904415,0.119013317,3.77245,9,1,2
23.2,48.9,2,7.4,FALSE,0,0.207732812,2.42994,10,2,1
6,27,24,5.7,TRUE,0.100408301,0.307353526,1.28331,4,2.5,3
9.6,20.9,1,3.2,TRUE,0.01114969,0.06323459,0.710778,7,0.25,2
12.4,11.9,13,3.7,TRUE,0.009970233,0.076423623,1.0785,3,1,1
10.8,25.8,1,3.8,FALSE,0.021428416,0.161763683,2.42994,10,1.5,2
20.4,50.2,26,9.7,FALSE,0.074361026,0.142127603,3.77245,9,2.5,2
39.8,66.3,18,12.4,TRUE,0.052936904,0.45147413,1.98397,8,0.75,11
13.2,15.3,2,3.1,FALSE,0,0.02169116,1.75343,2,3.75,2
9.8,23.4,19,5.2,TRUE,0.318135798,0.071793891,1.0785,3,2.25,2
21.8,2.2,0,2.4,TRUE,0,0,1.28331,4,2.25,3
17.8,1.8,0,2,FALSE,0,0,2.42994,10,0.25,2
20.4,64.4,20,10.5,FALSE,0.067290843,0.187843636,1.75343,2,2,2
16.2,1.3,2,2,TRUE,0,0,1.66325,10,2.5,3
5.6,14.4,39,5.9,FALSE,0.239065424,0.013865693,1.9617,6,3.5,3
10.2,33.7,18,6.2,TRUE,0.023185864,0.446722209,1.50038,3,6.25,1
16.8,15.3,2,3.4,TRUE,0,0.018964503,0.438646,1,0.5,3
17.2,2.3,0,2,FALSE,0,0,1.76514,5,1.75,1
17.8,15.3,4,3.7,TRUE,0,0.020536093,2.1142,8,3.75,2
3.4,1.2,0,0.5,FALSE,0,0,0.534893,4,1.5,3
19.2,25.8,17,6.2,TRUE,0.096612245,0.048980862,2.03719,2,5.5,2
35.6,20.1,54,11,FALSE,0.938509107,0.404640406,0.498783,3,8.25,10
49.6,36.9,22,10.9,TRUE,0.180048332,0.488751441,0.419877,2,3,10
118.4,75.6,101,29.5,TRUE,1.264292479,0.408333242,0.419877,2,1.75,21
21,15.7,0,3.7,FALSE,0,0.039287947,1.27814,8,2,1
24.8,65.8,17,10.8,TRUE,0.059958633,0.506379783,3.11324,6,1.5,2
21.8,22.3,15,5.9,FALSE,0.109432653,0.049199272,0.534893,4,0,3
9.4,2.9,9,2.1,FALSE,0.204414114,0,2.26129,10,0,2
3.4,4.1,4,1.2,FALSE,0,0,2.30722,3,2.25,2
12.8,10.8,0,2.4,TRUE,0,0.038293518,2.39051,5,2.25,2
11.4,5.9,19,3.6,TRUE,0.348889083,0,3.11324,6,3,2
0,0.5,2,0.1,TRUE,0,0,2.39051,5,5.25,1
21.8,6.3,8,3.6,TRUE,0.01397099,0,0.22689,7,2,3
4.4,4.8,7,1.6,FALSE,0.033698585,0,2.30722,3,0.5,2
9.8,32,20,6.2,FALSE,0.208197236,0.489029199,1.29229,6,3.5,3
9.2,28.8,12,5,FALSE,0.039460003,0.037263479,1.71644,1,0.5,2
13.2,48.9,2,6.4,FALSE,0,0.144808799,2.26129,10,2.5,2
2.8,12.9,4,2,FALSE,0,0,0.974755,9,6.5,3
10.4,2,8,2,FALSE,0.02159054,0,0.534893,4,1.5,2
8.4,6.6,18,3.3,FALSE,0.065082006,0,0.571633,8,2.25,2
9,20.3,8,3.7,TRUE,0.067425884,0.074216314,0.22689,7,3.75,2
32.8,4.3,31,6.8,FALSE,0.10534808,0,2.30722,3,7,9
4.8,0.9,0,0.6,FALSE,0,0,0.974755,9,2.5,3
7.2,6.8,7,2.1,FALSE,0.039648481,0,2.26129,10,2.5,2
17.6,15.1,25,5.8,FALSE,0.087284327,0.018164055,1.29229,6,0.5,3
6.8,36,8,5.1,FALSE,0.110970311,0.68723315,1.1185,7,1,1
6.8,21.5,14,4.2,TRUE,0.109727763,0.092956513,2.03719,2,2.75,2
14.6,27.8,1,4.3,TRUE,0.01364644,0.201030746,0.419877,2,1.25,3
5.2,4.1,30,3.9,FALSE,0.693775833,0,1.1185,7,2,5
29.8,38.8,35,10.4,FALSE,0.404640406,0.430272609,0.498783,3,3,5
9.8,2.3,28,4,TRUE,0.07103686,0,2.47547,10,4.5,2
9.8,2.8,4,1.7,FALSE,0,0,0.974755,9,2.75,3
58.8,66.4,40,16.5,FALSE,0.083941579,0.195085973,0.571633,8,5.75,10
19.2,2.1,0,2.1,TRUE,0,0,2.47547,10,2.25,2
19.6,3.1,2,2.5,FALSE,0,0,0.498783,3,1,2
70,27.4,7,10.4,TRUE,0.06691061,0.152695552,2.47547,10,8.25,11
20.2,2.1,0,2.2,TRUE,0,0,0.28109,9,1.75,2
8.4,1.5,18,2.8,TRUE,0.087842301,0,2.39051,5,4,2
18.2,25.2,10,5.3,FALSE,0.035901234,0.65903461,1.71644,1,3.75,1
16,3.9,10,3,FALSE,0,0,0.498783,3,0.5,2
43.6,3.8,77,12.4,TRUE,1.147600174,0,0.287444,2,1.25,13
65,34.3,65,16.4,TRUE,1.382431984,0.788594604,0.287444,2,5.25,14
17.4,53.9,26,9.7,TRUE,0.075586312,1.13066411,0.287444,2,6.5,4
14.8,30,35,8,FALSE,0.117842115,0.459065855,0.730434,2,1.5,2
5.4,19.3,3,2.8,FALSE,0.024942912,0.027494647,0.567234,1,-0.25,1
20.8,8.3,2,3.1,FALSE,0,0,0.390629,7,1.25,1
3,26.1,22,5.1,FALSE,0.085406981,0.059169438,0.390629,7,1.5,2
7.2,26.9,12,4.6,FALSE,0.057276309,0.062576666,0.390629,7,2.75,2
29.8,12.6,14,5.6,TRUE,0.094477847,0.650097132,1.78708,10,2.25,5
15.2,43.1,2,6,FALSE,0,0.166770115,4.89472,9,3,2
5.4,18,0,2.3,TRUE,0,0.077738509,1.3904,8,1,2
26.2,16.4,0,4.3,TRUE,0,0.02193277,2.28139,6,2.5,6
53,2.8,16,7.2,FALSE,0.039990466,0,2.53006,8,0.75,10
19.6,31.6,26,7.7,FALSE,0.051701743,0.667268217,0.730434,2,2.5,2
1,4.9,22,2.8,FALSE,0.057610549,0,3.26328,10,4,2
17.6,0.8,0,1.8,FALSE,0,0,0.567234,1,2,2
44,98.1,45,18.7,TRUE,0.173286572,1.014451027,1.0277,6,4,8
7.8,10.5,2,2,TRUE,0,0.051305711,0.595216,7,1.25,3
17.2,52.4,21,9.1,TRUE,0.018534081,0.316791028,1.68656,4,0.75,2
4.8,0.9,0,0.6,TRUE,0,0,0.595216,7,2.5,3
42.4,8.8,19,7,TRUE,0.089753591,0,1.68656,4,3.5,7
23.6,33.6,3,6,TRUE,0.056408361,0.418864131,2.28139,6,2.5,2
37.4,15.5,0,5.3,FALSE,0,0.506131768,4.89472,9,1.25,7
13,43.5,12,6.9,FALSE,0.038537066,0.155066878,1.59454,9,1,2
32.6,13.7,41,8.7,FALSE,0.566134036,0.019145792,2.53006,8,0.5,7
14.2,8.8,4,2.7,TRUE,0.101643413,0,0.287444,2,1.5,3
33.2,52,9,9.4,FALSE,0.027494647,0.74665153,0.567234,1,4.5,5
12.2,1.8,46,6,FALSE,0.170063823,0,1.59454,9,2.75,2
14.2,6.3,21,4.2,TRUE,0.142609686,0,2.28139,6,2,2
14.2,4.5,4,2.3,FALSE,0.077629581,0,2.53006,8,1.25,2
19.8,0.9,7,2.8,TRUE,0.022047551,0,0.595216,7,2.75,3
1.8,7.3,26,3.5,FALSE,0.187444851,0,0.390629,7,3.75,2
13.8,13,8,3.5,FALSE,0.013597504,0.044855155,2.03376,3,2,1
26.2,41.1,0,6.7,FALSE,0,0.069497831,2.03376,3,8.25,5
19.2,28.8,8,5.6,FALSE,0,0.062803984,2.03376,3,4.75,2
19.4,2.8,7,2.9,TRUE,0.010685258,0,1.34801,3,1.75,1
45.6,0.8,39,8.5,TRUE,0.650097132,0,1.78708,10,4,8
9,12.3,2,2.3,TRUE,0,0.010452328,1.3904,8,2.25,2
4,4.1,30,3.8,FALSE,0.068805501,0,0.591617,10,3.75,3
1.4,2.1,39,4.3,TRUE,0.182078838,0,1.40792,7,5.75,2
22.4,7.2,21,5.1,FALSE,0.354839385,0,1.72509,2,3.5,2
25.6,28.9,46,10.1,FALSE,0.18531543,0.247761294,1.72509,2,1.75,1
12.6,43.7,0,5.6,TRUE,0,0.153567269,0.57319,1,0.25,2
20.8,30.3,2,5.3,FALSE,0,0.314034641,1.85362,7,3.5,2
4.2,7.6,8,2,TRUE,0.010056974,0,0.791673,3,2.25,3
17.2,27.7,37,8.2,TRUE,0.190546378,0.103564054,1.28434,10,11,3
10,34.4,34,7.8,FALSE,0.502076268,0.434058964,0.591617,10,7.25,3
51.8,22,58,13.2,TRUE,1.274244666,0.088962317,1.40792,7,1.25,9
25.4,26.4,8,6,TRUE,0.016220808,0.033323213,0.57319,1,0.75,2
1,2.8,10,1.4,FALSE,0.230712682,0,1.72509,2,3.75,2
7.6,4.4,8,2,FALSE,0.08143162,0,1.72509,2,3.75,6
11.8,18.4,65,9.5,TRUE,0.481020004,0.07852108,0.815375,2,1.25,2
12.8,21.8,0,3.5,FALSE,0,0.125810713,1.56644,6,3.25,2
15.4,2.3,0,1.8,TRUE,0,0,1.00627,9,3.5,2
13.4,6.4,4,2.4,FALSE,0.099664256,0,1.56644,6,3,2
20.8,0,4,2.5,TRUE,0.051551241,0,0.57319,1,0.5,2
38,6.9,28,7.3,TRUE,0.77980864,0,1.7851,8,3,8
12.6,16.9,0,3,FALSE,0,0.078434944,2.27973,3,1.5,2
9,44.7,1,5.5,FALSE,0.017714093,0.207966462,1.85362,7,3.5,6
10.6,24.8,18,5.3,TRUE,0.108293094,0.094643176,1.28434,10,2.75,3
24.6,27.8,8,6,FALSE,0.115752004,0.044738226,1.84443,4,7.25,5
9.4,2.9,9,2.1,TRUE,0.012858373,0,0.57319,1,1.75,2
12.4,0.6,0,1.3,TRUE,0,0,1.40792,7,2,2
8,7.9,8,2.4,FALSE,0.072672948,0,1.2216,6,4.5,2
16.6,12.3,4,3.3,TRUE,0,0.460000277,1.40792,7,2.75,2
14.6,3.3,0,1.8,FALSE,0,0,1.84443,4,2.75,3
20,32,27,7.9,TRUE,0.078182131,0.074340641,0.791673,3,2,3
11.2,16.3,0,2.8,FALSE,0,0.081664592,1.85362,7,2.5,3
9.4,2.3,1,1.3,TRUE,0.021327171,0,1.7851,8,3,2
11.6,26.6,17,5.5,TRUE,0.07163877,0.151291355,1.26872,5,1.25,1
16,1.8,38,5.6,FALSE,0.092286922,0,1.85362,7,2,3
2.4,12,4,1.8,TRUE,0.043661121,0.108293094,1.28434,10,4.75,3
15.2,1.2,0,1.6,TRUE,0,0,1.28434,10,1.25,3
12.8,3.8,3,2,FALSE,0.018021667,0,1.84443,4,3,2
7.4,18.5,68,9.4,TRUE,0.220697522,0.080175035,0.815375,2,2.25,0
40.4,11.8,35,8.7,FALSE,0.059382379,0.045341216,1.56644,6,5.5,9
15.2,18.8,0,3.4,TRUE,0,0.411625445,3.30321,8,2.5,2
9.6,0.9,10,2.1,FALSE,0.057187308,0,0.663324,9,0.75,3
3.8,1.8,0,0.6,TRUE,0,0,2.24838,10,1.5,2
37.6,53.9,43,13.5,FALSE,0.079190999,0.242730364,0.474981,6,6.25,6
51.2,4.6,11,6.7,TRUE,0.029252786,0,2.58798,9,2.5,7
56.2,57.8,59,17.3,FALSE,0.635840952,0.342566103,0.717681,2,4.25,8
39.2,37.2,7,8.3,TRUE,0.08343906,0.110515207,2.4339,7,3.5,5
47.2,33.6,25,10.6,TRUE,0.094746031,0.08807417,2.4339,7,2.25,8
6.6,2,23,3.2,FALSE,0.053231418,0,0.474981,6,1,2
16.6,13.8,8,3.8,TRUE,0.015786113,0.057799425,0.513226,2,0.75,2
85.8,1.1,81,16.8,FALSE,0.880421758,0,0.629033,4,4.5,15
13.6,11.3,8,3.3,FALSE,0.02264807,0.056202028,1.53116,10,1.75,1
16,11.8,0,2.8,FALSE,0,0.049549047,0.883061,8,1.75,2
7.4,15.7,2,2.5,FALSE,0,0.070494764,0.966012,6,1.75,2
16.4,22.8,7,4.6,TRUE,0.024799693,0.116240032,1.8141,6,8,2
7,16.3,18,4.1,FALSE,0.142210022,0.019513845,0.747166,7,3,3
16.2,16.5,5,3.8,FALSE,0.172356412,0.022167137,0.966012,6,1.5,5
7.2,14.1,19,4,FALSE,0.086376771,0.032477558,2.22557,3,5,3
9.6,3.8,17,3,TRUE,0.053486664,0,1.51332,10,3.5,3
43,14.8,18,7.6,FALSE,0.539965272,0.030886129,0.883061,8,2.25,9
75,18.1,83,17.6,FALSE,0.813274682,0.056692608,0.883061,8,2,15
5,1,2,0.8,FALSE,0,0,1.4405,9,0.25,2
11.8,2.9,8,2.3,TRUE,0.011706986,0,2.05809,9,2.5,1
9.4,11.3,1,2.2,TRUE,0.01076718,0.017054223,1.51332,10,2.25,3
22,33,8,6.3,TRUE,0.078707092,0.115910098,0.390714,2,2,3
18.8,2,26,4.7,FALSE,0.099583648,0,0.966012,6,1.25,3
8.6,3.8,4,1.6,FALSE,0,0,1.53116,10,2.5,2
9.2,12.4,7,2.9,TRUE,0.02856979,0.032171384,1.8141,6,0.25,2
5.6,11,5,2.2,FALSE,0.040355135,0.02264807,1.53116,10,3.75,2
4.8,21.5,0,2.6,FALSE,0,0.390714318,1.4405,9,2.75,1
33.8,24.7,23,8.2,FALSE,0.367208958,0.171112314,2.22557,3,2,8
14.8,16.1,13,4.4,FALSE,0.011656174,0.048470169,0.747166,7,6.25,2
13.4,24.8,27,6.5,FALSE,0.1474711,0.404643327,0.994664,1,1.75,2
11.6,27.3,19,5.8,FALSE,0.075832576,0.076970316,1.77386,3,5.5,2
6.4,18,35,5.9,FALSE,0.168534562,0.059374236,0.994664,1,3.75,2
17,41.7,18,7.7,FALSE,0.092949338,0.69171685,0.966012,6,3.25,3
23.2,3.4,0,2.7,FALSE,0,0,2.22557,3,1.25,3
8.6,1.8,0,1,TRUE,0,0,1.52044,2,0.75,2
1.8,15.8,3,2.1,FALSE,0.043622669,0.020990392,1.77386,3,3.75,2
10.6,25.3,52,8.8,TRUE,0.376675218,0.198343098,0.372524,7,2.5,3
15.8,18.7,2,3.7,FALSE,0,0.054842182,1.77386,3,0.75,2
12.2,1.5,4,1.8,TRUE,0,0,1.52044,2,0.5,2
5.6,1.1,0,0.7,FALSE,0,0,1.4405,9,4.5,2
10.6,28.8,0,3.9,FALSE,0,0.216947034,1.73432,8,1.5,2
36.8,7.1,18,6.2,TRUE,0.40323022,0,1.52044,2,7,13
19.2,32.9,13,6.5,TRUE,0.06464114,0.119791843,1.8141,6,7.25,5
6,24.1,58,8.8,TRUE,0.188012064,0.088607527,0.795508,5,0.25,2
21.2,12.8,22,5.6,FALSE,0.065323003,0.026532499,1.36877,4,1.5,2
41,23.9,31,9.6,TRUE,0.118201874,0.442088991,1.8141,6,5.75,8
14.2,6.2,0,2,FALSE,0,0,1.77386,3,3.75,2
27.4,18.3,8,5.4,FALSE,0,0.33473143,2.22557,3,5.75,6
18.4,38,10,6.6,TRUE,0.11041788,0.080806077,0.795508,5,4,1
9.8,25.3,51,8.6,TRUE,0.53159374,0.095421501,0.795508,5,3.5,2
17,57.2,34,10.8,TRUE,0.635315657,0.211662024,1.8141,6,1,2
13,1.8,0,1.5,TRUE,0,0,0.372524,7,0.75,3
8.6,1,4,1.4,TRUE,0,0,2.05809,9,7.5,1
46.8,10.5,34,9.1,FALSE,0.640317082,0.020623118,1.73432,8,4.75,9
50.6,27.9,75,15.4,FALSE,0.977108657,0.191814229,0.0489155,2,5.5,8
33.6,111.7,36,18.1,TRUE,0.418967545,0.877443373,0.809312,4,1.5,2
12.4,11.2,31,5.5,FALSE,0.164494321,0,0.0489155,2,4.25,6
24.6,13.4,0,3.8,TRUE,0,0.290448815,1.18977,3,1.75,2
77.6,31.8,65,17.4,FALSE,0.365261734,0.097161368,0.741154,5,0,15
19.6,16.8,0,3.6,FALSE,0,0.113672584,0.731288,2,6.75,3
89.4,65.2,69,22.4,TRUE,1.028861284,1.206544638,0.507893,3,3.25,17
7.4,31.1,18,5.7,FALSE,0.048322681,0.16724813,0.0489155,2,3.25,3
31.8,18.1,6,5.6,TRUE,0,0.017752141,1.71299,8,2.5,1
38.2,21.9,14,7.4,TRUE,0.14449738,0.016628321,0.809312,4,2.75,7
54.6,16.2,21,9.2,FALSE,0.555816948,0.031795036,1.09518,9,0,11
0,15.6,38,5.4,TRUE,0.80204016,0,1.18977,3,5.25,2
7.6,1.5,3,1.2,TRUE,0.006410234,0,2.12153,10,1,2
8.8,3.6,4,1.6,FALSE,0,0,0.741154,5,2,2
15.8,24.8,2,4.3,FALSE,0,0.610681236,1.14303,6,1.25,2
10.2,6.3,0,1.7,TRUE,0,0,0.809312,4,1.75,2
13.6,25.9,20,6,TRUE,0.091419488,0.072028264,1.61871,1,3,2
22.2,32.9,23,7.8,TRUE,0.050093513,0.181474283,1.61871,1,4,1
8.2,27.5,15,5.1,TRUE,0.092395574,0.084090583,2.393,9,2.75,2
5.6,27.5,11,4.4,TRUE,0.01288207,0.381670207,1.71299,8,3.25,2
19.4,31.3,42,9.3,TRUE,0.196272016,0.053848844,0.809312,4,4,2
7.2,5.7,4,1.7,TRUE,0,0,1.79064,8,1.5,2
11.8,45.3,46,10.3,FALSE,0.457483977,0.526481926,0.569446,7,4.25,3
15.8,13.3,0,2.9,TRUE,0,0.023041425,2.393,9,1,2
7.4,1.7,2,1.1,TRUE,0,0,2.12153,10,4.75,2
9.6,30.6,0,4,TRUE,0,0.098043405,1.91539,6,1.25,2
11.6,17.2,0,2.9,TRUE,0,0.127452925,0.716265,7,1.5,2
48.8,51.6,13,11.3,FALSE,0.017250495,1.402890682,0.731288,2,6,11
12.8,8.1,10,3.1,TRUE,0.020051239,0,1.18977,3,1,2
30.8,26.4,62,11.9,TRUE,0.252680242,0.519739032,0.507893,3,1.5,6
33.4,64.3,7,10.5,FALSE,0.041385438,1.150939822,0.0489155,2,8.75,8
45.6,18.9,10,7.5,TRUE,0.083619624,0.082892857,0.507893,3,1.25,8
10,4.3,0,1.4,TRUE,0,0,2.393,9,3.75,1
25.4,49.3,19,9.4,TRUE,0.044425581,0.472535491,1.79064,8,5.5,6
23.6,0.2,8,3.2,FALSE,0.174586132,0,5.0325,10,3.5,2
0,0.5,0,0,FALSE,0,0,5.0325,10,3.75,1
16.4,1.9,5,2.3,FALSE,0.033528261,0,1.09518,9,1.5,3
56.2,13.7,64,13.4,FALSE,0.294023603,0.12012016,0.741154,5,5,9
49.4,25.3,47,12.2,FALSE,0.831053376,0.498204231,1.17728,9,5.5,8
30.6,14.7,3,4.8,FALSE,0.037260197,0.831053376,1.17728,9,5.5,5
15,2.3,0,1.7,TRUE,0,0,3.55196,10,1.5,2
4.6,18.5,2,2.5,FALSE,0,0.107538849,1.60884,2,3.75,3
35,53.3,20,10.8,TRUE,0.325013727,0.160041824,1.5571,6,6.75,7
61.8,13,38,11.3,FALSE,0.577689171,0.963976145,1.17728,9,1.75,16
12.4,24.3,2,3.9,TRUE,0,0.070203118,0.943539,8,2.25,3
3.2,0.8,4,0.8,TRUE,0.141933352,0,1.43445,3,4,2
1,4.1,0,0.5,FALSE,0,0,2.64769,6,2,1
5.6,13.2,27,4.6,TRUE,0.160520986,0.036689792,3.55196,10,4.25,2
17.6,30.6,7,5.5,FALSE,0.037941042,0.103944637,1.19792,5,3,1
5.8,3.8,0,1,TRUE,0,0,3.55196,10,3.5,2
21.6,59.6,24,10.5,FALSE,0.058961239,0.0944665,1.19792,5,6,2
34.8,4.2,31,7,TRUE,0.797858655,0,3.55196,10,5,7
3.8,2.8,36,4.3,TRUE,0.160142973,0,0.612682,3,1.25,2
42.6,31.4,22,9.6,TRUE,0.075424209,0.075939327,0.612682,3,1.25,8
21.2,18.5,35,7.5,FALSE,0.035982102,0.028283011,1.60884,2,1.75,3
13,0.3,0,1.3,TRUE,0,0,1.43445,3,2.25,2
13.4,30.8,0,4.4,TRUE,0,0.099503763,0.370278,4,1.75,3
7.8,4.7,1,1.4,TRUE,0.018530045,0,1.64144,9,2.75,2
13.4,3,13,2.9,TRUE,0.018439712,0,1.64144,9,3.5,2
12.8,33.2,0,4.6,TRUE,0,0.61058116,0.612682,3,2.75,2
0,14.9,38,5.3,TRUE,0.454925686,0.069883995,0.943539,8,2.25,3
