position,influence,creativity,threat,ict_index,minutes,was_home,xG,xA,xGC,Fixture,Form,total_points
FWD,12,17.1,34,6.3,90,TRUE,0.280024499,0.031533346,0.809312,4,5.5,5
FWD,0,4.8,12,1.5,90,TRUE,0.042505294,0,2.12153,10,0.75,2
FWD,40.8,14.3,47,10.2,90,TRUE,0.347919136,0.083522148,0.679649,7,5,9
FWD,7.4,17.8,21,4.6,90,TRUE,0.049950961,0.021102756,3.55196,10,3.5,2
FWD,0,12.1,49,6,90,TRUE,0.266054481,0.007884108,0.612682,3,1.75,2
FWD,40.2,26.5,64,13.1,90,TRUE,0.903871298,0.106361039,0.698686,1,2.5,8
FWD,40.2,27.6,47,11.5,90,TRUE,0.596185386,0.456249595,1.5571,6,3.75,8
FWD,37.6,14.3,39,9.1,90,FALSE,0.581005096,0.075599827,1.71769,10,3.25,12
FWD,39.4,2,63,10.4,90,TRUE,1.013554692,0,0.370278,4,5.75,6
FWD,10.4,33.8,4,4.8,90,TRUE,0,0.472545028,1.64144,9,0.5,2
FWD,9.4,32.2,47,8.9,90,TRUE,0.725460231,0.684639871,0.612682,3,1,2
FWD,7,1,23,3.1,90,FALSE,0.552568972,0,1.92997,7,4.5,2
FWD,48.4,2.3,61,11.2,90,TRUE,1.39557898,0,1.68325,9,0.25,6
FWD,4,2.8,2,0.9,90,FALSE,0,0,2.33232,3,5.75,2
FWD,33.4,26.2,124,18.4,90,FALSE,0.859839678,0.125779286,2.07383,8,3.75,5
FWD,29.6,1.6,34,6.5,90,TRUE,0.571628511,0,0.594471,2,1,9
FWD,14.2,13.3,8,3.6,90,FALSE,0.068915427,0.041520186,2.46219,10,2.25,2
FWD,1,3.3,4,0.8,90,FALSE,0,0,0.945964,1,4,2
FWD,15,16.5,81,11.3,90,FALSE,0.813472331,0.025470018,2.32735,8,1.25,2
FWD,21.4,13,25,5.9,90,TRUE,0.055397198,0.099717297,0.594471,2,3.5,5
FWD,5.8,11.3,23,4,90,FALSE,0.052948672,0.011645732,2.50614,7,6.75,2
FWD,18,30.7,34,8.3,90,TRUE,0.068546452,0.159091905,1.95502,2,3,2
FWD,5.4,11.3,11,2.8,90,FALSE,0.131821245,0.066274166,1.20642,2,3.5,2
FWD,1.6,18.7,10,3,90,FALSE,0,0.12735039,2.32735,8,3.25,2
FWD,33.4,0.3,60,9.4,90,TRUE,0.8147071,0,0.423885,10,3.666666667,5
FWD,10,34.1,39,8.3,90,TRUE,0.084348813,0.688369513,0.179886,4,1.75,2
FWD,1.2,1.8,41,4.4,90,FALSE,0.228608057,0,1.7084,5,1.75,5
FWD,1.4,5.2,12,1.9,90,FALSE,0.059877202,0,0.496603,3,5.75,2
FWD,10.2,15.8,44,7,90,TRUE,0.072671227,0.016863635,1.23852,8,4.75,2
FWD,12.2,14.3,54,8.1,90,TRUE,0.406615764,0.025091151,2.01468,6,3.25,2
FWD,4.6,13.2,41,5.9,90,FALSE,0.528029919,0.039001726,1.84753,6,2.25,2
FWD,1.8,16.6,57,7.5,90,FALSE,0.294229418,0.048659299,1.09246,8,2.5,2
FWD,45.8,11,30,8.7,90,TRUE,0.457294017,0.112034492,1.47981,3,3.75,6
FWD,9,1.2,0,1,90,FALSE,0,0,1.21006,2,1.25,2
FWD,32.4,14.9,0,4.7,90,FALSE,0,0.119634457,2.59204,3,2.5,5
FWD,38.6,2.3,72,11.3,90,TRUE,1.622334123,0,0.770706,7,3,7
FWD,4.2,6.2,6,1.6,90,TRUE,0,0,1.71922,1,1,2
FWD,2.2,13.8,2,1.8,90,FALSE,0,0.374616563,1.21006,2,3.25,2
FWD,3.4,22.4,8,3.4,90,FALSE,0.857211649,0.03422967,0.535153,2,4,2
FWD,13.2,28.3,62,10.4,90,FALSE,0.262075305,0.134843215,0.687091,1,2,2
FWD,12.2,2.6,6,2.1,90,TRUE,0,0,0.603212,7,3,2
FWD,1.2,1.1,26,2.8,90,FALSE,0.059578292,0,1.26793,2,3.5,2
FWD,0,4.8,37,3.8,90,TRUE,0.324455738,0,0.603212,7,2,2
FWD,8.8,11.8,43,6.4,90,FALSE,0.580216765,0.011236486,0.247034,9,4.75,2
FWD,7.8,16.1,23,4.7,90,FALSE,0.482835978,0.11497391,1.17294,1,2.75,5
FWD,4.6,3.9,14,2.3,90,TRUE,0.021904899,0,1.22635,9,3.5,2
FWD,2.8,3.1,8,1.4,90,TRUE,0.017600624,0,0.35954,2,3,2
FWD,9.4,23,12,4.4,90,TRUE,0.164953038,0.051595986,0.584016,10,3.25,2
FWD,6.2,2.6,22,3.1,90,FALSE,0.070530295,0,1.42054,6,3.25,2
FWD,40.6,25.8,37,10.3,90,TRUE,0.744627237,0.17964305,0.813134,2,3,6
FWD,15.4,17.7,44,7.7,90,FALSE,0.769387186,0.016936408,1.1715,2,4.5,2
FWD,12.4,3,47,6.2,90,TRUE,0.17099826,0,1.24109,8,0.25,2
FWD,11.8,24.4,25,6.1,90,FALSE,0.479332298,0.131843373,1.02038,1,1.5,2
FWD,5.4,1.9,24,3.1,90,TRUE,0.098889731,0,0.876255,5,4,2
FWD,3,11.8,2,1.7,90,TRUE,0,0,0.35954,2,2.5,2
FWD,11.8,2.4,21,3.5,90,TRUE,0.032427557,0,0.584016,10,2.75,2
FWD,1.2,4.3,29,3.5,90,FALSE,0.255245894,0,2.35788,4,4.5,2
FWD,5.4,14.6,8,2.8,90,TRUE,0,0.390007615,1.5519,7,4.75,2
FWD,39,14.3,34,8.7,90,TRUE,0.853426039,0.015184401,1.24109,8,1,7
FWD,2.2,2.9,42,4.7,90,TRUE,0.594528437,0,1.40789,6,2.75,2
FWD,5,15.1,7,2.7,90,FALSE,0.078010537,0.020798454,0.75471,3,3.75,2
FWD,6,1.3,2,0.9,90,FALSE,0,0,2.24159,7,2.75,1
FWD,0,11.6,27,3.6,90,FALSE,0.834619164,0.014148243,2.37556,8,3,2
FWD,35.8,15.3,25,7.6,90,FALSE,0.419302851,0.078010537,0.75471,3,2.75,9
FWD,44.4,4.2,47,9.6,90,TRUE,0.856205642,0,2.53692,7,0.75,9
FWD,7,26.9,4,3.8,90,TRUE,0,0.116972268,1.34971,6,3.75,2
FWD,0.6,0.8,4,0.5,90,FALSE,0.028529014,0,2.57224,9,2,2
FWD,31.4,22.9,19,7.3,90,FALSE,0.410651326,0.125630572,3.10503,10,2.75,6
FWD,18.2,4.5,50,7.3,90,TRUE,0.46435222,0,0.513439,1,4.75,2
FWD,3.6,5.4,19,2.8,90,FALSE,0.092302978,0,1.56529,7,7.25,2
FWD,37.2,4.3,31,7.3,90,FALSE,0.106448464,0,1.69849,6,3,8
FWD,41.8,2.3,42,8.6,90,FALSE,0.800068676,0,0.449499,2,0.75,6
FWD,9.4,1.9,23,3.4,90,FALSE,0.03951405,0,1.03495,3,2.75,2
FWD,1.6,13.6,14,2.9,90,FALSE,0.034311738,0.041240424,1.70128,10,3.75,2
FWD,8.6,19.8,37,6.5,90,TRUE,0.214014873,0.019417332,0.748665,5,1,2
FWD,2,2.3,2,0.6,90,FALSE,0,0,4.54571,8,1,2
FWD,9.6,26,19,5.5,90,FALSE,0.095935576,0.066828884,1.30694,4,2,2
FWD,29.8,3.5,68,10.1,90,TRUE,1.340302825,0,0.74852,2,2.5,6
FWD,33.6,13.3,66,11.3,90,TRUE,0.6239326,0.051110074,0.895967,3,4,8
FWD,40.8,31.4,66,13.8,90,FALSE,0.749985218,0.165212661,2.50629,8,4.5,11
FWD,42,3.4,43,8.8,90,FALSE,0.886719823,0,0.439681,5,7.25,7
FWD,39.6,58.6,55,15.3,90,TRUE,1.372799158,0.987199962,1.35217,7,4.25,7
FWD,1,3.3,28,3.2,90,TRUE,0.094242677,0,1.72011,7,3.5,2
FWD,4.2,1.5,0,0.6,90,TRUE,0,0,1.98438,10,4.75,2
FWD,23,23.6,18,6.5,90,TRUE,0.021281254,0.897809565,1.38315,1,1.5,5
FWD,50,12.7,56,11.9,90,FALSE,1.363138437,0.050210461,1.73474,10,2.75,9
FWD,10.2,0.6,2,1.3,90,TRUE,0,0,2.43732,9,7,2
FWD,58.4,13.3,88,16,90,FALSE,1.434067488,0.055157583,2.40272,3,5,10
FWD,11.8,16.9,4,3.3,90,FALSE,0,0.45954743,1.73474,10,4.25,2
FWD,39.2,14.8,25,7.9,90,FALSE,0.143982187,0.028686767,2.55917,9,2,9
FWD,36.4,13.3,49,9.9,90,TRUE,0.660549402,0.03055973,1.52172,2,2.75,7
FWD,14.4,15.3,28,5.8,90,TRUE,0.747715235,0.110670157,0.603749,4,3,2
FWD,6.8,28.3,4,3.9,90,FALSE,0.037288778,0.088816494,2.50597,6,1.75,1
FWD,6.2,17.8,27,5.1,90,FALSE,0.091140419,0.089222476,1.02408,8,4.75,2
FWD,38,7.8,35,8.1,90,TRUE,0.602166533,0,3.85472,9,3.25,8
FWD,7.8,24,47,7.9,90,TRUE,0.188833967,0.056903295,0.306287,6,5.25,2
FWD,69.4,20.4,77,16.7,90,FALSE,0.704716682,0.021328503,1.02408,8,9.25,13
FWD,9.2,3.7,32,4.5,90,TRUE,0.086329803,0,2.09737,10,10.25,2
FWD,42.4,27.6,38,10.8,90,FALSE,0.401477069,0.114483751,0.921801,7,0.75,11
FWD,46.8,34.1,25,10.6,90,FALSE,0.097244278,0.167449951,2.14592,9,4,8
FWD,5.4,0.8,53,5.9,90,TRUE,0.972509086,0,1.60043,9,4.5,2
FWD,44.6,10.9,93,14.9,90,TRUE,1.444178462,0,0.277126,1,10.25,6
FWD,23.2,22.3,50,9.6,90,FALSE,0.194075242,0.189437047,2.59719,6,1,1
FWD,0.6,15.3,39,5.5,90,FALSE,0.404387802,0.055800404,2.87455,10,8,2
FWD,26.6,12.4,19,5.8,90,TRUE,0.081493519,0.379042774,1.5634,10,5.5,5
FWD,8.6,12.7,33,5.4,90,FALSE,0.611907065,0.016703401,1.28824,7,4,2
FWD,2.6,3.1,40,4.6,90,TRUE,0.41255042,0,0.723112,4,6.75,2
FWD,3,2.4,29,3.4,90,FALSE,0.158758804,0,1.23419,8,4.75,2
FWD,7.4,22.9,2,3.2,90,TRUE,0,0.10386233,1.11635,10,4.75,1
FWD,59,55.3,35,14.9,90,TRUE,0.151579231,0.73766619,0.723112,4,9.5,12
FWD,3.8,6.6,6,1.6,90,FALSE,0.324790031,0,2.65394,5,4.5,5
FWD,11.4,26.9,74,11.2,90,TRUE,0.409647405,0.087106116,1.56764,1,5.5,5
FWD,3.2,2.7,6,1.2,90,FALSE,0.143435612,0,0.735767,7,2,2
FWD,46.6,4.1,40,9.1,90,TRUE,0.561683178,0,2.06038,3,1.25,8
FWD,5.2,14.3,49,6.9,90,FALSE,0.484343052,0.073888011,0.954057,3,4,2
FWD,29,25.9,78,13.3,90,TRUE,0.200974718,1.0927068,0.290042,2,2.75,5
FWD,19.4,27.7,37,8.4,90,FALSE,0.565057635,0.534391284,0.954057,3,8.25,5
FWD,41.6,3.9,62,10.8,90,FALSE,0.216914728,0,1.07133,1,3,8
FWD,0,1.2,4,0.5,90,TRUE,0.053203616,0,1.78751,7,0.75,2
FWD,41.6,18.8,68,12.8,90,FALSE,0.363908947,0.125572562,0.361866,4,2,8
FWD,0.8,13,10,2.4,90,TRUE,0.449727178,0.086596377,0.510874,6,1.75,2
FWD,63.2,24.6,96,18.4,90,FALSE,1.341625214,0.14132145,1.68312,2,0.25,13
FWD,40.4,5,102,14.7,90,FALSE,0.945873857,0,1.223,6,6.25,8
FWD,39.2,1.9,53,9.4,90,TRUE,0.64631027,0,1.58811,5,1,8
FWD,7.4,12.8,8,2.8,90,TRUE,0,0.103946097,2.51518,8,3,2
FWD,46.6,13.7,115,17.5,90,FALSE,0.923291683,0.03221643,1.2289,1,3.5,8
FWD,9.6,31.8,64,10.5,90,FALSE,0.525120795,0.056258839,0.212874,10,7.5,2
FWD,17.4,12.6,8,3.8,90,TRUE,0,0.093552262,0.27571,3,3.5,5
FWD,84.2,27.3,66,17.8,90,FALSE,0.785583973,0.414450824,1.71328,10,2.25,13
FWD,3.8,28.3,12,4.4,90,FALSE,0.108209692,0.293860555,2.55216,6,4,2
FWD,69.8,10.9,71,15.2,90,FALSE,1.42555666,0.61068207,2.315,8,1.25,13
FWD,4.8,15.5,10,3,90,TRUE,0,0.02327282,1.56222,6,3.25,2
FWD,4.6,21.8,10,3.6,90,TRUE,0,0.08334785,0.975408,6,2,2
FWD,16.6,26.7,7,5,90,TRUE,0.332571656,0.203320339,2.938,9,3.5,4
FWD,44.6,42.7,29,11.6,90,FALSE,0.444046229,1.021902323,0.565472,8,2.5,9
FWD,6.8,2.9,62,7.2,90,FALSE,0.169806704,0,0.558976,5,4.75,2
FWD,1.4,2.4,26,3,90,TRUE,0.044715401,0,2.25382,4,3.5,2
FWD,61.2,37,50,14.8,90,TRUE,0.634745896,0.527685344,1.32586,4,1.75,11
FWD,40.8,12.9,40,9.4,90,TRUE,0.211086929,0.019511217,1.2303,5,4.75,7
FWD,36.4,15.9,11,6.3,90,TRUE,0.323635161,0.071843795,1.92378,8,4.5,9
FWD,8,23,24,5.5,90,FALSE,0.444614857,0.019212043,1.14202,1,5,2
FWD,0.2,5.6,44,5,90,FALSE,0.692784369,0,0.922587,3,3.75,2
FWD,44.2,10.8,60,11.5,90,FALSE,1.124679089,0.02356302,1.24609,6,1,7
FWD,32.4,43.2,31,10.7,90,FALSE,0.06003435,0.588507175,1.95285,4,3,5
FWD,6.8,4.6,29,4,90,FALSE,0.184153929,0,1.24609,6,3.5,2
FWD,42.2,35.3,33,11.1,90,TRUE,0.643620193,0.509644449,0.875957,2,4.25,9
FWD,4.2,3.1,24,3.1,90,FALSE,0.161366969,0,2.86149,9,2.75,2
FWD,1.6,12,59,7.3,90,TRUE,0.382263124,0.094664611,0.832596,8,3.75,5
FWD,51,10.8,91,15.3,90,FALSE,0.853515625,0.109558634,1.3084,3,3,12
FWD,8.2,3.2,42,5.3,90,FALSE,0.106176749,0,0.670997,6,4,2
FWD,6.4,14.3,25,4.6,90,TRUE,0.083765589,0.056158315,1.63669,5,3,2
FWD,5,22.8,45,7.3,90,TRUE,0.392183989,0.079965807,2.73316,9,8.5,2
FWD,36.6,11.9,47,9.6,90,FALSE,0.430443317,0.028921902,1.10741,1,4.25,9
FWD,42.4,13.3,99,15.5,90,FALSE,0.870932698,0.056043904,0.89279,7,3,9
FWD,71.8,1.6,62,13.5,90,TRUE,1.589060187,0,1.85229,7,2.75,13
FWD,8.2,42.2,30,8,90,FALSE,0.265354216,0.365834862,0.980413,5,3.75,1
FWD,6.8,2.6,0,0.9,90,FALSE,0,0,2.20348,9,0.75,1
FWD,5.4,19.3,20,4.5,90,TRUE,0.070739701,0.018925317,1.85229,7,5,2
FWD,16,13.6,48,7.8,90,TRUE,0.177618533,0.132993981,2.05229,10,4.25,5
FWD,28.8,38.8,31,9.9,90,TRUE,0.042683881,0.855567276,0.772317,4,6.75,5
FWD,55.2,12.6,53,12.1,90,FALSE,0.688005865,0.083270885,1.82554,8,3.5,10
FWD,5.8,12.2,4,2.2,90,TRUE,0,0.0505163,3.43414,9,3.25,2
FWD,5.8,5.8,19,3.1,90,FALSE,0.074064955,0,2.88355,10,3.75,2
FWD,40.8,14.2,66,12.1,90,TRUE,0.222668603,0.066165328,0.558508,2,2,9
FWD,44.6,34.9,135,21.5,89,TRUE,1.502508044,0.227667466,0.208762,1,12.5,6
FWD,21.8,23.8,41,8.7,89,TRUE,0.257274538,0.714492202,0.357943,4,6,5
FWD,114.6,23.8,144,28.2,89,TRUE,2.237141371,0.115802512,0.165019,6,6.75,17
FWD,72.2,11.6,81,16.5,89,TRUE,0.667897582,0.091600619,0.808013,7,7.25,13
FWD,18.8,30.4,4,5.3,89,TRUE,0,0.186458036,1.44152,7,5.25,5
FWD,3,5.3,31,3.9,89,TRUE,0.392907768,0,1.41359,8,2.75,2
FWD,0,12,20,3,89,TRUE,0.134208947,0.096931256,1.15724,7,1.75,2
FWD,38.4,18.2,31,8.8,89,TRUE,0.795720637,0.133543551,0.575236,7,4.5,8
FWD,37.6,25.8,46,10.9,89,FALSE,0.740420461,0.147229865,0.915088,5,0.75,8
FWD,17,26.5,52,9.6,89,TRUE,0.13277179,0.117135748,0.727364,5,6.5,2
FWD,4,21.3,30,5.5,89,FALSE,0.151590526,0.087331794,1.10275,6,1.5,1
FWD,7.2,12.8,2,2.2,89,FALSE,0,0.06093654,0.576336,10,4.25,2
FWD,32.6,54.1,78,16.5,89,TRUE,0.529549301,0.963331461,0.390995,4,3.5,5
FWD,5,13.5,45,6.4,89,FALSE,0.336156815,0.015837908,0,4,11.25,2
FWD,36.8,3.8,48,8.9,89,TRUE,0.951552808,0,0.790333,4,8.25,6
FWD,3.4,26.6,49,7.9,89,TRUE,0.189585418,0.132850006,0.712129,1,5,1
FWD,36.4,2.1,59,9.8,89,FALSE,0.637563825,0,1.23577,3,3,9
FWD,37,46.3,41,12.4,89,TRUE,0.557107747,0.252727836,0.473225,2,7,9
FWD,24.2,15.1,72,11.1,89,TRUE,1.129225731,0.306807488,0.97258,2,1.75,5
FWD,5.6,2.3,27,3.5,89,TRUE,0.241622895,0,2.55449,1,1.75,2
FWD,37,3.8,35,7.6,89,TRUE,0.150086984,0,0.0619009,2,5.5,9
FWD,0,11.4,8,1.9,89,TRUE,0,0.069153659,1.66084,8,0.75,5
FWD,34.4,0.9,89,12.4,89,FALSE,0.602559149,0,1.44244,6,0.5,8
FWD,1.6,3.8,28,3.3,89,FALSE,0.060692824,0,2.97659,3,5.25,2
FWD,81,15.4,64,16,89,TRUE,1.050112844,0.449879438,1.42348,3,2.75,16
FWD,10.4,25.8,41,7.7,89,TRUE,0.680101812,0.128582671,0.270757,6,2.75,2
FWD,38.8,23.9,46,10.9,89,TRUE,0.400936961,0.432425886,0.510874,6,3.75,12
FWD,43.4,24.6,71,13.9,88,TRUE,1.048020601,0.568305433,0.615174,7,3,9
FWD,69.2,15.1,127,21.1,88,FALSE,1.567534089,0.135888994,0.475642,3,8.25,12
FWD,30.4,3,26,5.9,88,FALSE,0.827110589,0,0.403743,7,4.75,4
FWD,68,61.7,18,14.8,88,TRUE,0.079174668,1.319606543,1.06181,4,5.75,15
FWD,8.6,16.8,54,7.9,88,FALSE,0.517006099,0.110321283,2.55464,9,5,4
FWD,28.2,6.4,70,10.5,88,FALSE,0.895481706,0,0.616753,7,6.5,6
FWD,2.8,4.2,31,3.8,88,TRUE,0.15187034,0,0.860828,10,2.75,2
FWD,42.6,13.8,42,9.8,88,TRUE,0.878298879,0.111072294,0.740795,4,3.25,9
FWD,42.4,19.6,63,12.5,88,FALSE,0.132966757,0.020635026,0.288048,3,3.25,8
FWD,31.4,2.6,28,6.2,88,FALSE,0.153905034,0,0.72673,4,4,7
FWD,7,3.3,12,2.2,88,FALSE,0,0,0.723427,7,1,2
FWD,7.4,23.6,4,3.5,88,TRUE,0,0.145368993,1.6393,9,6.5,2
FWD,63.4,3.4,78,14.5,88,FALSE,1.079664469,0,0.67667,4,8.25,13
FWD,40,31,56,12.7,88,TRUE,1.165208817,0.180436537,1.44253,1,8,7
FWD,48.6,13.7,28,9,88,FALSE,0.380447924,0.436434835,1.40321,8,6.5,10
FWD,34.2,0.4,33,6.8,88,TRUE,0.079631515,0,1.12521,6,3,8
FWD,36.6,2.7,56,9.5,88,TRUE,0.83506763,0,0.52685,4,4,9
FWD,44.4,24.2,29,9.8,88,FALSE,0.30441317,0.658912241,1.36252,7,5,9
FWD,50,2.2,17,6.9,88,FALSE,0.583337188,0,1.0471,9,5.75,8
FWD,1.4,14.7,11,2.7,88,FALSE,0.111249626,0.132353172,0.514509,8,4.25,2
FWD,64,5.8,72,14.2,88,TRUE,1.292717934,0,1.8981,4,1.5,13
FWD,9.6,2.5,53,6.5,88,TRUE,0.649191737,0,0.241912,4,2,2
FWD,35.6,4,61,10.1,88,FALSE,0.974737525,0,1.02306,4,2,9
FWD,35.4,7.5,66,10.9,88,FALSE,0.94066745,0,0.386662,6,7.25,8
FWD,7.2,16,26,4.9,88,FALSE,0.43413204,0.106543794,2.24562,6,2.5,2
FWD,0.8,2.4,24,2.7,88,FALSE,0.09778817,0,2.41259,5,5.25,2
FWD,38.4,13.7,34,8.6,88,FALSE,0.149711683,0.106038563,0.822944,7,1.5,8
FWD,40,5.7,34,8,88,TRUE,0.151771545,0,0.287054,6,4.75,8
FWD,1.8,13.8,17,3.3,88,TRUE,0.055936061,0.015832838,0.797344,7,0.75,2
FWD,0,3.3,31,3.2,88,TRUE,0.145411864,0,1.56222,10,6.5,-1
FWD,6.2,27.1,30,6.3,88,TRUE,0.124387577,0.065624595,3.56991,8,1.5,2
FWD,100.2,4.4,77,18.2,87,TRUE,1.277185678,0,0.970372,9,2.25,17
FWD,48.2,2.6,37,8.8,87,FALSE,0.816171646,0,2.5377,8,6,9
FWD,0,17.5,36,5.2,87,TRUE,0.518989921,0.362657636,1.08385,5,5,2
FWD,7.4,4.3,4,1.6,87,TRUE,0,0,0.74529,10,3,3
FWD,3.2,22.5,72,9.8,87,TRUE,0.298550516,0.105166048,0.378659,5,0.25,1
FWD,30.8,0.9,34,6.6,87,TRUE,0.127050877,0,2.50552,9,4.25,8
FWD,14.2,7.2,18,3.9,87,FALSE,0.183976486,0,2.45603,10,0.25,2
FWD,73.8,22,45,14.1,87,FALSE,1.147161961,0,1.65878,3,2.25,13
FWD,57.6,32.9,76,16.7,87,FALSE,1.162698388,0.5474751,0.758241,6,1.25,11
FWD,41.4,3.2,40,8.5,87,TRUE,0.484572649,0,1.15616,8,4.75,8
FWD,35,2.3,23,6,87,TRUE,0.436459661,0,0.980905,1,1.75,5
FWD,6,38.7,28,7.3,87,TRUE,0.597368598,0.171945691,0.623161,4,5,2
FWD,41,9.8,61,11.2,87,TRUE,0.259612024,0,1.54443,8,1.75,8
FWD,81.8,12.6,91,18.5,87,TRUE,1.451692462,0.531418085,0.667771,9,7.5,16
FWD,20.4,16.3,41,7.8,87,TRUE,0.427354932,0.42830953,1.34781,10,2.75,4
FWD,32.6,5,31,6.9,87,FALSE,0.907964349,0,2.13291,4,7,7
FWD,3.2,21.2,78,10.2,87,FALSE,0.63106519,0.645073056,0.0891639,6,5,2
FWD,43.6,24.1,51,11.9,87,TRUE,1.343429446,0.048448611,2.62214,4,5,5
FWD,52.6,13.2,76,14.2,87,FALSE,0.876784861,0.713659346,1.4744,1,4.25,12
FWD,4.2,0.4,62,6.7,87,FALSE,0.358877033,0,1.5104,8,6.75,2
FWD,20.6,13.1,38,7.2,87,TRUE,0.217064366,0.049936932,1.01166,1,4.25,2
FWD,61.6,51.8,61,17.4,87,FALSE,0.56338191,0.382740855,0.654932,1,3,11
FWD,5,2.8,0,0.8,87,FALSE,0,0,2.71096,10,4.25,2
FWD,59.6,27.7,42,12.9,87,FALSE,0.801558733,0.329925478,1.74699,5,1.5,12
FWD,7,14,48,6.9,87,FALSE,0.245225251,0.023493839,0.861445,8,0.5,2
FWD,44.4,22.8,73,14,87,FALSE,0.480017155,0.205711991,0.456022,8,2.5,8
FWD,11,5.5,50,6.7,87,FALSE,0.146769434,0,0.533575,7,4.5,2
FWD,11.4,11.8,70,9.3,87,FALSE,1.025449157,0.082920507,1.27561,10,1.25,5
FWD,35.6,2.7,76,11.4,87,TRUE,1.324328065,0,0.705566,7,2.5,8
FWD,22,30.6,57,11,86,TRUE,0.16626592,0.05731697,0.291073,1,6.5,3
FWD,80.6,24.9,108,21.4,86,TRUE,1.244773626,0.381246746,0.0342109,3,5.75,13
FWD,3,24.5,38,6.6,86,TRUE,0.120757386,0.142130107,1.29948,3,7.25,2
FWD,56.4,52.8,109,21.8,86,TRUE,1.079986215,0.29857403,0.960821,1,13.5,9
FWD,18.4,34.1,27,8,86,FALSE,0.515607893,0.234747335,1.13045,4,7,2
FWD,0,4.4,9,0.9,86,FALSE,0.172683865,0,2.37995,8,4.25,2
FWD,10.8,15.7,43,7,86,FALSE,0.171643272,0.294423699,1.23526,4,1.75,2
FWD,0.6,5.8,0,0.6,86,FALSE,0,0,2.18727,9,5,2
FWD,76.6,13.4,80,17,86,FALSE,0.541508675,0.036373079,0.196648,3,10,13
FWD,20.4,55.4,83,15.9,86,TRUE,0.190444797,0.754383624,0.230358,10,1.75,2
FWD,3.2,9,28,4,86,FALSE,0.28192848,0,0.888887,6,3.333333333,2
FWD,48,61.8,29,13.9,86,FALSE,0.398406535,0.304778665,1.27173,2,2.25,7
FWD,0,5.3,22,2.3,86,TRUE,0.566072822,0,0.903255,1,4,2
FWD,40.8,2.9,91,13.5,86,FALSE,1.475551128,0,0.896093,5,4,7
FWD,6.4,6,54,6.6,86,TRUE,0.128232807,0,0.537307,6,4.5,2
FWD,75.8,17,67,16,86,FALSE,0.80278194,0.04117915,0.921054,2,7,13
FWD,22.4,24.3,50,9.7,86,FALSE,0.482450038,0.407432467,1.78712,3,2.75,4
FWD,1.4,0.1,9,1.1,86,TRUE,0.053392008,0,1.20903,9,1.5,2
FWD,7.2,12.7,61,8.1,86,FALSE,0.193145946,0.061189771,2.3646,3,1.75,2
FWD,36,13,21,7,86,TRUE,0.405035228,0.098693542,2.38205,9,1.75,8
FWD,38.6,12.7,48,9.9,86,FALSE,0.828272641,0.110152259,0.126327,2,5.5,7
FWD,63.4,14.1,78,15.6,86,TRUE,1.79627192,0.513330102,1.21805,6,7.75,12
FWD,5,33,38,7.6,86,TRUE,0.24482578,0.067883551,0.306287,6,4.25,2
FWD,0,6.9,26,2.8,86,FALSE,0.196813375,0,2.77089,1,3,2
FWD,31.6,25.3,69,12.6,86,FALSE,1.333611131,0.152804404,0.267123,8,1.75,5
FWD,40.6,11.5,7,5.9,86,TRUE,0.014647946,0.274844229,0.872643,2,3,9
FWD,0,6.4,52,5.7,85,FALSE,0.348076373,0,0.431559,4,10.33333333,2
FWD,121,26.5,50,19.8,85,TRUE,0.328509957,0.736183584,0.743596,4,3.5,20
FWD,0,12.3,33,4.1,85,FALSE,0.592038274,0.018033627,1.21279,2,2.75,2
FWD,36.4,21.3,55,11.3,85,TRUE,0.425950915,0.104799606,0.388589,2,4.25,9
FWD,23,12,15,5,85,TRUE,0.080576427,0.112887621,1.1633,3,1.75,5
FWD,42.2,19.6,61,12.3,85,FALSE,1.526814342,0.033552989,0.537698,3,4.25,8
FWD,39.2,6.6,36,8.2,85,TRUE,0.769303083,0,0.608352,8,5.5,7
FWD,2.4,21.3,2,2.6,85,FALSE,0,0.063305251,2.01756,7,1.75,2
FWD,39.2,2.1,42,8.3,85,FALSE,0.627151549,0,0.685329,5,2.5,7
FWD,8.4,1.2,6,1.6,85,TRUE,0,0,0.517935,6,2,2
FWD,4.4,13.8,30,4.8,85,FALSE,0.102820277,0.040060155,0.544268,6,6.25,2
FWD,20.8,14.5,5,4,85,TRUE,0.053669538,0.022531306,0.825478,2,2,5
FWD,45.6,3.2,28,7.7,85,FALSE,0.117300957,0,0.946697,6,4.5,7
FWD,11,12.9,49,7.3,85,TRUE,0.318857312,0.016369592,2.3703,8,6.25,8
FWD,8.4,1.2,4,1.4,85,FALSE,0,0,4.12341,10,6.5,2
FWD,24.6,14.8,66,10.5,85,TRUE,0.938454092,0.366816878,0.842407,1,0.5,5
FWD,10.6,5.8,99,11.5,85,TRUE,0.362207651,0,0.985542,7,3.25,2
FWD,37.4,14.9,38,9,85,TRUE,0.19994092,0.059945151,0.30354,2,2.75,9
FWD,0,5.8,46,4.8,85,TRUE,0.17469053,0,0.455082,1,5.75,2
FWD,0,16.3,24,4,85,TRUE,0.138052806,0.025999762,0.892699,6,4,2
FWD,39.2,15.3,46,10.1,85,TRUE,0.611581981,0.138995111,0.445922,5,3.75,6
FWD,2.4,12.1,42,5.7,85,FALSE,0.198730499,0.199716404,0.833995,3,3.25,2
