avg_xG,avg_xA,avg_xGC,avg_I,avg_C,avg_T,avg_ICT,fixture_difficulty,was_home,form,total_points,class
0,0,2.3127275,26.8,0,0,2.7,5,1,2,2,no
0,0,1.47647125,29.05,0,0,2.9,1,0,4,2,no
0,0,0.990887925,9.9,0,0,0.975,2,1,1.5,2,no
0,0,2.11597,36.15,0,0,3.6,10,0,3,2,no
0,0,1.33686375,26.2,0,0,2.625,8,1,6.75,2,no
0,0,1.88005575,22.3,0,0,2.25,7,0,2,2,no
0,0,1.06146275,9.9,0,0,0.975,9,0,1.75,2,no
0,0,1.05830475,20,0,0,2,8,0,6,2,no
0,0,3.047745,17.1,0,0,1.75,9,1,0.5,2,no
0,0,1.20170025,17.6,0,0,1.75,7,1,4.25,2,no
0,0,1.76204325,18.3,0,0,1.85,8,0,2,2,no
0,0,1.43614325,26.15,0,0,2.6,2,1,4.75,2,no
0,0,1.33065,7.8,0,0,0.8,9,0,1,2,no
0,0,1.525013,13.45,0,0,1.325,1,0,4.25,2,no
0,0,1.42386,24.6,0,0,2.475,8,1,5.5,2,no
0,0,1.78791325,15.55,0,0,1.575,9,1,2,2,no
0,0,0.98796325,21.95,0,0,2.2,2,0,5,2,no
0,0,1.94126075,28.3,0,0,2.8,9,0,2,2,no
0,0,1.2186515,22.85,0,0,2.275,8,0,4.5,2,no
0,0,0.86784075,7.5,0,0,0.75,3,1,4.5,2,no
0,0,0.8448835,15.4,0,0,1.55,9,1,5,2,no
0,0,0.74136625,11.05,0,0,1.1,5,1,3.75,2,no
0,0,1.9555375,19.8,0,0,1.975,1,0,1.75,2,no
0,0,1.48395975,24.4,0,0,2.425,3,1,4.25,2,no
0,0.005467205,1.12969,25.2,2.5,0,2.775,8,0,6,2,no
0,0,1.24883025,17.3,0,0,1.75,2,1,3,2,no
0,0,1.37087525,23.05,0,0,2.3,1,1,3.25,2,no
0,0,1.7304915,24.4,0,0,2.425,9,1,2.25,2,no
0,0,1.124431,18.05,0,0,1.775,3,1,4.25,2,no
0,0.005467205,1.6418775,23.35,2.5,0,2.575,5,1,3.75,2,no
0,0,0.81371775,24.6,0,0,2.45,4,0,7.25,2,no
0,0,1.5331795,16.05,0,0,1.625,2,1,2,2,no
0,0,2.2552165,25.15,0,0,2.5,10,1,2.75,2,no
0,0,2.116635,25.15,0,0,2.5,8,1,2,2,no
0,0,0.85762475,20.45,0,0,2.025,4,0,3.25,2,no
0,0.008999319,1.6201625,37.05,2.5,0,3.95,5,0,4.5,2,no
0,0,1.287675,29.65,0,0,2.95,8,1,6,2,no
0,0,1.036806,22.15,0,0,2.2,3,0,4.5,2,no
0,0,3.15412,17.8,0,0,1.8,2,1,1,2,no
0,0,1.91065125,27.65,0,0,2.75,3,1,3.25,2,no
0,0.001866175,1.26830475,10.2,2.5,0,1.25,2,1,2,2,no
0,0,1.13286475,23.6,0,0,2.35,3,0,4.5,2,no
0,0,1.03077775,20.85,0,0,2.1,4,0,3.25,2,no
0,0.001866175,1.01353725,16.05,2.5,0,1.85,10,0,2.5,2,no
0,0,1.27751425,27.2,0,0,2.725,3,1,2.75,2,no
0,0,1.1437055,22.75,0,0,2.25,6,1,4.25,2,no
0,0.022392032,1.565985,38.45,5,0,4.35,7,0,5,2,no
0,0,1.4335985,24.85,0,0,2.475,10,0,4.25,2,no
0,0.021098662,2.354575,20,5,0,2.5,10,1,1.5,2,no
0,0,2.23201875,36.55,0,0,3.675,2,1,5,2,no
0,0.001866175,1.18338925,18.9,2.5,0,2.15,8,1,2.75,2,no
0,0,1.75095775,16,0,0,1.6,6,0,1,2,no
0,0,0.93819925,11.2,0,0,1.125,7,0,3.25,2,no
0,0,1.58966675,24.85,0,0,2.5,8,1,3.75,2,no
0,0,0.94882225,22.55,0,0,2.25,7,1,3.75,2,no
0,0.013392713,1.07373025,24.9,2.5,0.5,2.8,9,0,2.75,2,no
0,0.005443405,1.1047655,17.25,2.5,0,2,3,0,1.75,2,no
0,0,2.103189,17.9,0,0,1.8,7,1,2,2,no
0,0,1.1133795,16.9,0,0,1.7,9,0,4,2,no
0,0,1.40022125,18.7,0,0,1.875,3,1,3.5,2,no
0,0,1.76545975,48.75,0,0,4.9,3,0,5.25,2,no
0,0,1.32471375,25.2,0,0,2.525,5,1,3.75,2,no
0,0,1.733075,16.3,0,0,1.65,6,1,1,2,no
0,0,1.874067,15.2,0,0,1.525,6,0,2.25,2,no
0,0,1.58063275,28.05,0,0.5,2.875,9,0,2.75,2,no
0,0,1.68788375,32.75,0,0,3.25,6,1,3.5,2,no
0,0,2.132905,31.1,0,0,3.125,8,1,2.75,2,no
0,0.005443405,1.4996325,23.3,2.5,0,2.575,2,0,1.75,2,no
0,0,1.74252875,35.5,0,0,3.525,8,0,3.75,2,no
0,0,1.7834715,36.9,0,0,3.675,2,1,5,2,no
0,0,1.22099175,27.3,0,0,2.725,10,1,4.75,2,no
0,0,0.34647675,9.1,0,0,0.9,6,1,6.25,2,no
0,0,1.35944125,25.1,0,0,2.475,10,0,3.5,2,no
0,0,1.8303625,27.1,0,0,2.7,2,0,2,2,no
0,0,1.6738015,36.3,0,0,3.625,10,1,6.75,2,no
0,0,1.7995385,28.1,0,0,2.8,3,0,3,2,no
0,0,1.13950025,23.85,0,0,2.4,1,1,3.5,2,no
0,0,1.182993,22.15,0,0,2.2,2,1,5,2,no
0,0,2.024315,25.35,0,0.5,2.575,3,0,2,2,no
0,0,1.2883085,21.95,0,0,2.2,3,1,3.75,2,no
0,0,1.14412425,24.2,0,0,2.4,8,0,2.75,2,no
0,0,1.8751925,23.9,0,0.5,2.425,10,1,2,2,no
0,0,2.08738325,37.55,0,0,3.75,6,1,4,2,no
0,0,1.8983125,33.7,0,0,3.375,4,1,5.75,2,no
0,0,1.79331,26,0,0.5,2.65,3,0,2,2,no
0,0,1.680056,26.6,0,0,2.65,7,1,4,2,no
0,0,1.7087775,25.75,0,0,2.575,9,0,2.5,2,no
0,0,1.15805775,32.55,0,0,3.25,8,1,6,2,no
0,0,1.29147575,26.9,0,0,2.7,10,0,3.5,2,no
0,0,2.3305175,40.2,0,0,4.025,9,0,2.75,2,no
0,0,0.68848175,11.1,0,0,1.125,7,0,4.25,2,no
0,0,2.0894425,22.25,0,0.5,2.275,6,1,1.75,2,no
0,0,1.11797175,17.2,0,0,1.75,5,1,3.25,2,no
0,0,1.88404325,20.65,0,0,2.075,2,0,2,2,no
0,0,1.33417375,25.95,0,0,2.6,4,0,4.25,2,no
0,0,1.455203333,25.73333333,0,0,2.566666667,7,1,3.666666667,2,no
0,0,2.1359875,41,0,0,4.1,7,0,5.25,2,no
0,0,2.0506675,30.6,0,0,3.075,7,1,2.25,2,no
0,0,1.0437615,19.05,0,0,1.925,10,1,3.25,2,no
0,0,1.58118775,26,0,0,2.6,7,0,3.5,2,no
0,0,1.88143525,25.05,0,0,2.5,5,0,3.25,2,no
0,0,2.4127575,33.65,0,0,3.375,8,0,1.75,2,no
0,0,1.57939975,21.05,0,0,2.1,8,0,3,2,no
0,0,1.27631875,26.85,0,0,2.675,10,1,5.75,2,no
0,0,1.7594275,37.8,0,0,3.775,8,0,7.25,2,no
0,0,1.245936,19.55,0,0,1.95,1,1,4.25,2,no
0,0,1.9082755,31.55,0,0,3.15,8,1,5.5,2,no
0,0,0.849863,22.4,0,0,2.25,6,0,5,2,no
0,0,1.293775,36.25,0,0,3.625,9,1,4.25,2,no
0,0,2.50001,29.7,0,0,2.975,2,1,1,2,no
0,0,0.44755075,21.35,0,0,2.15,6,1,5.25,2,no
0,0,1.6363125,26.9,0,0,2.675,3,0,3.5,2,no
0,0,1.561085,32.85,0,0,3.3,6,1,5.75,2,no
0,0,1.5873385,26,0,0,2.6,8,1,4,2,no
0,0,1.88268,42.1,0,0,4.2,10,1,4.75,2,no
0,0,0.8867205,11.4,0,0,1.125,5,0,2.5,2,no
0,0,1.6428475,26.2,0,0,2.6,9,1,3.5,2,no
0,0,2.4945575,36,0,0,3.6,7,0,1.5,2,no
0,0,1.97957,46.65,0,0,4.675,3,1,4.75,2,no
0,0,1.588543,26.75,0,0,2.675,6,0,5.25,2,no
0,0,0.998922,16,0,0,1.6,9,0,2.25,2,no
0,0,1.021967,23.15,0,0,2.3,6,1,5.75,2,no
0,0,0.991317,15.1,0,0,1.525,2,0,3.75,2,no
0,0,1.205082,27.55,0,0,2.775,2,1,3.75,2,no
0,0,0.891457,15,0,0,1.5,1,0,4.25,2,no
0,0,1.06187625,23.45,0,0,2.35,10,1,4.25,2,no
0,0,1.8633815,17.4,0,0,1.725,10,0,3,2,no
0,0,1.4381435,21.1,0,0,2.1,10,0,2.5,2,no
0,0,0.9971835,24.05,0,0,2.4,10,1,4.5,2,no
0,0,0.64158,15.15,0,0,1.525,3,0,5,2,no
0,0,1.17590475,19.25,0,0,1.925,5,0,3.25,2,no
0,0,2.5955245,23.3,0,0,2.3,6,0,1.25,2,no
0,0,1.341945,24.2,0,0,2.425,8,0,3.5,2,no
0,0,1.102362,26.95,0,0,2.7,6,1,3.75,2,no
0,0,0.6380122,11.25,0,0,1.125,7,1,5,2,no
0,0,1.639047,24.35,0,0,2.425,6,0,5.75,2,no
0,0,0.8271105,16.3,0,0,1.65,1,0,4.75,2,no
0,0,1.69152,21.8,0,0,2.175,3,0,2.5,2,no
0,0,1.3323405,24.2,0,0,2.425,4,1,4.75,2,no
0,0,1.47816525,16.9,0,0,1.675,7,1,3.5,2,no
0,0,1.94617,36.5,0,0,3.675,3,1,4.75,2,no
0,0,0.66393845,16.1,0,0,1.6,10,1,5.5,2,no
0,0,1.42054,4.2,0,0,0.4,3,1,2,2,no
0,0,1.9637775,14.95,0,0,1.5,6,0,3.5,2,no
0,0,1.12418375,20.6,0,0,2.075,7,1,2.75,2,no
0,0,1.1068475,32.2,0,0,3.25,3,0,6,2,no
0,0,1.357634,22.05,0,0,2.2,7,1,4.5,2,no
0,0,0.827248,17.86666667,0,0,1.8,3,1,6.666666667,2,no
0,0,0.73498425,14.15,0,0,1.425,10,0,1.75,2,no
0,0,1.1582535,18.1,0,0,1.8,2,1,2,2,no
0,0.009119766,1.958595,17.4,2.5,0,2,3,0,2,2,no
0,0,1.21229275,19.35,0,0,1.95,9,1,2.5,2,no
0,0,0.7918915,11.55,0,0,1.15,10,1,4,2,no
0,0,0.5709745,17.8,0,0,1.75,4,0,5.25,2,no
0,0,0.9731135,17.75,0,0,1.775,7,0,5.5,2,no
0,0,1.273119,20,0,0,2,1,0,2,2,no
0,0.027529245,2.121855,39.45,2.5,0,4.2,8,0,8.25,2,no
0,0,1.495009,27.95,0,0,2.8,8,1,2.75,2,no
0,0,1.5892235,21,0,0,2.1,7,0,3,2,no
0,0,1.0179645,17.85,0,0,1.775,2,1,4.5,2,no
0,0,1.010074,14.2,0,0,1.4,4,1,2.5,2,no
0,0,2.28590225,27.6,0,0,2.775,8,0,3.25,2,no
0,0,1.0021745,13.2,0,0,1.3,3,0,2.5,2,no
0,0,1.5450025,33.75,0,0,3.35,3,0,4.75,2,no
0,0,2.127715,23.25,0,0,2.325,9,0,1.5,2,no
0,0,1.38450675,23.75,0,0,2.375,5,1,3.25,2,no
0,0,1.68648,26.05,0,0,2.6,2,0,2.25,2,no
0,0,2.76261,34.1,0,0,3.4,7,0,3.75,2,no
0,0.027529245,2.3461275,45.6,2.5,0,4.825,7,0,7,2,no
0,0,0.74459375,11.55,0,0,1.125,10,0,2.75,2,no
0,0,1.8076125,31.2,0,0,3.1,7,1,4.5,2,no
0,0,1.46465275,25.8,0,0,2.6,6,0,3.5,2,no
0,0,1.907095,21.6,0,0,2.15,2,1,1.5,2,no
0,0,2.4168,29.25,0,0,2.925,3,0,2,2,no
0,0,1.64756175,20.1,0,0,2,9,0,2,2,no
0,0,1.544713,17.25,0,0.5,1.75,1,1,1.25,2,no
0,0,1.68194,21.3,0,0,2.125,6,1,2,2,no
0,0,1.97394,39.45,0,0,3.95,9,1,6.25,2,no
0,0,2.089235,28.5,0,0,2.825,2,1,2,2,no
0,0,1.9699075,24,0,0,2.375,3,0,1.75,2,no
0,0,0.83981225,22.3,0,0,2.225,8,1,5.75,2,no
0,0,1.7344525,17.55,0,0,1.75,3,0,2,2,no
0,0,2.118525,36,0,0,3.6,8,1,3,2,no
0,0,0.54179225,8.9,0,0,0.875,9,0,3,2,no
0,0,1.9927725,33.75,0,0,3.375,5,1,2.5,2,no
0,0,1.94610175,29.15,0,0,2.9,6,1,2.25,2,no
0,0,1.8776025,33.1,0,0,3.3,8,0,2.5,2,no
0,0,1.56517425,28.5,0,0,2.85,8,0,2.5,2,no
0,0,0.99497325,17.5,0.025,0,1.725,10,0,5.75,2,no
0,0,1.66546,14.4,0,0,1.45,9,0,1.5,2,no
0,0.006403737,1.078348,20.65,2.5,0.5,2.375,7,0,4.25,2,no
0,0,0.740018,24.6,0,0,2.5,10,0,2,3,no
0,0,0.412308667,10.8,0,0,1.066666667,3,0,3.333333333,3,no
0,0,2.10111,33.95,0,0,3.4,5,1,3.5,3,no
0,0,0.931623975,12.2,0,0.5,1.275,8,0,2.75,3,no
0,0,1.648755,28.3,0,0,2.825,10,1,3.25,3,no
0,0,1.24946625,10.05,0,0,1,6,0,4.75,3,no
0,0,1.034075,17.7,0,0,1.8,5,1,4.75,3,no
0,0.012118353,1.8637575,44.3,2.5,0,4.7,10,0,6.5,3,no
0,0,1.93013925,19.15,0,0,1.9,10,1,2.5,3,no
0,0,0.93000125,18.3,0,0,1.825,1,1,4.5,3,no
0,0.007964436,1.4049675,26.1,2.5,0,2.875,8,0,3.75,3,no
0,0,1.20108675,22,0,0,2.2,5,0,5.25,3,no
0,0,1.4029515,28.6,0,0,2.85,10,0,2.25,3,no
0,0,0.63665125,11.85,0,0,1.2,9,1,4.25,3,no
0,0,1.50157,25.7,0,0,2.575,8,1,1.5,3,no
0,0,0.74605075,19.8,0,0,2,8,0,5.75,3,no
0,0,1.4412785,12.6,0,0,1.275,8,1,2.75,3,no
0,0,1.4242445,32.05,0,0,3.225,6,0,2.5,3,no
0,0,1.11504725,11.75,0,0,1.175,9,0,4,3,no
0,0.02244739,1.7007825,29.45,5,0,3.45,7,0,3.75,3,no
0,0,1.32503625,29.2,0,0,2.925,2,1,2.5,3,no
0,0,0.33544675,15.7,0,0,1.6,9,1,5.5,3,no
0,0,1.09744925,14.7,0,0,1.45,10,0,3.75,3,no
0,0,1.35622775,21.95,0,0,2.2,5,0,4,3,no
0,0,0.5939135,10.85,0,0,1.075,7,1,4,3,no
0,0,1.55991575,39.1,0,0,3.925,5,0,5.25,3,no
0,0,1.17214425,41.05,0,0,4.125,8,1,5.5,3,no
0,0,1.615084,27.65,0,0,2.75,5,0,5,3,no
0,0,1.598205,20.7,0,0,2.05,8,0,3.75,3,no
0,0.006981393,1.28693625,14.1,2.5,0,1.65,10,1,3,3,no
0,0,0.6200585,15.45,0,0,1.55,3,1,6.5,3,no
0,0,1.21935575,23.45,0,0,2.375,6,1,2.25,3,no
0,0,1.586215,31.55,0,0,3.15,8,0,4.5,3,no
0,0.00518119,0.37318225,17.2,2.5,0,1.975,5,0,6.5,3,no
0,0,1.03966225,21.55,0,0,2.15,5,0,4.75,3,no
0,0,0.55692825,10.35,0,0,1.025,5,1,2.75,3,no
0,0,1.140662,26.25,0,0,2.625,2,0,4,3,no
0,0,1.4896035,34.3,0,0,3.425,6,1,5.75,3,no
0,0.072397389,2.034989,37.4,2.5,0,3.975,7,1,4,3,no
0,0,1.3726065,26.85,0,0,2.7,7,0,4.75,3,no
0,0,2.19868,22.15,0,0,2.225,7,1,1.25,3,no
0,0,0.6094515,10.85,0,0,1.075,3,0,5,3,no
0,0,1.5064715,22.9,0,0,2.275,4,1,1.75,3,no
0,0,0.812388,21.65,0,0,2.175,6,0,5.75,3,no
0,0,1.91914325,28.5,0,0,2.85,4,1,4,3,no
0,0,1.48749,23.3,0,0,2.325,7,0,4.5,3,no
0,0,2.63853,5.8,0,0,0.6,5,0,0,3,no
0,0,1.48718875,14.85,0,0,1.5,7,0,4,3,no
0,0.014132422,1.6872415,28.15,2.75,0,3.1,4,0,2.75,3,no
0,0,0.99943925,25.4,0,0,2.55,5,0,2.75,3,no
0,0,1.151521,19.05,0,0,1.925,2,1,5,3,no
0,0,0.845327,18.8,0,0,1.9,8,0,1,3,no
0,0,1.242991,33.3,0,0,3.35,8,1,3,3,no
0,0,1.455788667,30,0,0,3.033333333,7,1,2,3,no
0,0,1.61769125,26.75,0,0,2.675,2,0,4,3,no
0,0,2.0948855,43.35,0,0,4.35,1,0,5.5,3,no
0,0,0.888409,17.2,0,0,1.725,2,0,2.5,3,no
0,0,1.7713875,24.85,0,0,2.475,5,1,4.5,3,no
0,0,1.309533,31.7,0,0,3.175,4,1,2.5,3,no
0,0,1.41252325,17,0,0,1.7,5,0,5.25,3,no
0,0,1.1179155,18.6,0,0,1.85,1,1,3,3,no
0,0,2.4368625,32.85,0,0,3.25,4,0,3.5,3,no
0,0,2.1079625,45.1,0,0,4.5,10,0,5.25,3,no
0,0,2.01434,30.95,0,0,3.1,1,1,4,3,no
0,0,1.103328,21.3,0,0,2.125,10,0,5.25,3,no
0,0,2.014335,27.35,0,0,2.75,8,1,3.5,3,no
0,0,1.543711,25.75,0,0,2.55,5,0,3.5,3,no
0,0,1.53732,27.05,0,0,2.725,6,0,4,3,no
0,0,1.20966025,28,0,0,2.825,3,1,5.25,3,no
0,0,2.85251,21.05,0.025,0,2.125,5,1,1.75,3,no
0,0,1.6362045,18.95,0,0,1.875,2,0,2.75,3,no
0,0,2.2133775,15.35,0.025,0,1.55,4,0,2,3,no
0,0,1.4407525,19.9,0,0,1.975,2,1,3,3,no
0,0,1.76931975,22.7,0,0,2.25,9,1,3.25,3,no
0,0,2.02761475,15.9,0.025,1,1.7,7,0,2,3,no
0,0.006807199,1.15307,26,2.5,0,2.85,7,1,3.25,3,no
0,0,1.74354325,34.3,0,0,3.425,9,0,3.25,3,no
0,0,1.33995825,18.55,0,0,1.85,8,0,1.75,3,no
0,0,1.15712925,31.65,0,0,3.15,7,1,5.25,3,no
0,0,1.108469,33.65,0,1,3.45,1,0,3.75,3,no
0,0,0.54196925,21.5,0,0,2.125,8,0,4.5,3,no
0,0,1.62061425,29,0,0,2.875,8,0,4.5,3,no
0,0,0.79797975,20.8,0,0,2.05,1,0,3.5,3,no
0,0,1.44332525,10,0,0,0.975,8,0,3.25,3,no
0,0.006807199,0.89509075,27.5,2.5,0,3,4,0,4,3,no
0,0,1.25403625,23.7,0,0,2.375,1,1,4.25,3,no
0,0,2.497465,35.8,0,0,3.575,4,0,2.25,3,no
0,0,1.53226525,13.7,0,0,1.35,1,1,2.75,3,no
0,0,1.39639025,22.45,0,0,2.275,7,1,5,3,no
0,0,1.05443125,18.7,0,0,1.875,5,1,3,3,no
0,0,1.52218225,24.15,0,0,2.4,3,0,3.25,3,no
0,0,1.15583275,18.15,0,0,1.8,2,1,5.25,3,no
0,0,1.9286725,32,0,0,3.225,5,0,4,3,no
0,0,1.07224925,23.45,0,0,2.35,8,1,4.25,3,no
0,0,1.688435,35.45,0,0,3.55,10,1,5,3,no
0,0,0.58422575,7,0,0,0.675,2,1,4,3,no
0,0,1.8026375,19.95,0,0,2,10,1,4.75,3,no
0,0,1.820139,19.65,0,0,1.95,5,1,1.75,3,no
0,0,1.42003,40.3,0,0,4.025,4,0,6.25,3,no
0,0.003011776,1.27869125,18.85,2.5,0,2.15,8,1,2,3,no
0,0,1.04590825,17.85,0,0,1.8,2,0,4,3,no
0,0.008267775,1.06719575,32.45,2.5,0,3.475,10,0,5.75,3,no
0,0.003011776,1.42195875,28.8,2.5,0,3.15,3,1,2.5,3,no
0.020178767,0,0.9068955,18.45,0,1,1.95,3,0,4.25,3,no
0,0,2.320635,32.6,0,0,3.275,1,1,2.5,3,no
0,0,1.5190385,17.4,0,0,1.75,10,0,3.75,3,no
0,0,2.40708,37.7,0,0,3.75,7,0,2.5,3,no
0,0,2.68216,46.8,0,0,4.7,10,0,7,3,no
0,0,3.799185,47,0,0,4.7,5,1,5,3,no
0,0,1.10222,27.4,0,0,2.7,2,0,9,3,no
0,0,1.70426075,38.65,0,0,3.85,2,0,7,3,no
0,0,1.6567875,36.55,0,0,3.625,8,1,5.25,3,no
0,0,2.62141,26.4,0,0,2.6,1,0,2,3,no
0,0,1.1712875,18,0,0,1.8,7,1,1.25,3,no
0,0,1.45052975,35.55,0,0,3.525,2,0,5.5,3,no
0,0,1.41196325,25.3,0,0,2.5,8,0,4,3,no
0,0,1.1321095,29.85,0,0,3,10,1,6.5,3,no
0,0,1.81273275,18.35,0,0,1.825,10,1,2,3,no
0,0,1.704867,26.15,0,0,2.6,4,1,5,3,no
0,0,1.45627525,17.65,0,0,1.775,4,0,2.25,3,no
0,0,1.582507,20.25,0,0,2,3,0,5,3,no
0,0,2.8921175,32.05,0,0,3.2,5,0,3.25,3,no
0,0,1.5752275,23.9,0,0,2.4,3,1,3.5,3,no
0,0,2.2801375,34.65,0,0,3.45,10,1,3.75,3,no
0,0,1.27611325,26.9,0,0,2.7,2,0,2.5,3,no
0,0,1.51429325,24.05,0,0,2.4,1,0,2,3,no
0,0,1.8442975,18,0.075,0,1.825,8,0,1.75,3,no
0,0,1.2988645,20.55,0,0,2.05,10,1,4.5,3,no
0,0,1.55829075,26.2,0,0,2.625,3,0,5.25,3,no
0,0,1.569025,23.9,0,0,2.4,5,0,4.5,3,no
0,0,1.075248333,19.93333333,0,0,2,9,1,5,3,no
0,0,1.83358,23.4,0,0,2.35,1,1,1.75,3,no
0,0,2.036405,34.2,0.075,0,3.45,3,1,4.5,3,no
0,0,1.9607975,17.45,0,0,1.75,6,1,1.25,3,no
0,0,1.774795,24.55,0,0,2.45,6,0,2,3,no
0,0,1.06381175,34.25,0,0,3.4,1,0,4.75,3,no
0,0,1.631317,31.35,0,0,3.125,7,1,5.25,3,no
0,0.010380178,0.81273175,20.8,5,0,2.575,8,0,5,3,no
0,0,1.15863275,15.2,0,0,1.525,3,0,3.5,3,no
0,0,0.8393605,16,0,0,1.575,8,1,2.75,3,no
0,0,1.37997275,23.9,0,0,2.4,10,1,3.75,3,no
0,0,1.45726325,22.7,0,0,2.275,3,1,3.5,3,no
0,0,1.26340275,26.95,0,0,2.675,1,0,3.75,3,no
0,0,0.93645025,26.5,0,0,2.65,5,0,4,3,no
0,0,1.4987455,27.85,0,0,2.8,2,0,4,3,no
0,0,1.04937425,8.95,0,0,0.875,6,1,3.25,3,no
0,0,1.43577875,28.4,0,0,2.85,1,1,4.25,3,no
0,0,1.60196675,34.25,0,0,3.425,9,1,4.25,3,no
0,0,1.300784,8.65,0,0,0.85,6,0,3.25,3,no
0,0,1.55256,35.85,0,0,3.575,4,1,4.25,3,no
0,0,1.5731925,29.15,0,0,2.925,10,0,2.75,3,no
0,0,1.16338675,6,0,0,0.575,3,0,2.25,3,no
0,0,1.6356365,34.6,0,0,3.45,9,1,7,3,no
0,0,2.5187,30.2,0,0,3.025,7,1,2.25,3,no
0,0,1.09100225,13.9,0,0,1.4,9,0,2,3,no
0,0,1.40945675,26.4,0,0,2.625,7,0,5.25,3,no
0,0,0.86914825,18.45,0,0,1.85,1,0,3,3,no
0,0,1.59449525,22.15,0,0,2.2,5,0,4.5,3,no
0,0,1.11165125,14.1,0,0,1.425,3,1,3.25,3,no
0,0,0.752879667,27.66666667,0,0,2.733333333,10,0,6.333333333,3,no
0.014702491,0,0.993007,20.3,0,1,2.1,10,1,3,3,no
0,0,2.5154425,39.3,0,0,3.9,2,1,3.75,3,no
0,0,0.670635,20.05,0,0,2,4,0,5.5,3,no
0,0.073243953,1.094905,18.85,2.5,0,2.1,10,0,4,3,no
0,0,1.62099275,26.65,0,0,2.675,2,0,5.25,3,no
0,0,2.318415,36.85,0,0,3.675,3,0,3.75,3,no
0,0,1.08611075,26.25,0,0,2.625,7,1,4.75,3,no
0,0,1.3573565,36.8,0,0,3.7,2,1,4,3,no
0,0,0.8772225,27.5,0,0,2.75,5,0,6,3,no
0,0,2.469275,39.25,0,0,3.925,6,1,3,3,no
0,0,1.48147175,39.1,0,0,3.925,10,0,3.25,3,no
0,0.073243953,1.07994925,22.7,2.5,0,2.525,9,0,4.25,3,no
0,0.005219328,1.762774,32.1,2.5,0,3.45,3,0,5,3,no
0,0.014084189,1.643648,33,5,0,3.8,7,0,6,3,no
0,0,1.9537925,25.75,0,0,2.575,8,1,2.5,3,no
0,0,2.03377225,41.6,0,0,4.175,7,0,3,3,no
0,0,1.26448125,21,0,0,2.1,1,1,4,3,no
0,0,2.0824575,17.1,0.025,0,1.7,4,0,2.5,3,no
0,0,2.33897,23.93333333,0,0,2.4,5,1,2,3,no
0,0,1.033634,27,0,0,2.725,9,0,3.75,3,no
0,0.015334839,1.7926525,39.6,5.075,0.5,4.525,3,0,4,3,no
0,0.046440415,1.037139,25.9,2.5,0,2.85,8,1,3.75,3,no
0,0,2.322725,32.85,0,0,3.275,9,0,2,3,no
0.008260202,0,1.46191725,22.2,0,4.5,2.7,10,1,3.25,3,no
0,0,1.585693,40.25,0,0,4.025,5,1,4.25,3,no
0,0,1.0789315,16.2,0,0,1.625,10,1,4,3,no
0,0.046440415,1.054639,24.4,2.5,0,2.7,10,0,2.75,3,no
0,0,1.53762475,14.75,0,0,1.475,1,0,3,3,no
0,0,1.07517975,19,0,0,1.875,3,0,4,3,no
0,0,0.86162675,22.85,0,0,2.275,10,1,4.25,3,no
0,0.046440415,1.685234,27.85,2.5,0,3.025,6,1,2.75,3,no
0,0,1.64623475,15.8,0,0,1.575,3,1,3,3,no
0,0,1.40602875,18.6,0,0,1.875,3,0,5.25,3,no
0,0,1.0355675,23.45,0,0,2.35,2,0,2.75,3,no
0,0,1.3621095,14.35,0,0,1.425,8,0,5.25,3,no
0,0,1.6817885,30.85,0,0,3.1,2,0,4,3,no
0,0,1.60913925,29.85,0,0,2.975,1,0,4.5,3,no
0,0,1.6407965,38.3,0,0,3.825,3,1,3.75,3,no
0,0,1.2980575,19.1,0,0,1.9,8,1,2,3,no
0,0,2.18704,36.35,0,0,3.625,9,0,1.75,3,no
0,0,1.3789145,16.2,0,0,1.6,1,0,4.5,3,no
0,0,1.80205525,18.45,0,0,1.825,9,1,1.5,3,no
0,0,2.149915,36.5,0,0,3.675,5,1,2.75,3,no
0,0,1.15792125,16.8,0,0,1.675,10,1,5,3,no
0,0,1.5796815,46.5,0,0,4.65,3,0,4.25,3,no
0,0,1.274428,20.95,0,0,2.1,3,1,2,3,no
0,0,1.26115125,17.85,0,0,1.75,5,1,2,3,no
0,0,2.23906,33.4,0,0,3.35,6,0,3,3,no
0,0,0.9780305,21.55,0,0,2.15,2,0,2.25,3,no
0,0,1.2716275,16.25,0,0,1.625,3,1,2.5,3,no
0,0,1.5081685,12.7,0,0,1.275,5,0,2.25,3,no
0,0,1.05959,26.2,0,0,2.6,2,0,3.5,3,no
0,0,1.29850175,28.85,0,0,2.875,5,0,7,3,no
0,0,1.5775795,26.55,0,0,2.65,5,1,4,3,no
0,0,2.4416525,29.4,0,0,2.95,3,0,2.25,3,no
0,0,1.5826445,30.75,0,0,3.075,1,0,5.75,3,no
0,0,1.810882,35.75,0,0,3.575,8,1,4,3,no
0,0,1.0909455,12.9,0,0,1.3,10,1,1.5,3,no
0,0,1.6059495,28.5,0,0,2.85,7,1,4,3,no
0,0,0.749216,25.85,0,0,2.6,8,0,5,3,no
0,0,1.238992,17.1,0,0,1.725,1,0,1.75,3,no
0,0,1.19447,21.35,0,0,2.125,3,0,4.75,3,no
0,0,1.40854025,8.7,0,0,0.875,7,0,2.75,3,no
0,0,1.02117875,21.1,0,0,2.1,9,0,3.75,3,no
0,0,2.32823,37.8,0,0,3.775,5,0,4,3,no
