avg_xG,avg_xA,avg_xGC,avg_I,avg_C,avg_T,avg_ICT,fixture_difficulty,was_home,form,total_points,class
0.319708032,0.307118028,1.3621095,31.05,12.375,26.25,6.975,8,0,6.75,2,no
0.813163415,0.123137891,1.236934,22,20.275,63.75,10.525,9,0,5,2,no
0.420806505,0.200997569,0.745779425,8.85,23.15,61,9.3,10,1,2,2,no
0.880352665,0.302617222,1.144323,20.1,10.575,43.5,7.425,10,0,5,2,no
0.275687716,0.107099794,1.9748175,18.45,16.825,44.25,7.95,6,0,3.5,2,no
0.48469333,0.152449707,0.5324065,19.95,16.775,36.75,7.35,1,1,4.25,2,no
0.229664841,0.156491224,1.3789145,17.75,19.825,25,6.25,9,1,3.25,2,no
0.332136478,0.029885394,2.45784425,11.05,5.625,23,3.9,10,1,3.5,2,no
0,0,1.58504025,0.25,0.425,1,0.15,7,0,1,2,no
0.548584943,0.075142611,2.0305555,11.45,14.975,47.25,7.3,8,1,3.75,2,no
0.348174691,0,1.3911185,8.15,1.475,40.5,5,9,1,3.25,2,no
0.267009567,0.107099794,2.2592025,17.6,16.575,44.5,7.875,8,1,3.5,2,no
0.515132779,0.316980368,1.364817,34.9,9.4,35.25,7.975,10,0,8.25,2,no
0.191388763,0.015760634,2.0305555,1.1,4.5,18.25,2.225,10,0,3,2,no
0.568287332,0.07337549,1.9269325,32.55,14,62,10.875,1,0,6,2,no
0.633718423,0.247906478,1.231835,24.25,16.25,40.5,8.125,2,1,4.75,2,no
0.833981903,0.026940703,0.918054,16.95,4.6,33,5.425,4,1,4.5,2,no
0.056102011,0.207622927,0.73999875,6.25,16,12,3.425,8,0,1.5,2,no
0.952785809,0.009206298,0.87824875,31.95,7.975,44,8.425,4,1,5,2,no
0.232433181,0.027526012,0.9867385,10.45,5.85,12.5,2.85,8,0,2.5,2,no
0.304086465,0.047435969,1.574245,21.9,13.725,26.25,6.2,2,1,4.25,2,no
0.293166343,0.033961248,1.86331175,11.25,8.275,23.25,4.25,6,0,3.5,2,no
0.009585506,0.186601484,1.65908525,3.1,12.925,6.25,2.2,3,1,1.25,2,no
0.490307927,0.086148375,1.14928625,19.6,18.825,62.25,10.075,3,1,3.75,2,no
0.143776181,0,1.6309055,0.3,2.275,17.25,1.825,7,0,3.25,2,no
0.05941958,0.118359752,1.16269875,3.35,13.675,11,2.675,4,0,1.5,2,no
0.399224317,0.076248358,1.181575,23.4,12.725,35.75,7.2,9,0,4.25,2,no
0.150105638,0.004075853,1.94100175,3.6,5.925,10.25,1.95,2,1,2,2,no
0.604433492,0.109332438,0.931371,41.65,22.125,66.75,13.05,3,1,8,2,no
0.145858308,0.004075853,1.78140975,5.85,5.6,11.5,2.3,1,0,2,2,no
0.657393154,0.250093203,1.012677,36.25,15.175,47.5,9.9,5,0,8.5,2,no
0.359060254,0.038214453,1.28405775,20,7.1,32,5.925,2,0,4.25,2,no
0.250938517,0.401977152,1.47414325,31.55,14.325,31.25,7.725,1,0,7.25,2,no
0.0546895,0.005896337,1.21849175,0.6,3.325,3,0.675,8,0,1,2,no
0.52379461,0.023006829,2.4091875,16.9,8.35,52.5,7.8,7,1,3.5,2,no
0.348638409,0.156491224,1.47414325,21.2,20.225,31.75,7.325,1,0,3.5,2,no
0.861800864,0.022276621,1.21849175,21.5,10.075,43.25,7.5,8,0,4,2,no
0.042159753,0.042057345,1.15792125,2.8,12.85,7.75,2.225,10,1,1.5,2,no
0.696402967,0.203643534,1.274428,39.85,15.075,47,10.175,3,1,7.75,2,no
0.38374437,0.198764384,0.95244975,17.3,9.825,39,6.625,1,1,4.25,2,no
0.160916234,0.004075853,1.35198225,4.6,5.725,13,2.325,3,1,2,2,no
0.593914043,0.071678367,1.153807,23.55,12.975,37,7.35,2,1,6,2,no
0.304920762,0.235263048,1.5927275,23.55,15.75,40.25,7.975,5,1,6,2,no
0.330698567,0.122087206,0.73999875,18.3,20.125,21.25,5.975,9,0,3,2,no
0.249272038,0.401977152,1.035867,22.35,14.475,34.25,7.125,2,1,6,2,no
0.237534422,0.23738803,1.290223,8.8,12.05,24,4.5,3,1,2.25,2,no
0.350051466,0.044093177,1.93082,22.45,11.05,33.5,6.625,9,0,4,2,no
0.495830376,0.148898299,0.919193,20.2,17.5,50,8.775,7,1,4.5,2,no
0.388411662,0.13390656,0.93502375,16,19.6,29.75,6.55,6,1,3,2,no
0.30145576,0.154623962,1.06355475,35.25,18.3,34.75,8.825,9,1,6.5,2,no
0.100155156,0.030465952,1.9870925,9.85,11.625,7.25,2.875,4,1,1.75,2,no
0.308897697,0.240006692,1.19476225,24.1,18.15,40,8.25,1,0,6,2,no
0.454504441,0.079257493,1.3358775,17.8,17.1,47.75,8.275,8,0,4.5,2,no
0.530887514,0.022276621,1.6991315,11.95,10.175,32.5,5.45,2,0,3,2,no
0.377708884,0.016567165,1.849515,21.35,6.5,36,6.3,7,1,4.25,2,no
0.174992092,0.020502623,1.8840885,11.5,4,29.5,4.425,4,0,3.25,2,no
0.388411662,0.118761629,0.870385,15.75,15.6,29.75,6.125,7,1,3.25,2,no
0,0,1.20244275,0,0.4,0.5,0.075,9,0,1,2,no
0.476749294,0.043953994,1.09605425,16.55,11.975,51,7.925,5,1,4.5,2,no
0.225336149,0.005896337,1.5081685,10.1,3.475,14.5,2.8,5,0,3,2,no
0.381706074,0.01675427,1.5081685,1.45,7.65,24.25,3.225,5,0,1.75,2,no
0.852111712,0.174663272,1.54915325,42,11.45,58.75,11.225,10,1,8,2,no
0.135729397,0,0.8293515,19.15,1.4,9.5,3,1,1,3.75,2,no
0.172354841,0,1.61044225,1.85,2.275,23.5,2.625,8,0,1.75,2,no
0.798104778,0.087918538,0.8293515,14.2,11.35,38,6.375,1,1,2.5,2,no
0.427198507,0.034978002,1.05781925,13.3,10.35,35.25,5.9,3,0,3.25,2,no
0,0,0.8952285,1.9,0.65,0.5,0.3,4,1,1.25,2,no
0.321548476,0.197942161,1.29850175,23.8,15.125,22.5,6.125,5,0,4.5,2,no
0.046686394,0.152178928,0.64584175,1.65,4.2,14,1.95,10,0,1.5,2,no
0.185200237,0.011802293,1.642788,0.3,3.95,13.75,1.6,9,1,1.75,2,no
0.009553715,0,1.277761,0.6,0.925,7,0.775,9,1,1.25,2,no
0.035142126,0.077678464,1.4180445,0.7,4.275,9.25,1.4,3,0,1.25,2,no
0.091409491,0.084189899,1.26806825,11.35,12.825,21.75,4.6,9,1,2.5,2,no
0.439567573,0.157722759,0.984578,46.65,22.175,46.5,11.525,5,0,8.5,2,no
0.346983143,0.25438287,1.08185275,24.6,18.6,41.75,8.525,7,0,5.5,2,no
0.289829124,0.197942161,1.5826445,22.75,15.25,15.75,5.35,1,0,4.5,2,no
0.232202721,0.159889556,0.7709605,1.3,7,18.25,2.575,10,0,1.5,2,no
0.55788371,0.100689296,0.7709605,10.55,11.1,22.5,4.425,10,0,2.25,2,no
0.02091796,0,1.8250025,1.55,0.65,2.5,0.425,8,1,1,2,no
0.398992842,0.206172173,1.31656125,30.35,23.025,57.5,11.1,1,0,6,2,no
0.035142126,0.110977083,1.238992,2.45,10.375,9.75,2.25,1,1,1.25,2,no
0.364989527,0.020367354,1.3668505,7.6,7.475,17.75,3.1,9,0,3.25,2,no
0.473747313,0.040770437,0.89675125,15.95,9.325,30,5.55,5,0,3.25,2,no
0.01952807,0.011236428,1.1819775,0.25,3.15,2.5,0.525,3,0,1,2,no
0.430233441,0.250718189,1.04075725,25.15,19.325,49,9.35,10,0,5,2,no
0.638835933,0.302297982,0.5982755,37.9,25.925,60,12.375,9,1,6.25,2,no
0.269450408,0,1.23377925,2.7,0.975,19.75,2.3,2,1,1.75,2,no
0.405229852,0.002971786,1.40854025,13.6,3.6,19.25,3.625,7,0,2.75,2,no
0.286353022,0,1.3668505,13.1,0.9,16.25,2.875,8,1,3,2,no
0.19853433,0.022555498,1.57300825,19.2,7.95,38.75,6.5,5,1,4.5,2,no
0.419201463,0.201252341,1.02117875,9.95,19.3,45,7.45,9,0,2,2,no
0.469988473,0.019377647,1.14416725,22.15,10.575,41.25,7.4,6,1,5,2,no
0.196159437,0.012358896,1.650672,11.3,4.375,34.25,4.975,5,1,3,2,no
0.059356567,0.01013434,1.7640725,15.55,9.375,17.75,4.25,5,1,3.5,2,no
0.039468512,0,0.840758,9.4,1.325,9.75,2.05,4,0,2.75,2,no
0.230875097,0.060271918,1.280369,11.3,12.15,36.75,6.025,2,0,3,2,no
0.633754712,0.197878118,0.9142485,38.55,29.475,57.25,12.525,3,0,6.25,2,no
0.385669191,0.050478315,0.920602,7.75,12.95,25.5,4.625,4,0,3.25,2,no
0.330640448,0.02815965,1.86021975,10.15,8.575,39,5.675,10,1,2.75,2,no
0.337629229,0.160402659,1.47905125,11.85,13.6,33,5.875,6,0,2.25,2,no
0,0,2.0132725,0,0.85,3,0.375,4,0,1,2,no
0.677856725,0.065375052,2.09368,29.05,13.45,40.5,8.325,7,1,7,2,no
0.704539284,0.004830095,0.667635,29.75,3.8,63.5,9.7,10,0,6,2,no
0.633302869,0,1.3951055,16.6,4.325,62.5,8.325,1,0,4.25,2,no
0.317608014,0.14404203,2.211785,11.85,7.25,17.75,3.7,9,1,2,2,no
0.266524229,0,1.9009525,16.45,2.7,18.5,3.625,7,1,2.5,2,no
0.155692526,0.162554339,2.121086,10.75,16.85,32.75,6,3,1,2.5,2,no
0.623188064,0.002971786,2.0132725,16.9,6.325,25.25,4.825,4,0,2.75,2,no
0.691247152,0.188547567,1.234746,30.2,14.775,45,8.875,9,0,6,2,no
0.801531672,0.094640762,0.88668,50.55,12.45,74.25,13.725,8,0,9,2,no
0.410980914,0.081874372,0.86343925,7.9,12.775,27.5,4.825,10,0,3.25,2,no
0.26156082,0.075215261,2.04692975,15.95,13.7,26.75,5.65,3,1,3.75,2,no
0.498992745,0.05809407,0.9101195,22.1,9.125,61.5,9.275,8,0,5.75,2,no
0.27460701,0,1.2135615,10.05,2.225,23.5,3.575,1,1,2.25,2,no
0.486655227,0.009766068,1.49416325,18.8,9.575,31.25,5.95,2,1,3,2,no
0.220330827,0.089252849,1.56305075,7.5,18,18.25,4.375,6,1,2.5,2,no
0.229090516,0.087071933,2.4275625,9.3,7.6,41,5.75,10,0,2.25,2,no
0.078272374,0.092585326,1.67688,16.85,12.025,23,5.175,5,0,3.5,2,no
0.43216839,0,1.74466,15.15,3.525,23.5,4.075,5,0,2.75,2,no
0.707936212,0.454569936,1.02974475,32.7,36.15,56.25,12.525,1,0,6,2,no
0.634293199,0.073538817,2.72236,41.2,23.3,72,13.7,8,1,8,2,no
0.699434392,0.178222492,1.158456,31.15,12.7,49.5,9.2,8,1,6.25,2,no
0.949364662,0.052317493,0.78663475,50.7,8.125,89.5,14.825,3,1,9,2,no
0.156443309,0.004649583,1.0228585,1.9,3.625,3.75,0.95,9,1,1,2,no
0.21958025,0,1.53592825,9.3,1.325,22.25,3.275,3,1,3.25,2,no
0.361238368,0.198789123,1.8601375,11.05,11.95,32.5,5.45,6,0,3,2,no
0.495512667,0.035272361,1.5167255,24.2,12.525,56.25,9.3,2,1,3.75,2,no
0.364771685,0.277068809,1.47110125,11.6,11.025,20.5,4.325,10,1,2,2,no
0.126381754,0.044518972,1.162227,4,8.275,26.5,3.875,6,0,2,2,no
0.413781375,0.080317371,3.2913,21.9,23.95,68,11.4,5,0,5,2,no
0.191368834,0,2.4265175,3.75,3.475,37.5,4.45,10,0,1.5,2,no
0.324042964,0.058221069,1.53592825,13.25,12.075,42.5,6.775,3,1,1.75,2,no
0.71229732,0.372019737,0.8491585,21.15,28.475,44.5,9.425,3,1,4.25,2,no
0.281633027,0.143507937,1.4397845,11.2,24.6,30.5,6.625,3,0,3.75,2,no
0.054328449,0.114486735,1.47647125,7.35,9.7,15.75,3.3,1,0,2.5,2,no
0.859102398,0.32368752,0.6540925,20.15,24.15,42.5,8.7,1,0,4.25,2,no
0.339130629,0.06307666,0.9897485,22.45,14.175,33.75,7.05,5,0,5,2,no
0.40333008,0.126047269,1.3122445,10.35,12.65,67.25,9.025,4,1,2.25,2,no
0.518827144,0.058221069,1.49381075,13.15,11.625,51.25,7.6,1,1,1.75,2,no
0.301717867,0.053544914,3.203953333,15.66666667,16.6,52,8.433333333,8,0,4,2,no
0.679281402,0.032457788,0.9262205,18.45,9.15,45,7.225,3,1,4,2,no
1.034078836,0.041784723,1.06146275,34.15,7.125,62.75,10.4,9,0,6.5,2,no
0.210579176,0.216122929,2.07386825,20.4,18.05,27.25,6.575,7,0,4.25,2,no
0.694603294,0.304464836,1.11288475,17.1,19.925,37.75,7.475,2,1,4.25,2,no
0.1661155,0.002924618,1.798818,2.1,4.45,13.75,2.05,5,0,1,2,no
0.47968702,0.029366348,1.05830475,29.2,5.025,47.75,8.2,8,0,6.5,2,no
0.34063877,0.052975453,1.41418325,19.65,8.325,30.5,5.775,2,0,5.5,2,no
0.505794942,0.167097598,2.096535,12.85,5.05,41.5,5.9,4,1,2.25,2,no
0.33625772,0.279260145,1.87771525,24.45,27.85,52.75,10.525,2,0,3.25,2,no
0.991423041,0.041784723,1.33885825,33.55,6.2,57,9.575,10,1,6.5,2,no
0.42825941,0.099051873,1.0909455,28.8,22.3,42.25,9.325,9,1,5,2,no
0.414480811,0.133026779,1.26736825,18.7,6.425,24,4.8,1,0,4,2,no
0.590601895,0.018070921,1.61605625,22.75,7.3,34,6.4,10,0,4.25,2,no
0.432704221,0.058221069,1.41418325,11.75,10.7,55.25,7.775,2,0,2,2,no
0.638800383,0.021951575,1.25767025,3.95,10.55,29,4.35,5,0,2,2,no
0.165040742,0.092795933,1.30371,5.15,6.075,14.25,2.55,8,0,2,2,no
0.282770989,0.178811185,1.20170025,27.5,17.925,37.75,8.3,7,1,5.25,2,no
0,0,1.29369175,0.85,0.225,1.5,0.25,6,0,1,2,no
0.010130425,0.104237087,1.382095,3.5,4.4,1.5,0.9,9,0,1,2,no
0.651941873,0.041998298,1.28730825,20.8,5.6,44,6.925,1,0,4.25,2,no
0.430937037,0.146032003,1.22864575,18.6,10.6,29,5.7,3,1,4.25,2,no
0.232944034,0.021281824,1.347737,31.3,8.275,19,5.875,10,0,5,2,no
0.158995651,0.023364756,1.174826,1.1,4.425,15.25,2,3,1,1.25,2,no
0.590601895,0.018070921,1.57471375,24,7.175,34,6.525,1,1,4.5,2,no
0.547070537,0.311005741,1.76204325,23.1,23.9,27.75,7.5,8,0,4,2,no
0.430509731,0.034748778,0.96724525,27.75,7.875,40.25,7.5,10,1,7,2,no
0.480180359,0.037267197,1.3171605,3.35,10.35,23.5,3.725,4,1,2,2,no
0.054774999,0.098521454,1.036339,5.95,8.975,20.25,3.525,9,1,2.25,2,no
0.252387054,0.016613314,1.4406695,11.05,4.6,20.5,3.625,1,1,3.25,2,no
0.007358121,0.108056607,1.8663025,3.7,7.775,5,1.65,8,1,1.25,2,no
0.374273077,0.041998298,1.049094,14.2,5.6,44,6.275,8,1,3.25,2,no
0.386161579,0.053147175,1.3024645,21.3,14.35,36,7.05,5,0,4.25,2,no
0.232944034,0.027140023,1.291802,29.85,10.425,18,5.85,6,1,5,2,no
0.632630914,0.035113448,1.525093,14.45,9.95,28.25,5.275,4,0,2.75,2,no
0.530573737,0.065131443,0.610908725,31.15,16.75,50.75,9.9,2,0,6.5,2,no
0.265052798,0.019665299,1.173733625,4,6.9,22.25,3.3,10,0,2,2,no
0.170640023,0.093921995,1.58445475,11.45,16.875,27,5.55,1,0,3.5,2,no
0.712232815,0.014215758,1.04706575,4.65,2.925,32,3.95,3,0,2,2,no
0.056733958,0.084493,1.083484,6.3,6.4,15.5,2.85,1,0,2.25,2,no
0.299527323,0.279768051,1.347737,23.3,26.3,35.5,8.525,8,0,3.5,2,no
0.238703599,0.156272124,1.49826225,35.75,22.275,35.75,9.35,10,1,6.75,2,no
0.03319316,0.00381952,1.855025,2.5,4.925,8.25,1.575,6,0,1.5,2,no
0.018730341,0.034083175,1.821184,2.2,9.6,7,1.825,2,1,0.75,2,no
0.232586005,0.029929375,1.2186515,3.65,5.85,33,4.15,8,0,2,2,no
0.753517771,0.066021673,1.0960205,24,15.575,37.25,7.675,5,1,4.25,2,no
0.266349919,0.049686258,0.9349985,22.25,11.6,24,5.8,8,0,3.75,2,no
0.15007088,0.018189154,2.366225,2.2,6.375,16.5,2.525,10,0,1.75,2,no
0.458583975,0.026729189,1.145594,15.75,5.55,43.75,6.475,1,0,2.75,2,no
0.24317333,0.026911163,1.855025,16.1,7.3,26,4.925,6,0,2.5,2,no
0.394166643,0.047377627,0.304065725,22,14.375,43.5,8,7,1,5.25,2,no
0.19626458,0,1.07509975,2.75,2.775,22,2.75,8,1,2,2,no
0.439962739,0,1.94126075,12.95,3.1,34.5,5.075,8,1,2.5,2,no
0.25488491,0.098831063,1.22209475,15.8,8.75,21.25,4.6,5,0,4.5,2,no
0.509674756,0.054621287,1.129948,17.4,12.875,33.25,6.35,2,0,2.75,2,no
0.22178721,0.049686258,1.37441575,16.05,11.2,21,4.85,9,1,2.75,2,no
0.403634238,0.315946133,2.12577575,26.55,21.7,15.75,6.35,8,1,5,2,no
0.948673189,0.362692416,1.56141325,30.75,22,52.25,10.5,6,1,6.5,2,no
0.337567426,0.031100039,0.73896375,12.75,8.075,27.25,4.8,10,1,2.75,2,no
0.083739606,0.040866982,1.007522375,5.5,7.95,22.5,3.575,3,0,1.75,2,no
0.185140908,0.025716899,1.27186775,11.65,6.125,30.25,4.8,9,0,4,2,no
0.533771465,0.0370206,1.32729375,15.2,17.35,38.25,7.075,10,0,3.25,2,no
0.414710958,0.1275905,1.65462225,37.05,22.275,45,10.425,9,0,6.5,2,no
0.488933243,0.01989384,0.99205525,17,5.8,29,5.175,7,1,2.75,2,no
0.145935086,0.03279319,1.947889,6.25,9.65,21.75,3.775,2,0,2,2,no
0.117503554,0.018198288,1.8753775,3,5.95,2.5,1.175,4,1,1.25,2,no
0.119397263,0.036499126,1.443308375,7,7.65,34.5,4.9,6,1,1.75,2,no
0.15940357,0,1.555931,13.55,1.55,20.75,3.6,3,0,3.25,2,no
0.148304336,0,1.24883025,6,3.3,39.25,4.775,2,1,1.75,2,no
0.355125699,0.190534264,2.4302125,24.65,9.125,20,5.375,8,1,5.25,2,no
0.145935086,0.048208417,1.7304915,7.75,9.5,22.75,4,9,1,2,2,no
0.414697804,0.252109722,1.47075675,24.4,16.8,19.25,6,10,0,5,2,no
0.084780812,0.027517669,1.51582525,1.9,8.15,3.5,1.325,5,0,1.25,2,no
0.264144922,0.095986447,1.5878975,23.05,6.725,30.25,5.975,8,0,4.75,2,no
0.171393296,0.131701237,1.540259,8.05,23.05,40.75,7.175,7,0,1.75,2,no
0.177031679,0.090062125,0.93902925,2.75,7.5,22.5,3.25,5,1,3.25,2,no
0.343053451,0.147328261,1.6418775,23.25,13.3,24.25,6.025,5,1,4.5,2,no
0.298743548,0.190534264,2.548905,16.6,10,20.25,4.675,3,0,3.75,2,no
0.730869114,0.207063409,1.37919925,39.7,19.2,51.75,11.05,8,0,7.75,2,no
0.196670962,0.008154264,1.8453005,30.7,6.275,30,6.7,1,0,6.25,2,no
0.23432631,0.239317894,1.18196675,14.25,13.025,13.5,4.025,5,1,3.5,2,no
0.124352749,0.032423263,1.46690625,1.9,11.5,9,2.15,7,1,1.5,2,no
0.02885348,0.017794428,1.48395975,3.8,3.85,10,1.775,2,0,1.25,2,no
0.304306893,0.008154264,1.311711,33.05,7.2,52.5,9.3,3,1,6.5,2,no
0.374876592,0.092469417,0.88594,21.75,10.55,39.75,7.2,9,0,6,2,no
0.186013609,0.003781673,1.182439,1.35,4.5,12,1.75,8,0,1,2,no
0.421337638,0.103137091,0.85762475,11.4,5.95,47,6.35,4,0,3,2,no
0.640123537,0.078774852,0.85762475,32.9,18.7,61.75,11.325,4,0,5.5,2,no
0.347628253,0.200982733,0.95991075,40.75,15.575,40.25,9.675,6,1,6.5,2,no
0.094575496,0.162334074,1.642503,10.4,17.525,15.75,4.35,3,1,2.75,2,no
0.232890122,0.082397649,2.97845,15.1,12.675,29,5.7,9,1,4.25,2,no
0.295340341,0.345134325,1.10549975,32.85,21.75,40.75,9.525,4,1,8,2,no
0,0.12115626,2.0359775,3.2,8.25,1.5,1.225,6,0,1,2,no
0.456766061,0.132536519,1.42031375,13,13.025,35.25,6.075,3,1,4.75,2,no
0.867541473,0.044660218,1.26830475,28.95,9.15,76.5,11.375,2,1,5.75,2,no
0.419701397,0.017517002,1.44281,4.8,11.7,79,9.6,9,1,5,2,no
0.256188019,0,2.7117425,8.9,0.6,32.25,4.1,10,1,2.75,2,no
0.171951468,0.104934938,1.13286475,18.65,17.575,35.75,7.175,3,0,5.25,2,no
0.4205174,0.177397047,1.27751425,25.5,11.85,37.25,7.45,3,1,6,2,no
0.344271393,0.112679228,1.4156735,18.9,4.45,25.5,4.8,6,1,4.25,2,no
0.15885596,0.141060648,1.1437055,12.15,12.825,23.25,4.825,6,1,3.5,2,no
0.158093244,0.071960598,1.27751425,2.45,3.325,15.25,2.125,3,1,1,2,no
0.168844048,0.168500416,1.2178015,17.4,17.85,29.25,6.45,7,1,4,2,no
0.22663654,0.038893198,1.84746,8.4,12.05,45,6.55,1,0,3.5,2,no
0.256994197,0.010170803,2.45164,8.9,3.6,32.75,4.475,6,0,3,2,no
0.586358603,0.242336737,1.15149575,18.5,14.85,39.75,7.325,1,1,3.75,2,no
0.635784842,0.027731384,1.15149575,38.85,7.8,37.5,8.425,1,1,6.5,2,no
0.934485245,0.040607473,1.18338925,44.75,5.7,35.25,8.5,8,1,8.25,2,no
0.132251989,0.132483259,1.235558,10.95,10.05,18,3.9,9,0,3.5,2,no
0.169153328,0,1.68325975,11.6,3.85,32.25,4.775,2,1,3.25,2,no
0.345915325,0.025928798,1.535368333,8.4,11.8,49.33333333,6.966666667,4,1,3,2,no
0.020496358,0.005996527,1.3668505,0.8,3.375,4.25,0.775,1,0,1.25,2,no
0.939956225,0.070664678,1.591136,38,11.975,34.25,8.35,10,1,8.5,2,no
0.431617229,0.177397047,0.91004975,25.75,12.275,43,8.075,1,0,6,2,no
0.069272621,0.102573462,0.89090625,9.05,5.125,15.75,3,2,1,3.25,2,no
0.214332188,0.009031286,1.873837,12.25,6.925,23.75,4.275,2,1,3.25,2,no
0.052493921,0.098280012,1.413928,4.55,10.375,13.5,2.85,5,1,1,2,no
0.55501667,0.139118958,1.6573075,23.95,17.375,39.25,8.025,4,0,5.25,2,no
0.021810131,0.006674233,1.14546775,2.25,3.825,8.25,1.425,2,1,1,2,no
1.200637609,0.065825089,1.0958625,63.3,18.85,53.5,13.6,8,0,10.5,2,no
0.188621741,0.235487834,1.3571065,16.2,22.3,37.5,7.6,6,0,3.25,2,no
0.425146861,0.082201831,0.7473172,2.65,4.375,23.25,2.975,7,1,2.25,2,no
0.631622069,0.118865654,1.48698975,21.45,14.675,56.25,9.2,1,1,4.5,2,no
0.442936843,0.127537208,1.172506,27.75,11.325,38,7.7,10,0,5.5,2,no
0.821420804,0.043883393,0.95444,45.66666667,15.4,44.66666667,10.6,6,1,7.666666667,2,no
0.057072841,0.015938498,1.5151405,3.15,5.75,16.5,2.475,7,1,1.5,2,no
0.505371123,0.165899307,0.94882225,17.45,7.175,36.5,5.95,7,1,4.75,2,no
0.182476994,0,1.79656325,19.35,4.175,33.75,5.75,4,1,4,2,no
0.200476766,0.259333121,1.62964825,16.05,27.7,35,7.875,8,1,3.5,2,no
0.071056856,0.019896707,1.345674,3.3,9.125,20.75,3.25,9,1,1.75,2,no
0.422525196,0.011307891,0.80575825,11.25,5.125,35.25,5,9,1,3,2,no
0.424171312,0.075951491,1.9064325,48,8.875,60,11.7,8,1,9.75,2,no
0.104318829,0.037296618,1.11340875,12.4,6.925,23.75,4.3,2,0,3.75,2,no
0.210647177,0.03396054,1.47312775,8.1,10.625,19.5,3.825,10,1,2.25,2,no
0,0.041610427,1.879485,0.8,5.7,1,0.75,10,1,1,2,no
0.028463267,0,0.915273,0.65,1.15,6,0.775,9,0,1,2,no
0.408628043,0.031325827,1.742128,18.95,9.625,33,6.175,10,0,4,2,no
0.112387449,0.023319993,1.4781275,13.05,7.425,28.75,4.95,8,0,3,2,no
0.651671,0.118865654,1.24324825,23.15,15.125,60,9.85,2,1,4.5,2,no
0.427540548,0.049929101,2.12432875,10.9,4.075,34.25,4.95,2,1,3.25,2,no
0.1441642,0.019551059,1.1270115,2.8,9.95,21,3.275,3,0,1.75,2,no
0.242247923,0.011307891,0.8666095,2,5.05,24.25,2.975,3,0,2,2,no
0.039957312,0,2.2368795,0.9,3.35,22.5,2.625,6,0,2.75,2,no
0.061035212,0.037296618,1.04890375,12.5,7.05,18.5,3.8,7,1,3.75,2,no
0.03726289,0,1.050919,1.45,2.625,11.5,1.5,7,1,1.75,2,no
1.218323737,0.162456547,1.76545975,47.5,12.5,52,11.225,3,0,9.5,2,no
0.190570533,0.044030423,1.885133333,1.866666667,7.866666667,3.666666667,1.333333333,9,0,1.333333333,2,no
0,0,1.0601295,1.2,0.55,0.5,0.225,2,1,1.25,2,no
0.318649825,0.049738607,1.32471375,13.7,13.7,25.75,5.325,5,1,2.75,2,no
0.471246704,0.01812274,0.931024,14.65,7.075,56.75,7.875,5,0,3,2,no
1.024875231,0.121947102,1.491565,49.55,6.575,49.25,10.55,9,0,10,2,no
0.584152196,0.066145623,1.36056125,34.15,14.775,47.75,9.675,3,1,6,2,no
0.064159691,0.186863288,1.378835,9.3,3.3,17.25,2.95,2,0,3,2,no
0.156845176,0.007673482,2.132905,8.25,4.525,9,2.125,8,1,2.5,2,no
0.091528104,0,2.1423285,0.9,3.625,18,2.15,1,1,1.75,2,no
0.897562973,0.044005893,1.82371,37.05,7.025,70.5,11.45,7,1,6.75,2,no
0.159748638,0.037296618,1.28130675,11.1,7.175,18,3.6,10,0,3.75,2,no
0.208293498,0.03396054,2.132905,8.3,10.75,17.75,3.65,8,1,2.5,2,no
0.193779379,0.017745206,1.68287575,13.9,4.625,21.5,4,2,0,4.25,2,no
0.008163685,0.023231323,1.251068,5.1,5.675,3.5,1.4,9,1,2.25,2,no
0.417273475,0.133409558,0.64562425,33.6,12.675,37.25,8.35,7,1,6.75,2,no
0.644979488,0.042574612,1.299467,11.75,12.25,41,6.475,3,0,2.75,2,no
0.318185627,0.133576363,1.22099175,27.6,12.25,28,6.8,10,1,6.5,2,no
0.140130913,0.028849511,1.0875065,4.75,12.7,21.75,3.9,10,0,2,2,no
0.559163433,0.235566128,0.93437725,33.25,19.725,36,8.925,9,0,6,2,no
0.36752508,0.042603864,1.225411,13.45,9.95,26.25,4.975,10,0,3.5,2,no
0.470013948,0.026760027,1.6757825,29.9,7.55,34,7.15,6,1,6.25,2,no
0.036946852,0.083758776,1.225411,4.5,6.075,11.5,2.225,10,0,1.75,2,no
1.021277927,0.044005893,1.647572,37.8,7.25,69,11.4,6,0,7,2,no
0.147678696,0.047424737,2.3224275,4.9,11.075,18.25,3.4,1,0,2.5,2,no
0.147675566,0.016980532,0.64562425,8.2,5.975,22.5,3.7,7,1,3,2,no
0.097244948,0.018772183,0.927383,5.1,5.65,8.75,1.925,3,1,2.25,2,no
0.228505543,0.15923867,1.7995385,27.1,17.75,24,6.9,3,0,6.5,2,no
0.331376279,0.031295974,1.5913975,11.8,6.825,18,3.65,6,1,3.5,2,no
0.233473452,0.024258794,1.77335,4.25,6.1,30,3.95,8,0,1.75,2,no
0.049412857,0.083758776,1.5913975,5.6,6.15,16.25,2.8,6,1,2,2,no
0.164165415,0.004750273,1.61746175,11.75,4.275,19.75,3.55,4,1,3.75,2,no
0.044447761,0.005576123,1.6738015,3.35,3.65,8,1.525,10,1,1.5,2,no
0.479039179,0.090945002,0.93029325,2.15,8.75,22,3.225,8,0,1,2,no
