avg_xG,avg_xA,avg_xGC,avg_I,avg_C,avg_T,avg_ICT,fixture_difficulty,was_home,form,total_points,class
0.027241927,0.086853603,1.03402725,32.7,6.575,9.25,4.85,7,1,3.75,2,no
0.03973163,0,0.96818425,20.55,0.7,7.75,2.9,8,0,2.25,2,no
0.011173683,0.096826717,2.419505,10.3,3.75,5.5,1.95,6,1,1.25,2,no
0.041198721,0.008750336,0.642826,15.73333333,4.1,3.333333333,2.3,9,0,4.666666667,2,no
0.041085456,0.004399646,2.419505,18.05,2.975,1.75,2.275,6,1,0.25,2,no
0,0.024131727,2.1857525,13.8,9.55,1,2.425,6,1,0.25,2,no
0.031417884,0.059026011,1.3979565,16.65,23.45,12.75,5.275,1,1,1.5,2,no
0.006002994,0.003831814,0.8324915,22.65,3.025,10.5,3.6,8,1,4,2,no
0,0.022716806,1.6872415,18.15,9.925,0,2.8,4,0,3.5,2,no
0.009579646,0.034956932,1.02800975,15.5,11.475,5.75,3.3,7,1,2.75,2,no
0.150830563,0,1.67234,15.3,2.05,13,3.05,1,1,3.5,2,no
0.182940543,0.007627976,0.66782075,21.95,3.475,17.5,4.275,9,0,5.75,2,no
0.021180309,0.208302602,1.6872415,25.8,8.2,4,3.775,4,0,3.25,2,no
0.029065063,0,0.8324915,25.6,0.35,7,3.3,8,1,3.75,2,no
0.205938704,0.004251206,1.01209555,29.1,3.65,14,4.675,8,1,4.75,2,no
0.005116712,0.161063422,1.289627,18.2,9.15,1,2.825,1,1,1.25,2,no
0,0.027516782,1.517889,17.4,9.2,1.5,2.8,9,0,0.75,2,no
0,0.015869544,1.120800067,12.33333333,6.9,0,1.933333333,8,1,3,2,no
0.018370073,0.407628659,0.458078925,18.65,18.725,3.5,4.1,3,0,5,2,no
0.091669402,0.016661508,0.59588325,20.05,12.45,32.5,6.525,9,0,6.5,2,no
0,0.04945598,0.8324915,23.85,11.825,0.5,3.625,8,1,4.5,2,no
0.008484643,0,1.21476325,28.45,0.9,6,3.55,7,1,1.75,2,no
0.017152483,0.033372335,1.6872415,17.15,3.025,5,2.525,4,0,1.75,2,no
0.025058738,0,1.311118,27.85,0.2,8,3.6,8,0,2.5,2,no
0.01755497,0.003831814,1.08225275,23.25,3,12.25,3.825,5,0,4,2,no
0.00571275,0.134827003,0.96339175,18.2,19.325,3.5,4.125,10,0,1.75,2,no
0.054404262,0,1.2513215,22.35,2.275,20.25,4.5,6,0,2,2,no
0.025027919,0.135532625,0.523417675,38.75,19.6,5.75,6.4,2,1,5.5,2,no
0.021180309,0.067693844,1.24524325,16.75,5.575,2.5,2.475,9,1,3,2,no
0.029065063,0,1.08225275,31.8,0.125,7,3.9,5,0,4,2,no
0.018370073,0.407639618,0.523417675,19.95,16.4,2.5,3.9,2,1,4,2,no
0.012432939,0,0.568242,18.85,5.175,2.25,2.625,2,1,2.25,2,no
0.008809793,0.003867801,1.604352,8.75,6.075,1.5,1.65,5,0,3.5,2,no
0.017152483,0.033372335,1.24524325,18.05,2.925,5,2.625,9,1,2.5,2,no
0,0,3.3001325,11.1,3.875,1,1.6,3,0,0,2,no
0.003885998,0.068705834,1.2513215,15.55,28.9,3.5,4.8,4,0,1.5,2,no
0.00418648,0,1.1966555,22.35,0.35,2.25,2.525,8,0,4.25,2,no
0.074304167,0.006435164,1.24659125,21.75,5.575,15.5,4.3,4,0,2,2,no
0,0,1.489162,17.25,4.25,1.5,2.3,2,1,1,2,no
0.029065063,0,0.97189725,28.05,0.15,7,3.525,6,0,4.25,2,no
0.160915606,0.007653775,1.489162,33.3,4.875,23.75,6.225,2,1,2.75,2,no
0.008615398,0.186986352,0.670437675,14.65,14.075,2,3.1,4,1,3.75,2,no
0.0088826,0,1.227926,25.6,0.4,4.75,3.075,2,1,3.75,2,no
0.029583182,0.096460275,1.5243715,12.55,12.7,4.75,3.025,3,0,2.25,2,no
0,0,0.928921,17.7,0.8,0,1.85,8,0,4,2,no
0.03089904,0,0.727265925,18.75,0.4,2.5,2.15,4,0,5.25,2,no
0,0,2.806195,10.6,2.95,0.5,1.4,7,1,0.5,2,no
0,0.066060994,0.830744,28,9.8,0.5,3.85,4,0,7.25,2,no
0.074304167,0.008846343,1.05920425,17.3,8.625,16,4.2,1,1,1.75,2,no
0.061339958,0.114200917,0.703956675,15.35,12.8,11.75,4,10,0,1.75,2,no
0.039947232,0.015702077,0.727265925,19.75,6.55,10.75,3.725,4,0,5,2,no
0.027774993,0.163568504,1.31504475,24.35,11.35,3,3.875,9,0,4.25,2,no
0.003827856,0.011059748,1.1755065,18.5,9.55,3,3.1,2,0,2.25,2,no
0.032369625,0.058297877,1.53984225,17.25,13.55,1.75,3.275,9,0,3.5,2,no
0.016214215,0.183445241,1.242991,30,22.7,2.5,5.525,8,1,3.5,2,no
0.273088182,0.220669118,0.88449075,13.6,13.3,28.5,5.525,2,0,5.5,2,no
0.083022809,0.141946003,1.242991,24.35,2.85,11.5,3.875,8,1,1.75,2,no
0.09403951,0,0.458505175,25.3,2.025,6.5,3.4,3,0,5.75,2,no
0.003336444,0.014197623,1.24524325,19.05,8.65,0.25,2.775,2,0,4,2,no
0.004700849,0.089845181,0.821512,28.05,12.65,2.5,4.35,3,0,5.75,2,no
0,0.040127998,1.6064515,10.75,14.125,0.5,2.55,7,1,0.5,2,no
0,0.010419917,2.10270275,16.05,6.125,2.5,2.475,7,0,1,2,no
0.011774914,0,1.6064515,22.85,2.1,7.5,3.25,7,1,0.75,2,no
0.002324328,0,1.55277,16.73333333,0.333333333,6.333333333,2.366666667,7,1,1.333333333,2,no
0,0,2.03867975,11.95,1.7,1.5,1.525,7,1,0.75,2,no
0.108614842,0,1.894876,22.65,0.625,9.5,3.275,10,0,2.5,2,no
0.320400529,0.029996613,1.096078,22.25,2.9,25,4.975,4,1,2.75,2,no
0,0.010520623,1.1084005,14.15,4.225,0.5,1.875,4,1,1.25,2,no
0.079636492,0.024491489,1.61769125,13.2,2.65,6,2.2,2,0,3,2,no
0.014244699,0,2.0948855,21.1,0.225,4.5,2.6,1,0,2.5,2,no
0.015002599,0.004288038,1.438639,10.3,8.45,5.5,2.45,8,0,1.25,2,no
0.066872014,0.008846343,0.58553975,20.7,7.95,3.5,3.2,10,0,2.25,2,no
0,0.013373471,1.8218755,14.7,9.675,1.5,2.575,4,1,1.25,2,no
0.062635743,0.10627522,1.05203475,11.55,12.9,14.75,3.925,9,1,1.5,2,no
0.022738827,0,1.438639,19.25,0.575,12,3.175,8,0,1,2,no
0.001743246,0,1.511375,15.35,0.45,5.25,2.125,8,0,1.5,2,no
0,0.009042241,1.74191725,13,7.4,1.5,2.2,8,0,1.25,2,no
0.014289007,0.04810744,1.03908525,15.15,18.225,1.25,3.475,9,1,1.75,2,no
0,0,1.092778,16.85,0.725,0,1.775,1,0,6,2,no
0.112409405,0.071421975,1.403903,23.65,26.325,4.75,5.475,8,0,2.25,2,no
0.011467097,0.065727487,0.629303,10.4,21,1.5,3.3,9,1,2,2,no
0.050123468,0.01239302,1.7713875,17.15,5.4,4.25,2.7,5,1,2.5,2,no
0.020291733,0.043738002,0.822048,16.9,8.225,7,3.225,3,1,2.25,2,no
0.006361822,0,0.90004675,23.05,0.6,2,2.575,2,0,3.75,2,no
0.017229917,0,1.8218755,19.65,1.8,5.25,2.675,1,1,2.25,2,no
0,0.028325621,1.247085,14.35,4.175,0,1.85,2,0,3.75,2,no
0.018901607,0.063089896,1.061565,14,18.325,2,3.45,3,1,2.5,2,no
0.310522724,0.007686887,1.20307625,23.35,3.65,14,4.05,2,0,4.25,2,no
0.033479381,0,0.45608975,18.25,1.5,5.5,2.525,9,0,5.5,2,no
0.002343345,0.081843229,1.34263175,11.05,15.575,1.25,2.775,8,1,3.5,2,no
0.048201824,0.010371479,1.8318845,23.25,3.05,5.75,3.225,1,1,2.5,2,no
0.203739163,0,1.6715865,28.1,0.425,20,4.85,3,0,2.5,2,no
0.016529436,0.048383944,0.45608975,21.15,15.7,3,4,9,0,4.25,2,no
0.047660916,0.183204859,0.636102,15.45,17.1,9.5,4.2,7,1,2.75,2,no
0.024632351,0.126346912,1.438093,18.4,17.8,15.25,5.175,1,0,2.75,2,no
0.070682392,0.008337264,1.20963925,20.85,2.975,13.75,3.775,1,1,5,2,no
0.003628479,0,0.9179095,21.05,0.5,1.75,2.35,9,0,2.75,2,no
0,0.012895735,1.54374725,17.2,9.1,2,2.825,3,0,1.5,2,no
0,0.143130407,1.1106285,25.8,6.1,0,3.2,9,0,4.25,2,no
0.017105954,0,0.458078925,14.8,1.775,1,1.75,7,1,2.5,2,no
0,0,2.21748,7,0,0,0.7,10,1,1,2,no
0.032369625,0.024529628,0.98048075,21.35,5.175,1.75,2.825,10,0,3.75,2,no
0,0.053408561,1.08225275,22.15,14.675,0.5,3.75,1,1,4.5,2,no
0.02129587,0,1.51832725,16.1,0.65,1.5,1.825,10,0,2,2,no
0.164824777,0.046118211,0.636102,29.5,9.025,12.25,5.1,7,1,6.25,2,no
0,0,1.9363925,26,0.525,0,2.65,10,0,2.75,2,no
0.299512196,0.007686887,0.9179095,28.1,3.625,17.25,4.875,9,0,4.5,2,no
0.251408123,0.243181858,1.04154775,14.9,17.825,27,5.975,1,0,4.5,2,no
0,0.004646014,1.25156025,19.1,4.6,0.5,2.425,1,0,3.5,2,no
0.008713376,0.032081782,1.0253605,13.35,6.875,0.75,2.1,9,0,1.5,2,no
0.022919238,0.133943409,1.54374725,18.6,7.55,7.25,3.35,10,1,1.5,2,no
0.015708325,0.014815257,1.3639135,12.4,5.125,2.5,2,2,1,2.25,2,no
0.005076849,0.006812765,1.4994745,21.4,2.925,5.75,3.025,10,1,1.5,2,no
0,0.025039867,1.4994745,21.9,13.625,1.5,3.675,10,1,1.75,2,no
0,0.119913012,2.34418,1.4,13.2,0,1.5,10,1,1,2,no
0.014331542,0,2.4368625,18.85,0.35,2.5,2.175,4,0,0.75,2,no
0.003916721,0.006781744,0.883444975,27.75,3.45,3,3.45,1,0,1.25,2,no
0,0,2.3669575,6,0.975,0,0.7,9,0,0.5,2,no
0.037229118,0.095176715,0.4266395,15.1,13.925,7.75,3.675,5,0,2.75,2,no
0.060080008,0.124558094,1.0756265,21.2,16.35,25.75,6.325,1,0,3.25,2,no
0.185551912,0.014602812,0.64649875,27.65,6.175,7.75,4.175,6,1,5,2,no
0,0.009066933,0.729491,13.75,8.475,0,2.225,6,1,3.5,2,no
0.047377709,0.137770265,2.215195,33.9,5.45,10.75,5.025,7,1,2.25,2,no
0.005733549,0.032863744,1.251038,10.35,11.625,1.75,2.375,8,1,1.75,2,no
0,0,1.74920825,21.75,0.2,0.5,2.25,1,1,3.5,2,no
0,0,1.65258825,19.75,0.275,0.5,2.075,9,0,2.25,2,no
0.023944584,0.191784494,1.51083575,16.6,14.275,6.5,3.75,9,0,4.5,2,no
0.022652481,0.038941013,1.38445675,14.15,16.725,10.75,4.15,4,1,4,2,no
0.020698681,0.02185715,0.507025,16.3,6,6.25,2.85,4,1,1.75,2,no
0.003830559,0.014815257,1.432789,15.25,4.8,3.75,2.4,4,1,2,2,no
0.054572116,0,1.58332325,24.7,0.15,6.25,3.125,2,0,4.25,2,no
0.004176444,0.028371832,0.79681225,17.35,11.8,1.25,3.025,7,0,3.75,2,no
0.004408248,0.025206704,0.709648,10.25,7.675,3.5,2.125,4,1,3.25,2,no
0,0,1.0604385,14.7,0.7,0,1.575,2,0,3.75,2,no
0.032708697,0.017900988,0.709648,26.3,7,6.75,4.025,4,1,4.5,2,no
0,0.036485977,1.918945,13,5.75,4,2.275,5,0,1.5,2,no
0,0,1.819035,23.8,0.275,0.5,2.475,3,0,1.25,2,no
0.019800975,0.267619252,1.52925825,12.65,16.325,10.25,3.925,3,0,2.25,2,no
0.131304645,0.005649488,1.0337365,30.9,2.85,3.75,3.75,5,0,2.25,2,no
0.003916721,0.006781744,1.426421225,22.75,4.35,3.5,3.075,5,0,1.25,2,no
0.168631747,0.117800079,1.179084,22.1,5.4,3.25,3.075,2,1,4.25,2,no
0.009361228,0.142633048,1.5952995,14.65,9.225,4.5,2.85,2,1,3.5,2,no
0.021202972,0.011158466,1.0823065,22.15,5.65,3,3.075,2,1,4.25,2,no
0.040091172,0.008337264,1.171208,19.55,4.075,11.5,3.525,5,0,3.75,2,no
0.047377709,0.137770265,1.7565145,30.1,5.425,11.25,4.7,8,1,3.25,2,no
0,0.029978253,1.6015995,9.75,3.825,0,1.375,2,1,2.5,2,no
0.026901958,0.006328018,1.6651825,30.3,2.85,8.5,4.15,1,0,2,2,no
0.002296107,0.130740804,1.577015,21.6,27.8,0.25,4.975,5,1,3,2,no
0,0,1.3228995,16.25,4.75,1,2.2,10,1,2,2,no
0.040374464,0.015694126,1.6855875,6.3,8.1,3.75,1.825,9,1,0.5,2,no
0.020050644,0.201641973,0.47304625,26.4,14.45,7.75,4.875,2,0,3.25,2,no
0.110727065,0.050432421,1.60964875,33.7,13.925,18.75,6.625,5,1,4.75,2,no
0.023921985,0.009309169,1.3945495,21.85,4.1,5.5,3.15,10,1,2.75,2,no
0,0.019914411,2.16115,15,7.225,1,2.325,1,1,3.25,2,no
0.136725891,0.041599889,0.72843525,23.25,8.125,13.25,4.45,7,0,5.75,2,no
0.004176444,0.039518707,0.785114,20.15,17.05,1.25,3.825,2,0,2.75,2,no
0.017611079,0.013177146,0.72843525,14.5,8.75,8,3.125,7,0,4.75,2,no
0.024056753,0.123852012,1.9499925,16.9,11.025,6,3.4,1,1,2,2,no
0.047377709,0.137770265,1.464612,27.3,5.575,12.25,4.525,4,0,3.5,2,no
0.033564927,0.371522196,0.41353275,24.1,15.35,11.25,5.075,2,0,5.25,2,no
0.092755653,0.020439707,1.60964875,38.8,4.825,9,5.25,5,1,2.75,2,no
0.058740474,0.141946003,1.403903,20.7,3.225,6.75,3.075,2,0,1.5,2,no
0.006308962,0.091013831,1.1668865,18.95,15.05,0.5,3.475,5,1,3.25,2,no
0.040963158,0,0.8668365,22.6,1.275,13,3.675,5,1,1.75,2,no
0.181789678,0.104982175,1.3941555,19.9,3.625,7,3.05,7,1,4.75,2,no
0.043757365,0.011527169,1.4507725,7.4,6.2,4.5,1.825,3,1,1,2,no
0,0,1.039109,14.05,2.075,0,1.625,7,0,2.75,2,no
0,0.113286936,2.014335,25.75,5.15,1,3.2,8,1,3.25,2,no
0.020905061,0.004862924,1.58917,33.05,3.725,5.5,4.225,2,0,0.75,2,no
0.05436774,0.018492632,1.50355,17.8,2.75,11.25,3.2,4,0,3.25,2,no
0.024314906,0.153066427,1.50355,10.95,7.575,6.75,2.55,4,0,3,2,no
0.032791123,0.086936511,1.3941555,16.95,4.6,1,2.25,7,1,2.5,2,no
0,0,2.15127,29.15,0.575,0.5,3.025,6,1,2.75,2,no
0,0.009215239,1.4639625,12.7,11.5,2,2.625,3,1,2,2,no
0.039668679,0.075260974,1.19204325,13.9,5.65,4.75,2.45,6,1,1.75,2,no
0.056399264,0.006328018,1.58917,25.4,3.2,9,3.75,2,0,0.75,2,no
0.003375946,0.026489932,1.50355,17.65,8.45,0.75,2.7,4,0,4,2,no
0.237318729,0.085611388,1.53732,31.75,3.55,21.25,5.675,6,0,5.75,2,no
0,0.013786983,1.086199,18.15,13,1,3.225,10,1,2.5,2,no
0.181789678,0.104982175,1.543711,21.1,3.5,7,3.15,5,0,3.25,2,no
0.142630376,0,0.6561865,22.6,1,9.75,3.325,4,0,4.25,2,no
0,0,0.66455525,14.05,0.65,0.5,1.525,9,0,3,2,no
0.005201655,0,1.543711,12.3,1.55,2.5,1.65,5,0,2.5,2,no
0.057146362,0.195612537,0.66455525,22.4,14.1,13.75,5.025,9,0,3.5,2,no
0.04075028,0.021079367,0.9552015,22.1,10.625,8.25,4.1,7,0,4,2,no
0.035183697,0.030265959,0.7802715,24.05,3.35,7.5,3.475,2,1,5.25,2,no
0.11158342,0.047315788,1.69484925,30.45,13.05,19,6.25,7,1,4.5,2,no
0.116275698,0.02711476,1.543711,25.9,2.95,18.5,4.775,5,0,5.25,2,no
0.030040095,0.087923435,0.9552015,23.4,19.3,4.25,4.7,7,0,4.5,2,no
0.125365183,0,1.37776775,26.95,0.45,5.75,3.325,1,1,4.75,2,no
0.006706913,0.004860394,0.9552015,25.15,4.4,2.5,3.225,7,0,3.75,2,no
0.041124656,0.006328018,1.3653175,27.75,3.225,8,3.9,4,1,1,2,no
0.056564215,0,1.6362045,24.25,0.525,14.25,3.9,2,0,1.25,2,no
0,0.013786983,1.6362045,19.3,14.85,0.5,3.475,2,0,1.5,2,no
0.045495702,0.175447207,0.887513,17.7,11.975,11,4.05,8,1,3.25,2,no
0.034172744,0.021079367,0.72381175,24.2,9.975,5,3.925,6,1,4,2,no
0.09962181,0.047315788,1.29831175,22.25,13.275,12.75,4.825,9,0,3,2,no
0.051804757,0.156453982,1.8538395,30.55,2.6,7.25,4.025,2,0,3.25,2,no
0.013299365,0.029697748,1.20966025,22.7,2.7,3,2.825,3,1,3.5,2,no
0.030040095,0.237298885,0.72381175,21.95,21.35,4.75,4.825,6,1,3.25,2,no
0.031525037,0,1.15563525,23.15,1.375,6.75,3.125,1,0,1,2,no
0.002659506,0.127148304,1.27136,21.4,16.5,1.75,3.975,2,0,3.5,2,no
0.04186369,0.121447466,2.127105,27.35,5.4,3.5,3.65,5,1,2,2,no
0.006706913,0.008603391,0.72381175,21.6,6.775,2.5,3.1,6,1,2.25,2,no
0.017405595,0.013521681,0.3537695,15.3,8.65,1,2.5,6,1,2,2,no
0.044908294,0,1.15563525,22.4,0.55,3.5,2.65,1,0,1.25,2,no
0.066719067,0,1.4407525,23.4,0.425,14.75,3.85,2,1,1.5,2,no
0.018556198,0.028868614,1.04660875,31.7,3.175,5.25,4.025,8,1,5.5,2,no
0.007526412,0.109751754,1.40448825,13.35,12.725,1.5,2.75,7,0,1.5,2,no
0.041180392,0.049781455,1.358167,22.15,5.9,7.75,3.575,1,1,2.5,2,no
0.214534731,0.01392157,1.40448825,40.05,4.6,15.75,6.025,7,0,4.25,2,no
0.010363987,0.00716085,1.04626325,18.55,5.075,0.75,2.45,4,1,3,2,no
0.006096586,0.053267177,2.6042475,13.5,9.525,2.75,2.575,4,0,0.75,2,no
0.051804757,0.156453982,1.237305,30.6,2.625,7.75,4.075,2,1,3.5,2,no
0.019597249,0.025325464,0.94699925,24.4,2.825,9,3.6,6,0,3.75,2,no
0.002659506,0.096191566,1.3743425,18,9.9,1.25,2.925,2,1,2.5,2,no
0.04186369,0.121447466,2.1915,28.75,5.375,4,3.825,4,0,2.25,2,no
0.040993123,0.180698821,1.76931975,16.4,23.075,8.5,4.825,9,1,2,2,no
0.020142753,0.041396032,1.40448825,11.15,16.9,5,3.325,7,0,2,2,no
0.044908294,0.020362791,1.15830775,27.2,2.7,3,3.3,2,1,1.25,2,no
0,0,1.2764445,15.9,0.525,1,1.75,1,0,1,2,no
0.012544553,0.026489932,1.76931975,20.15,8.8,2.25,3.125,9,1,3,2,no
0.031976498,0.034765993,1.14265725,26.1,11.375,9.75,4.75,4,1,6.25,2,no
0,0,1.4211775,14.65,1.9,0,1.675,8,1,3.25,2,no
0.08434052,0.182899175,1.53569875,22.9,10.825,13.75,4.75,4,1,2.5,2,no
0.19356936,0.011722481,1.086465,11.4,2.75,11.75,2.575,1,1,1.75,2,no
0,0,1.65074,26,0.1,0,2.6,10,1,2,2,no
0.100152671,0.128683878,1.59071225,22.95,11.7,13,4.775,4,1,3.5,2,no
0.011882265,0.013543021,1.0587025,13.8,2.8,5.5,2.225,10,0,2.5,2,no
0.066719067,0,1.15307,25.7,0.375,13.75,3.975,7,1,1.5,2,no
0.254785687,0,1.811865,24.35,1.95,12,3.825,4,0,2.5,2,no
0.002965086,0.102031427,1.370149,21.95,19.225,3,4.425,10,0,2.5,2,no
0.131665554,0,1.59071225,27.35,0.15,13.5,4.1,4,1,4.5,2,no
0.052062692,0.024581949,1.21448775,22,6.1,13,4.1,5,1,1,2,no
0.011550173,0.009309169,1.237184,26.85,3.975,2,3.3,7,1,1.75,2,no
0.102821565,0.007366579,1.25381875,28.85,3.1,5.75,3.775,4,0,4.25,2,no
0,0.016737025,1.25381875,11.6,4.975,1,1.775,4,0,2.25,2,no
0.133524563,0.212334792,1.2423535,9.95,28.5,15.25,5.375,10,0,4,2,no
0.12886022,0.0164958,1.35410075,34.75,2.875,9,4.65,6,0,4.5,2,no
0.008702797,0.02160536,0.52974375,12.85,11.3,0.5,2.475,8,1,1.75,2,no
0.171477116,0,1.09721575,9.55,0.4,15.5,2.55,5,1,1,2,no
0.034072463,0.126681323,0.52499525,19.5,20.075,8,4.75,7,1,6.5,2,no
0.088575757,0.009981897,1.3878455,24.15,2.85,16.75,4.375,9,0,1.75,2,no
0.254785687,0,1.4482925,28.85,3.25,13,4.525,1,1,2.75,2,no
0.055617085,0.090739811,0.52499525,16,12.725,5.75,3.425,7,1,2.5,2,no
0.074633495,0,0.50992,24.25,5.95,7.25,3.75,5,0,3.75,2,no
0.02303165,0.009309169,1.523902,26.25,2.925,6.5,3.575,9,0,1.75,2,no
0.019597249,0.025325464,1.22913275,25.7,2.875,8,3.65,1,0,3,2,no
0,0.267784797,1.3878455,28.45,19.85,1.5,5,9,0,3.75,2,no
0.01722437,0,0.9977705,18.05,1.15,3,2.225,7,1,2.25,2,no
0,0.030270932,1.452565,28.4,7.7,0,3.6,8,0,2,2,no
0.011882265,0.013543021,0.80228325,12.55,2.85,5.5,2.1,5,1,2.75,2,no
0.060719745,0.028868614,1.1432875,41.1,3.1,10,5.425,9,1,4.75,2,no
0.00381668,0,0.370326,18,1,2,2.1,5,0,5.75,2,no
0.026144793,0,1.3859115,13.75,0.65,2,1.65,5,1,0.75,2,no
0.132235703,0.236699773,1.7245095,21.95,6.375,28.25,5.625,1,0,1,2,no
0.125443476,0.170145463,1.00119925,11.25,23.125,10.75,4.525,5,1,2.5,2,no
0.152626297,0,1.13336325,14.3,0.35,8.75,2.35,1,0,1.25,2,no
0,0.020180621,2.26114,32.86666667,7.233333333,0,4,3,0,2,2,no
0.115001649,0,1.108469,23.9,0.35,2,2.625,1,0,2.5,2,no
0,0,2.46062,21.2,0.225,0.5,2.175,1,1,0.5,2,no
0.030228583,0.126379945,1.74108675,22.45,10.725,5,3.825,1,0,3.25,2,no
0,0.049100901,1.75095025,33.1,9.25,0.5,4.275,9,1,2,2,no
0,0,0.115353333,12.46666667,1.6,0,1.433333333,7,0,4.666666667,2,no
0.046584995,0.015997545,1.383835,31,5.65,11.25,4.8,1,0,3,2,no
0,0,0.54196925,18.65,1.25,0.5,2.025,8,0,4.25,2,no
0.10615363,0,0.369528,20.75,7,13.75,4.15,7,0,2.25,2,no
0.061071476,0,1.434297,27.9,0.35,9.75,3.825,1,0,3.25,2,no
0,0,0.50729725,19,0.575,0,1.95,5,0,4.75,2,no
0.047689546,0.173328905,0.42169,18.05,15.8,3,3.7,7,0,6,2,no
0,0.175545812,1.383835,25.8,16.625,0.5,4.325,1,0,4.25,2,no
0.113686522,0.01371099,0.4981115,27.3,4.375,7.5,3.925,7,0,5,2,no
0.004047025,0.053874692,1.144646,16.85,14.625,2.25,3.375,5,0,2.25,2,no
0.112015046,0.030088229,0.597356,19.2,3.65,9.25,3.25,5,0,4,2,no
0.020706255,0.031576635,2.02370275,19.25,13.6,9.25,4.225,8,0,2.25,2,no
0,0.049100901,1.76835775,31.45,9.225,0.5,4.1,5,0,2,2,no
0.099531397,0,1.213413,19.45,0.25,2,2.2,1,0,3.5,2,no
0,0.075629339,1.64658975,21.15,5.225,0.5,2.675,8,0,3.25,2,no
0,0,0.99245675,17.1,1.525,1.5,2.025,4,1,2.25,2,no
0.006164391,0.051564666,0.56622675,13.7,12.95,6.5,3.3,8,0,3.5,2,no
0.029650075,0,1.2367035,19.55,4,8,3.175,2,1,0.75,2,no
0,0,0.79797975,19.4,0.95,0.5,2.075,1,0,2.75,2,no
0,0.136504395,0.888345,11.5,13.575,0.5,2.55,6,0,4,2,no
0.102569737,0,1.213413,24.9,0.1,9.5,3.45,1,0,3.75,2,no
0.030252729,0,1.3297915,16,1.05,2.75,2,4,1,1,2,no
0.049521303,0,1.31777075,24.05,0.425,9.25,3.4,4,0,3.25,2,no
0,0.29539308,1.30029225,16.25,15.675,3,3.5,2,1,1,2,no
0.245729532,0.032716038,1.009368,26,9.275,18,5.35,3,1,4,2,no
0.096911478,0.113805519,0.95209925,13.3,12.025,19.25,4.475,4,1,2.75,2,no
0,0.010116887,0.888345,21.3,4.475,0,2.575,6,0,3.5,2,no
0.099531397,0,1.39639025,19.15,0.6,1.5,2.15,7,1,3.5,2,no
0,0.075629339,1.97679025,21.15,5.2,0.5,2.675,1,1,2.25,2,no
0.002214428,0,0.74300525,18.1,1.625,1.5,2.125,7,0,2.5,2,no
0,0.076687768,0.93756425,15.65,16.55,2,3.4,1,1,3.75,2,no
0.012138533,0.005052325,0.301422,12.05,5.925,4.5,2.275,9,0,4,2,no
0.040212366,0.146490672,0.55075175,21.15,32.4,8.25,6.175,3,0,4.75,2,no
0.136891987,0,1.271738,44.95,0.3,9.5,5.475,1,1,5.75,2,no
0.1566481,0.07020137,1.030796,30.2,16.9,13,6.025,7,0,4,2,no
0.038675605,0.131819359,0.85479975,17.1,15.2,3.5,3.55,10,1,3.25,2,no
0.004815897,0.141912109,1.80586425,16.35,8.225,1.25,2.575,4,0,2,2,no
0,0,1.39639025,29.8,0.05,0.5,3.025,7,1,3.75,2,no
0.011392679,0.005808371,0.85979,25.9,3.175,5.25,3.45,8,1,5.25,2,no
0.007218901,0,1.0493125,21.2,0.725,5.5,2.775,7,0,1.25,2,no
0,0,0.6070735,17.65,0.8,0.5,1.9,8,1,4.75,2,no
0.038039826,0,1.20950075,26.75,0.45,4.75,3.225,6,1,3.25,2,no
0.026038148,0,1.8246255,11.35,1.1,3.5,1.6,4,0,1.25,2,no
0.077384636,0.176082423,0.609168,13.55,13.95,4.5,3.2,9,0,6,2,no
0,0.079819761,1.06500075,21.95,9.85,0,3.2,6,1,2.5,2,no
0.031619374,0,1.019126,17.7,0.575,3.75,2.2,2,0,4,2,no
0,0,0.85979,20.35,1.075,0,2.125,8,1,3.75,2,no
0.038382154,0,1.019126,18.95,0.875,6.25,2.6,2,0,3.5,2,no
0.013769014,0,1.019126,12.05,3.05,1.5,1.675,2,0,3.75,2,no
0.0985232,0.136976055,0.724521,29.8,13.85,18.25,6.2,3,0,6.75,2,no
0.045859686,0.030506855,1.18139975,20.25,2.95,4.5,2.775,9,1,3,2,no
0.023452523,0,0.938128,15.5,1.6,4.5,2.175,3,0,1.25,2,no
0,0,1.49986075,15.5,0.575,0,1.6,1,1,2.5,2,no
0,0.154770026,0.8212975,16.65,15.375,0,3.175,7,0,5.5,2,no
0.002311412,0.005808371,0.8212975,22.6,3.175,3.5,2.95,7,0,5.5,2,no
0.005802998,0.057990067,1.8636165,4.3,10.2,4,1.85,4,1,1.75,2,no
0,0,0.8212975,19.6,0.525,0.5,2.05,7,0,3.75,2,no
0.103836462,0.134659899,1.4489125,33.8,5.275,8.75,4.8,1,0,4,2,no
0,0.079819761,1.38284825,23.9,9.825,0.5,3.45,1,0,1.5,2,no
0,0,0.8212975,18.5,1.175,0,1.95,7,0,4,2,no
0.016480846,0.013786159,0.873352,10.9,8.675,3,2.25,10,0,1.5,2,no
0.037939919,0,2.1010275,16.35,0.625,8.5,2.55,8,1,1.25,2,no
0.012138533,0.005052325,0.430109,21.3,6.575,4.5,3.25,4,0,4.25,2,no
0.280232824,0,1.39400025,34.65,0.45,17.75,5.3,8,1,7.25,2,no
0,0.13356876,0.93425025,14.5,13.95,0.5,2.875,1,1,4.5,2,no
0.002311412,0.005808371,0.93425025,27.1,3.275,3.5,3.4,1,1,4.5,2,no
